date,open,high,low,close,volume
1549388640.0,107.06,107.06,106.98,106.98,58.15022
1549388700.0,106.99,107.04,106.98,107.02,17.16741
1549388760.0,107.03,107.07,107.02,107.06,80.83106
1549388820.0,107.07,107.07,107.05,107.06,46.184709999999995
1549388880.0,107.06,107.06,106.98,106.99,75.12456
1549388940.0,106.99,107.01,106.98,106.98,40.42625
1549389000.0,106.98,106.98,106.9,106.92,387.26088
1549389060.0,106.9,106.92,106.85,106.88,67.61933
1549389120.0,106.85,106.9,106.85,106.85,54.66121
1549389180.0,106.85,106.9,106.85,106.86,91.35295
1549389240.0,106.85,106.85,106.7,106.76,239.41942000000003
1549389300.0,106.73,106.8,106.71,106.76,70.15526
1549389360.0,106.76,106.8,106.74,106.76,99.31886999999999
1549389420.0,106.76,106.8,106.74,106.77,33.36308
1549389480.0,106.77,106.79,106.75,106.76,51.42396
1549389540.0,106.79,106.79,106.71,106.76,54.9555
1549389600.0,106.76,106.86,106.76,106.83,124.90123999999999
1549389660.0,106.83,106.92,106.81,106.9,64.02254
1549389720.0,106.87,106.95,106.87,106.89,114.97546000000001
1549389780.0,106.89,106.95,106.84,106.89,83.90848000000003
1549389840.0,106.9,106.96,106.86,106.86,122.01189
1549389900.0,106.86,106.94,106.86,106.92,108.77675
1549389960.0,106.9,106.96,106.88,106.9,172.59649
1549390020.0,106.9,106.99,106.9,106.97,169.7782
1549390080.0,106.96,107.03,106.82,106.97,275.81729
1549390140.0,106.97,106.99,106.93,106.98,30.927559999999996
1549390200.0,106.93,106.97,106.87,106.88,95.80556999999999
1549390260.0,106.92,106.94,106.85,106.94,125.90902
1549390320.0,106.94,107.0,106.93,106.99,52.94801
1549390380.0,106.99,107.0,106.9,106.98,130.81193000000002
1549390440.0,106.96,106.99,106.96,106.98,77.97384
1549390500.0,106.98,106.99,106.96,106.99,73.2196
1549390560.0,106.99,106.99,106.9,106.92,56.608000000000004
1549390620.0,106.95,106.97,106.8,106.8,278.71497
1549390680.0,106.86,106.9,106.76,106.82,415.80724
1549390740.0,106.81,106.86,106.75,106.76,163.42022
1549390800.0,106.76,106.82,106.72,106.74,251.69137999999998
1549390860.0,106.74,106.77,106.74,106.76,64.63541
1549390920.0,106.76,106.89,106.76,106.87,569.79205
1549390980.0,106.87,106.89,106.85,106.87,193.3572
1549391040.0,106.88,106.89,106.85,106.88,87.62509
1549391100.0,106.88,106.88,106.86,106.88,157.54316
1549391160.0,106.88,106.89,106.87,106.88,251.25451
1549391220.0,106.89,107.17,106.89,107.1,1899.6026100000001
1549391280.0,107.09,107.12,106.99,107.02,323.57914
1549391340.0,107.02,107.02,106.85,106.87,227.75957000000002
1549391400.0,106.88,106.89,106.83,106.83,75.82939
1549391460.0,106.87,106.87,106.8,106.81,170.18149
1549391520.0,106.85,106.85,106.76,106.8,139.67558
1549391580.0,106.79,106.87,106.78,106.86,173.17295
1549391640.0,106.86,106.87,106.82,106.86,61.26565
1549391700.0,106.86,106.87,106.81,106.81,74.30879
1549391760.0,106.85,106.87,106.84,106.85,50.58222
1549391820.0,106.87,106.87,106.81,106.86,73.83751
1549391880.0,106.83,106.86,106.69,106.74,172.71195
1549391940.0,106.71,106.75,106.68,106.75,155.72009
1549392000.0,106.7,106.78,106.7,106.78,84.47301
1549392060.0,106.73,106.78,106.71,106.75,29.02573
