,close,ma_5,ma_6,ma_10,ma_20,rsi_6,rsi_12,stochastic_5,9_kstochastic,9_dstochastic,macd_hist,williams_12,%b_bands,midlle_bands
16.11.2018 08:47:00,0.020272,0.020552800000000003,0.020664000000000002,0.021127699999999992,0.021627650000000005,44.9659885066368,44.9659885066368,-3.0842814674200216,12.201880988997999,13.016436255869616,-0.0004940006745762591,-74.96753246753254,0.1090317483568842,0.021356199999999995
16.11.2018 08:48:00,0.020136,0.020383800000000004,0.020483333333333336,0.020960699999999992,0.021500500000000002,44.04634999132152,44.04634999132152,5.144226391976918,18.447447917442986,14.148932420290492,-0.00047297428588544545,-79.38311688311687,0.12445912081641977,0.021225199999999996
16.11.2018 08:49:00,0.02043,0.020234800000000004,0.020391500000000003,0.020803699999999994,0.021402000000000004,46.58939255519048,46.58939255519048,15.294496806511614,31.355604093627505,20.668311000022857,-0.00043068508292635533,-69.83766233766235,0.2597297331553807,0.021138266666666666
16.11.2018 08:50:00,0.0215,0.020387600000000006,0.020445666666666668,0.020772399999999993,0.021383150000000007,54.66507509970672,54.66507509970672,18.914787968639132,50.331431996589515,33.378161335886695,-0.00033803664803592364,-22.157320872274166,0.6199983300992116,0.021144933333333334
16.11.2018 08:51:00,0.020977000000000003,0.020663000000000004,0.02048583333333333,0.020702699999999994,0.02128475000000001,50.6350688419015,50.6350688419015,12.55951400010791,63.292381201557895,48.32647243059167,-0.0002929064368752262,-41.14832535885161,0.45812019014091765,0.021098800000000004
16.11.2018 08:52:00,0.021535,0.020915600000000003,0.02080833333333333,0.020734199999999994,0.021246050000000006,54.490025970274345,54.490025970274345,9.838009065151894,80.03004924924744,64.55128748246499,-0.00022804306925187662,-15.214672780325177,0.6753896850534561,0.021057
16.11.2018 08:53:00,0.0222,0.021328400000000004,0.021129666666666668,0.020856099999999995,0.021251000000000006,58.635731884101276,58.635731884101276,5.361753285787756,84.34275689512317,75.8883957819762,-0.0001474848220300286,-0.1110288675055341,0.8897024737850688,0.021083266666666666
16.11.2018 08:54:00,0.021802,0.021602800000000005,0.021407333333333334,0.020918799999999994,0.021254400000000007,55.383946231776214,55.383946231776214,2.4270296230033352,89.39954703784457,84.59078439407175,-0.00011128978063456424,-20.627802690583014,0.7610139785573393,0.021070066666666665
16.11.2018 08:55:00,0.0221,0.021722800000000007,0.02168566666666667,0.021055199999999993,0.021289400000000007,57.29366635432105,57.29366635432105,-0.05628954300053124,89.63759081443044,87.79329824913275,-7.183561082274006e-05,-10.348395998620155,0.848751463458115,0.0210892
16.11.2018 08:56:00,0.02265,0.02205740000000001,0.021877333333333335,0.021360199999999992,0.02133845000000001,60.6420992820387,60.6420992820387,-0.9092042819306414,89.05731648631497,89.36481811286335,-1.9624172869221312e-05,-1.562988433885634,0.9601419323104914,0.021154266666666668
16.11.2018 08:57:00,0.02221,0.02219240000000001,0.02208283333333334,0.021553999999999997,0.02134085000000001,56.80493781631104,56.80493781631104,-3.2026516694948555,88.80924016241961,89.16804915438836,-9.161973734039515e-06,-17.30769230769226,0.789587454279016,0.021220266666666668
16.11.2018 08:58:00,0.022171,0.02218660000000001,0.022188833333333338,0.021757499999999996,0.02135910000000001,56.463899380000704,56.463899380000704,-9.60973458790464,83.97322559373436,87.27992741415632,-7.0679637336876124e-06,-18.49816849816848,0.7466339056223119,0.0212996
16.11.2018 08:59:00,0.0219,0.022206200000000013,0.02213883333333334,0.021904499999999997,0.021354100000000008,54.036218724453846,54.036218724453846,-19.502174236046933,70.52926214977093,81.10390930197498,-2.1757676459170433e-05,-31.58084263593806,0.6542237388818957,0.021347933333333333
16.11.2018 09:00:00,0.021964,0.02217900000000001,0.022165833333333343,0.0219509,0.021361650000000003,54.5333929470333,54.5333929470333,-13.148221320735722,64.6181596687476,73.04021580408431,-3.0565383318531406e-05,-30.644553335846137,0.6498290239582695,0.0214298
16.11.2018 09:01:00,0.0223,0.02210900000000001,0.022199166666666676,0.0220832,0.021392950000000004,57.15368851041689,57.15368851041689,0.6444906035014597,61.05565149281001,65.40102443710953,-2.1934277279926813e-05,-19.56521739130428,0.7247599245842541,0.0216098
16.11.2018 09:02:00,0.0228,0.022227000000000007,0.022224166666666673,0.022209700000000002,0.021471950000000004,60.77629957257796,60.77629957257796,16.011925628193296,72.63304394451943,66.10228503535903,5.7183900551781405e-06,-4.5413260672116,0.8488411402314892,0.02177833333333333
16.11.2018 09:03:00,0.022343,0.022261400000000008,0.02224633333333334,0.022224,0.021540050000000005,56.10695576235938,56.10695576235938,12.763360280137,71.83308494783904,68.50726012838952,-1.6704913001286208e-06,-25.295186194368853,0.6749744602973674,0.021925466666666664
16.11.2018 09:04:00,0.022896,0.022460600000000008,0.022367166666666674,0.022333400000000003,0.021626100000000006,60.10153801410696,60.10153801410696,11.413599136376462,83.5817188276204,76.01594923999299,1.718354198796063e-05,-0.2730375426621521,0.909200464874605,0.022089866666666666
16.11.2018 09:05:00,0.02251,0.022569800000000008,0.02246883333333334,0.022374400000000003,0.021714800000000006,56.25322866380048,56.25322866380048,-3.008379282078508,76.37853949329347,77.264447756251,6.953394503629931e-06,-29.061102831594752,0.6852847845148525,0.022157199999999995
16.11.2018 09:06:00,0.022182,0.02254620000000001,0.022505166666666673,0.022327600000000003,0.021843900000000006,53.139552071189996,53.139552071189996,-13.751172524744831,72.37953303527067,77.4465971187282,-1.90897076254956e-05,-53.50223546944859,0.4610926754388546,0.022237533333333327
16.11.2018 09:07:00,0.0221,0.022406200000000008,0.02247183333333334,0.022316600000000002,0.021935300000000005,52.35928293217622,52.35928293217622,-26.488561236546662,52.60804769001487,67.1220400728597,-4.244059632194043e-05,-59.61251862891199,0.3573425819119569,0.02227519999999999
16.11.2018 09:08:00,0.02226,0.022389600000000003,0.02238183333333334,0.022325500000000005,0.022041500000000006,53.785213265683055,53.785213265683055,-18.481284173078308,42.90114257327369,55.96290776618645,-5.125232727573272e-05,-47.6900149031298,0.4843349044570114,0.022279199999999992
16.11.2018 09:09:00,0.021994,0.022209200000000002,0.022323666666666676,0.022334900000000005,0.022119700000000006,51.049576098157154,51.049576098157154,-3.527031144283045,32.27150758523877,42.59356594950915,-7.069686267941486e-05,-67.51117734724299,0.2428997662208093,0.022291999999999992
16.11.2018 09:10:00,0.021816,0.0220704,0.022143666666666676,0.022320100000000002,0.022135500000000006,49.24457671248675,49.24457671248675,5.636920027335371,26.332823318685627,33.83515782573273,-9.190098123757666e-05,-77.42857142857143,0.13169627218319496,0.02227306666666666
16.11.2018 09:11:00,0.022035,0.022040999999999998,0.02206450000000001,0.022293600000000004,0.022188400000000004,51.51597043680387,51.51597043680387,9.39630963856644,25.131524617386972,27.91195184043716,-9.399313308233493e-05,-61.785714285714285,0.33474748697821044,0.02223206666666666
16.11.2018 09:12:00,0.022382,0.0220974,0.02209783333333334,0.022251800000000006,0.022230750000000004,54.95566728530446,54.95566728530446,17.908762295930096,41.261904761904745,30.90875089932582,-7.713545647127309e-05,-37.00000000000003,0.6152506823201704,0.02224353333333333
16.11.2018 09:13:00,0.022497,0.0221448,0.022164000000000003,0.022267200000000004,0.022245600000000004,56.068051895963166,56.068051895963166,20.54566890261772,57.54420794105607,41.3125457734493,-5.969062279675703e-05,-28.785714285714285,0.689284265106929,0.02226526666666666
16.11.2018 09:14:00,0.022277,0.022201399999999996,0.022166833333333334,0.022205300000000004,0.022269350000000004,53.35356480814608,53.35356480814608,9.605506609058509,67.50549920602835,55.437203969663095,-5.87203241251672e-05,-44.49999999999983,0.4884523102121857,0.022290399999999995
16.11.2018 09:15:00,0.022163,0.022270799999999997,0.022195000000000003,0.022170600000000002,0.022272500000000004,51.95002439145659,51.95002439145659,-6.7543409441787645,65.87447378972684,63.641393645603785,-6.335591868238501e-05,-52.642857142857174,0.37405273857848653,0.022303666666666663
16.11.2018 09:16:00,0.0224,0.022343799999999997,0.022292333333333334,0.0221924,0.022260000000000002,54.62259574087588,54.62259574087588,-10.393974929363871,68.3610867659947,67.24701992058333,-5.437827691129077e-05,-35.53008595988535,0.5799903330744697,0.022310333333333328
16.11.2018 09:17:00,0.02322,0.022511399999999994,0.022489833333333334,0.0223044,0.022310500000000004,62.41246504890936,62.41246504890936,2.5462750300277577,77.53125742431315,70.58893932667826,-8.572498496210116e-06,-4.391328515842086,1.144578540973988,0.02233833333333333
16.11.2018 09:18:00,0.023106,0.022633199999999996,0.022610499999999995,0.022389,0.022357250000000002,60.84853848598015,60.84853848598015,2.822613891438003,76.00672728505916,73.9663571584557,1.4212219996216277e-05,-46.466666666666605,0.9571910192915503,0.022389199999999998
16.11.2018 09:19:00,0.0238,0.022937799999999994,0.022827666666666663,0.022569599999999995,0.022452250000000003,66.37280874111559,66.37280874111559,2.7160701490140724,74.4053596305218,75.98111477996473,6.002184560373406e-05,-23.333333333333286,1.155176530185023,0.02244946666666666
16.11.2018 09:20:00,0.023329,0.023170999999999994,0.023002999999999996,0.022720899999999995,0.022520500000000006,60.167867447725754,60.167867447725754,-8.422951544355264,59.93065751201044,70.11424814253049,6.248330244435841e-05,-39.03333333333336,0.8680899304706854,0.022504066666666662
16.11.2018 09:21:00,0.023895,0.023469999999999998,0.023291666666666665,0.022906899999999994,0.022600250000000006,64.46681215900195,64.46681215900195,1.459160931795303,67.18489280079041,67.17363664777425,8.653013278807798e-05,-20.166666666666693,0.9907979163135001,0.022618266666666664
16.11.2018 09:22:00,0.024669,0.023759799999999994,0.02366983333333333,0.023135599999999996,0.022693700000000004,69.33996623529092,69.33996623529092,6.552433710373677,72.85771942003316,66.65775657761135,0.00013360904459205425,-8.191999999999979,1.080097991718603,0.02278953333333333
16.11.2018 09:23:00,0.024781,0.024094799999999996,0.023929999999999996,0.023363999999999996,0.022815600000000005,69.98151039131416,69.98151039131416,10.94172135201454,86.85299890630654,75.63187037571005,0.00016151025456614016,-5.829596412556022,0.9877367048337001,0.022957599999999998
16.11.2018 09:24:00,0.02615,0.024564799999999994,0.02443733333333333,0.023751299999999996,0.022978300000000007,76.46417390281434,76.46417390281434,9.174852857388046,92.9822239574328,84.23098076125751,0.0002362226915372975,-6.136936111747215,1.1128588070749175,0.023234666666666664
16.11.2018 09:25:00,0.025802,0.0250594,0.024770999999999998,0.024115199999999996,0.023142900000000008,72.19603570289647,72.19603570289647,0.8898924616354833,90.88516654435644,90.2401298026986,0.00025493392833029213,-14.10579345088166,0.9480969440943517,0.023500399999999994
16.11.2018 09:26:00,0.025941,0.025468599999999997,0.02520633333333333,0.024469299999999996,0.023330850000000007,72.84796880921346,72.84796880921346,-2.763821647107207,88.1587618243127,90.67538410870065,0.00025932698935606413,-10.922830318296354,0.9023589369157005,0.023760799999999995
16.11.2018 09:27:00,0.027099,0.0259546,0.025740333333333334,0.0248572,0.023580800000000006,77.56708317387145,77.56708317387145,-1.3211429758408713,87.97713011951527,89.00701949606149,0.0003030443689817817,-5.760765550239219,0.9928737165893977,0.02407526666666666
16.11.2018 09:28:00,0.027693,0.026536999999999998,0.02624433333333333,0.025315899999999995,0.023852450000000008,79.53221460564566,79.53221460564566,3.505220795870258,92.39384952599248,89.50991382327351,0.0003428651654180106,-1.7155506364139967,0.977067914811082,0.024421666666666664
16.11.2018 09:29:00,0.029514,0.027209799999999996,0.027033166666666664,0.025887299999999995,0.02422845000000001,84.1237830714778,84.1237830714778,5.409925358372078,96.61001004695254,92.32699656415345,0.0004372502698447025,-1.3056019432215378,1.067217372843223,0.02490413333333333
16.11.2018 09:30:00,0.027124,0.027474199999999997,0.027195499999999997,0.026266799999999996,0.024493850000000008,63.87164251335741,63.87164251335741,-9.931663191300132,84.72825771131916,91.24403909475474,0.0003588686863794212,-37.58919083042358,0.7408109137321537,0.025234866666666664
16.11.2018 09:31:00,0.027838,0.0278536,0.02753483333333333,0.026661099999999993,0.024784000000000007,66.46873308184324,66.46873308184324,-15.802343300504376,74.67560640926115,85.3379580558443,0.00032031769644851114,-26.74965841809623,0.7939642453154276,0.0255974
16.11.2018 09:32:00,0.028616000000000006,0.028156999999999998,0.027980666666666668,0.027055799999999998,0.025095700000000006,69.07719127324754,69.07719127324754,-11.810082533125701,68.1769510657731,75.86027172878448,0.0003120771976654645,-15.564694716861677,0.844075887700885,0.025957133333333333
16.11.2018 09:33:00,0.027869,0.0281922,0.028109,0.027364599999999996,0.025364300000000006,63.93445149914939,63.93445149914939,-2.440666326941084,69.52639018262492,70.79298255255308,0.00024974372376325134,-29.71673819742489,0.7183200050216401,0.026274666666666665
16.11.2018 09:34:00,0.028181,0.027925600000000005,0.028190333333333335,0.027567699999999994,0.02565950000000001,65.10305182435036,65.10305182435036,0.6651699628018264,68.40057119143397,68.7013041466107,0.0002054914521775978,-25.8564139941691,0.7298852484188277,0.026566733333333332
16.11.2018 09:35:00,0.026998,0.027900400000000002,0.027771,0.027687299999999998,0.025901250000000004,57.49585223415822,57.49585223415822,-11.71636773296818,51.75818277721896,63.22838138375931,0.00010230073201994557,-55.150487494701146,0.5305360891851626,0.026811333333333336
16.11.2018 09:36:00,0.027817,0.027896200000000003,0.027886499999999998,0.027874899999999998,0.026172100000000004,60.90198818090335,60.90198818090335,-3.5245478036175584,44.83226278355693,54.997005584069974,6.163137191379049e-05,-39.61341924016883,0.6399387908012449,0.0270728
16.11.2018 09:37:00,0.027015,0.027576000000000007,0.027749333333333334,0.0278665,0.026361850000000003,56.15624860140651,56.15624860140651,-7.223944875107641,28.033420215772136,41.5412885921827,-1.4893183592673814e-05,-64.64116029007248,0.454049842014844,0.027229200000000002
16.11.2018 09:38:00,0.026756,0.027353400000000007,0.027439333333333333,0.027772799999999997,0.026544350000000005,54.67452389897798,54.67452389897798,-1.6020655714978638,23.563963815110103,32.14321560481308,-8.532808656367373e-05,-77.36670293797616,0.34535506116193293,0.027360866666666667
16.11.2018 09:39:00,0.027213,0.0271598,0.027329999999999997,0.027542699999999996,0.026715000000000006,56.83856937981054,56.83856937981054,0.5819463915851202,22.789474503987037,24.795619511623116,-0.00011398193801097486,-70.66311426879805,0.4408558537121285,0.027431733333333333
16.11.2018 09:40:00,0.0279,0.027340200000000002,0.027283166666666664,0.027620299999999997,0.026943550000000004,59.93535094188337,59.93535094188337,17.27894740643984,39.77934620997184,28.71092817635635,-0.00010273834442603826,-50.32563647128475,0.6000899545407336,0.027571599999999998
16.11.2018 09:41:00,0.0277,0.027316800000000002,0.027400166666666666,0.0276065,0.027133800000000003,58.616806307466994,58.616806307466994,20.550854321147035,53.62037755365922,38.729732755872725,-0.00010860258019995163,-56.24629958555361,0.5040052293774989,0.027688866666666666
16.11.2018 09:42:00,0.027561,0.027426,0.027357499999999996,0.027500999999999998,0.027278399999999998,57.66727196216185,57.66727196216185,10.610034270044139,62.46298096823708,51.95423491062274,-0.000122292257734323,-48.06051202482546,0.44150615056492304,0.027719666666666667
16.11.2018 09:43:00,0.027000000000000003,0.0274748,0.027354999999999994,0.027414100000000004,0.027389349999999996,53.87411006689406,53.87411006689406,-13.838289496133278,53.83781204509091,56.64039018899576,-0.00016074332340152158,-69.82156710628378,0.2600172190317249,0.027673466666666667
16.11.2018 09:44:00,0.027292,0.027490599999999997,0.02744433333333333,0.0273252,0.027446449999999994,55.51431068130992,55.51431068130992,-18.089737661089785,53.719225815469315,56.67333960959913,-0.0001722321745821786,-58.494957331264494,0.38428566741623416,0.027525333333333336
16.11.2018 09:45:00,0.027407,0.027392,0.027476666666666667,0.027366099999999997,0.027526699999999994,56.175264607545394,56.175264607545394,-11.23725778887352,53.096085689420335,53.55104118332688,-0.00017386079058153607,-42.50363901018914,0.43055764204686536,0.027544200000000005
16.11.2018 09:46:00,0.027465,0.027344999999999998,0.027404166666666663,0.0273309,0.027602899999999993,56.52609270941829,56.52609270941829,4.873197043166229,62.08732694355701,56.30087948281558,-0.00017144057658384265,-37.348790322580584,0.4721578690836,0.027519333333333337
16.11.2018 09:47:00,0.0272,0.027272799999999996,0.027320833333333332,0.027349400000000003,0.027607949999999992,54.38395008186947,54.38395008186947,4.695270232675028,55.00025356255386,56.72788873184376,-0.0001818249918047807,-47.92332268370612,0.3575001876500212,0.027424933333333335
16.11.2018 09:48:00,0.025555,0.026983799999999995,0.026986499999999997,0.0272293,0.027501049999999992,43.39121140682003,43.39121140682003,-7.265610170181667,36.56385807552631,51.21714619387908,-0.0002666314513283081,-92.21014492753623,-0.2230511036270774,0.02727066666666667
16.11.2018 09:49:00,0.0262,0.026765399999999995,0.026853166666666664,0.027128000000000003,0.02733534999999999,47.84292181906384,47.84292181906384,-8.62496034933088,24.887853692201464,38.81732177676057,-0.000285311051752077,-68.84057971014492,0.10651776912698323,0.027138600000000002
16.11.2018 09:50:00,0.026152,0.026514399999999994,0.026663166666666665,0.026953200000000004,0.027286749999999988,47.5432827661013,47.5432827661013,-3.1142204690021487,23.560140113608707,28.337283960445518,-0.0002929619017605485,-70.57971014492752,0.13945388041009493,0.0270822
16.11.2018 09:51:00,0.026131,0.0262476,0.0264505,0.026796300000000006,0.027201399999999987,47.40340361516694,47.40340361516694,5.4401663182713484,31.917683229600897,26.788559011803713,-0.0002912847161309621,-71.34057971014491,0.1793542597045323,0.026969800000000002
16.11.2018 09:52:00,0.026501,0.026107799999999997,0.02628983333333333,0.026690300000000007,0.02709564999999999,50.184374987376565,50.184374987376565,8.126592727425198,37.609315325199645,31.029046222803107,-0.0002641816889433124,-57.93478260869567,0.336423723808343,0.026935533333333334
16.11.2018 09:53:00,0.026,0.0261968,0.02608983333333333,0.026590300000000004,0.027002199999999987,46.59208254237976,46.59208254237976,4.968403848558964,36.17227530812898,35.2330912876432,-0.0002633063341088216,-74.208675263775,0.1853884124938998,0.026885133333333335
16.11.2018 09:54:00,0.026569,0.026270599999999998,0.026258833333333332,0.026518000000000007,0.026921599999999983,50.89158595481883,50.89158595481883,15.62110149665854,42.23791718598519,38.673169273104634,-0.00022744440757172782,-48.94058994599103,0.4026626834454208,0.026842200000000004
16.11.2018 09:55:00,0.027152999999999997,0.026470799999999996,0.026417666666666662,0.026492600000000005,0.026929349999999984,54.90425621003238,54.90425621003238,16.255203066679712,52.900224639785726,43.77013904463333,-0.00016911207544496138,-24.67802243456614,0.6388199207719074,0.026792400000000004
