,open,high,low,close
2018-01-01 00:10:20,0.99860133,0.998745193,0.99860133,0.998729874
2018-01-01 00:10:30,0.99876584,0.998938343,0.99873387,0.998938343
2018-01-01 00:10:40,0.998929684,0.9989856309999999,0.9988444320000001,0.9989856309999999
2018-01-01 00:10:50,0.999020265,0.999020265,0.9988677429999999,0.99888173
2018-01-01 00:11:00,0.9988544220000001,0.9988544220000001,0.998645288,0.998689912
2018-01-01 00:11:10,0.99864329,0.99889172,0.9986326329999999,0.99889172
2018-01-01 00:11:20,0.998821787,0.999013604,0.998821787,0.99899762
2018-01-01 00:11:30,0.9990156029999999,0.99904957,0.998945003,0.99904291
2018-01-01 00:11:40,0.9990855359999999,0.9992866779999999,0.9990855359999999,0.999148809
2018-01-01 00:11:50,0.999154804,0.999154804,0.9990522340000001,0.999063557
2018-01-01 00:12:00,0.999064223,0.999127496,0.9989516629999999,0.998988295
2018-01-01 00:12:10,0.998990293,0.999044908,0.998954327,0.999033585
2018-01-01 00:12:20,0.999030255,0.999079542,0.999024261,0.999035584
2018-01-01 00:12:30,0.999018933,0.999018933,0.998867077,0.9988677429999999
2018-01-01 00:12:40,0.9988097979999999,0.9988524240000001,0.998750521,0.9987545170000001
2018-01-01 00:12:50,0.998763842,0.998862415,0.998763842,0.998855088
2018-01-01 00:13:00,0.998949665,0.999035584,0.998949665,0.998998952
2018-01-01 00:13:10,0.9989683140000001,0.9990255929999999,0.9988963829999999,0.9988963829999999
2018-01-01 00:13:20,0.998945003,0.998945003,0.9988097979999999,0.998825783
2018-01-01 00:13:30,0.9988177909999999,0.9988284470000001,0.9986412920000001,0.998711225
2018-01-01 00:13:40,0.998713223,0.9989470009999999,0.998703233,0.9989470009999999
2018-01-01 00:13:50,0.998899713,0.998899713,0.998833775,0.9988863920000001
2018-01-01 00:14:00,0.99888506,0.99903958,0.99888506,0.99900095
2018-01-01 00:14:10,0.9989942890000001,0.9989942890000001,0.998932348,0.998932348
2018-01-01 00:14:20,0.99892369,0.998979637,0.998903709,0.998979637
2018-01-01 00:14:30,0.9989856309999999,0.999002948,0.998824451,0.998827115
2018-01-01 00:14:40,0.998813794,0.998911035,0.9987072290000001,0.9987072290000001
2018-01-01 00:14:50,0.998709227,0.998719218,0.9986066579999999,0.9986066579999999
2018-01-01 00:15:00,0.9986512820000001,0.998670597,0.998603328,0.998605992
2018-01-01 00:15:10,0.998618647,0.998711225,0.998528732,0.998528732
2018-01-01 00:15:20,0.9985507109999999,0.99857269,0.99848877,0.99848877
2018-01-01 00:15:30,0.998468123,0.9985040890000001,0.998427495,0.998497428
2018-01-01 00:15:40,0.998555373,0.9988231190000001,0.998555373,0.9988231190000001
2018-01-01 00:15:50,0.9988231190000001,0.998829779,0.998737201,0.998806468
2018-01-01 00:16:00,0.99881113,0.998982967,0.99881113,0.998982967
2018-01-01 00:16:10,0.998998286,0.9990176009999999,0.998882396,0.998882396
2018-01-01 00:16:20,0.99888173,0.998976973,0.9988597509999999,0.9989390090000001
2018-01-01 00:16:30,0.998937011,0.99896565,0.998893052,0.998913033
2018-01-01 00:16:40,0.998939675,0.998939675,0.998869075,0.998879066
2018-01-01 00:16:50,0.998879066,0.998893052,0.998879066,0.998880398
2018-01-01 00:17:00,0.9988857259999999,0.99889172,0.9988730709999999,0.99889172
2018-01-01 00:17:10,0.998897715,0.9989683140000001,0.9988957159999999,0.9989683140000001
2018-01-01 00:17:20,0.998950997,0.999037582,0.998948999,0.9990156029999999
2018-01-01 00:17:30,0.999006278,0.999132824,0.999006278,0.9990788759999999
2018-01-01 00:17:40,0.999103519,0.9991235,0.999069551,0.999122834
2018-01-01 00:17:50,0.999090198,0.999090198,0.999024261,0.999024261
2018-01-01 00:18:00,0.99901427,0.99901427,0.9986859159999999,0.99869524
2018-01-01 00:18:10,0.998700569,0.998858419,0.998700569,0.998789817
2018-01-01 00:18:20,0.998791815,0.99881446,0.99872721,0.998737867
2018-01-01 00:18:30,0.99873054,0.99873054,0.998279635,0.998402186
2018-01-01 00:18:40,0.9984215009999999,0.998471453,0.998391529,0.998471453
2018-01-01 00:18:50,0.998490102,0.9985913390000001,0.998462795,0.9985913390000001
2018-01-01 00:19:00,0.9986233090000001,0.998749855,0.9984914340000001,0.9984914340000001
2018-01-01 00:19:10,0.9984774470000001,0.9984774470000001,0.998348903,0.998455468
2018-01-01 00:19:20,0.9984634609999999,0.9984634609999999,0.9982483320000001,0.9982483320000001
2018-01-01 00:19:30,0.998209702,0.998384869,0.998209702,0.998384869
2018-01-01 00:19:40,0.998420835,0.998647286,0.998420835,0.998631301
2018-01-01 00:19:50,0.998631967,0.998631967,0.998437485,0.998476115
2018-01-01 00:20:00,0.998503423,0.998542053,0.998436153,0.998481444
2018-01-01 00:20:10,0.998441482,0.998468123,0.99833425,0.99833425
2018-01-01 00:20:20,0.99837288,0.998381539,0.998346905,0.9983795409999999
2018-01-01 00:20:30,0.99837621,0.998427495,0.99832426,0.998410178
2018-01-01 00:20:40,0.998412842,0.998412842,0.99833758,0.998402186
2018-01-01 00:20:50,0.998428827,0.998428827,0.9983562290000001,0.998406848
2018-01-01 00:21:00,0.998429493,0.998555373,0.998429493,0.9985487129999999
2018-01-01 00:21:10,0.9985513770000001,0.9986332990000001,0.9985513770000001,0.9986332990000001
2018-01-01 00:21:20,0.998628637,0.998863081,0.998628637,0.998863081
2018-01-01 00:21:30,0.998850426,0.998863747,0.998788485,0.998863747
2018-01-01 00:21:40,0.998847096,0.998899713,0.9986959059999999,0.9986959059999999
2018-01-01 00:21:50,0.998743195,0.9987571820000001,0.9986825859999999,0.998755849
2018-01-01 00:22:00,0.998749855,0.9989017109999999,0.998673927,0.9989017109999999
2018-01-01 00:22:10,0.998908371,0.999087534,0.998908371,0.999087534
2018-01-01 00:22:20,0.9990442420000001,0.999128162,0.999024261,0.999024261
2018-01-01 00:22:30,0.9990176009999999,0.9990176009999999,0.9989003790000001,0.9990002840000001
2018-01-01 00:22:40,0.999005612,0.999144147,0.999005612,0.999144147
2018-01-01 00:22:50,0.999146145,0.999298667,0.999100855,0.999280018
2018-01-01 00:23:00,0.9992054220000001,0.9993133190000001,0.9992054220000001,0.999309323
2018-01-01 00:23:10,0.999311321,0.999311321,0.999248714,0.999248714
2018-01-01 00:23:20,0.9991887709999999,0.999191435,0.99900761,0.99900761
2018-01-01 00:23:30,0.9990469059999999,0.9992613690000001,0.9990469059999999,0.999240722
2018-01-01 00:23:40,0.99924272,0.9992447179999999,0.999176783,0.9992260690000001
2018-01-01 00:23:50,0.9992660309999999,0.9993685999999999,0.9992660309999999,0.9993372970000001
2018-01-01 00:24:00,0.999341293,0.999379923,0.99931998,0.999379923
2018-01-01 00:24:10,0.999398572,0.999428543,0.999350617,0.999350617
2018-01-01 00:24:20,0.999423215,0.999483824,0.999396574,0.999483824
2018-01-01 00:24:30,0.999521122,0.9996769740000001,0.999510465,0.999510465
2018-01-01 00:24:40,0.999560418,0.999666983,0.999560418,0.999644338
2018-01-01 00:24:50,0.9996123690000001,0.9996190290000001,0.999447192,0.999447192
2018-01-01 00:25:00,0.999433872,0.999569742,0.999405898,0.999475832
2018-01-01 00:25:10,0.99955509,0.9997375829999999,0.99955509,0.9997375829999999
2018-01-01 00:25:20,0.999720932,0.999830161,0.9996483340000001,0.999694291
2018-01-01 00:25:30,0.999646336,0.999646336,0.9995557559999999,0.9995557559999999
2018-01-01 00:25:40,0.999543767,0.999557088,0.9993333000000001,0.9993333000000001
2018-01-01 00:25:50,0.99932997,0.99932997,0.9991867729999999,0.9992214070000001
2018-01-01 00:26:00,0.999265365,0.9993286379999999,0.999265365,0.9993286379999999
2018-01-01 00:26:10,0.999343957,0.99944919,0.999341293,0.9994451940000001
2018-01-01 00:26:20,0.999469171,0.999488486,0.9994132240000001,0.999488486
2018-01-01 00:26:30,0.999455185,0.999509799,0.99945252,0.999486488
2018-01-01 00:26:40,0.999473834,0.999694291,0.999473834,0.999671645
2018-01-01 00:26:50,0.999694291,0.999757564,0.999669647,0.99968097
2018-01-01 00:27:00,0.9997642240000001,0.9997642240000001,0.999700285,0.9997169359999999
2018-01-01 00:27:10,0.999700285,0.999700285,0.999599714,0.999599714
2018-01-01 00:27:20,0.999541103,0.99956175,0.9994764979999999,0.999531112
2018-01-01 00:27:30,0.999567078,0.999583063,0.999496479,0.9995344429999999
2018-01-01 00:27:40,0.999537107,0.999589057,0.999505137,0.999551759
2018-01-01 00:27:50,0.9995903890000001,0.999709609,0.9995903890000001,0.9996609890000001
2018-01-01 00:28:00,0.999699619,0.999699619,0.999617031,0.999617031
2018-01-01 00:28:10,0.999609038,0.999609038,0.999527782,0.9995710740000001
2018-01-01 00:28:20,0.9995823970000001,0.999583063,0.999543101,0.999543101
2018-01-01 00:28:30,0.9995450990000001,0.999675642,0.9995450990000001,0.999675642
2018-01-01 00:28:40,0.999688962,0.999688962,0.999643672,0.999666983
2018-01-01 00:28:50,0.99964567,0.999757564,0.999633016,0.999757564
2018-01-01 00:29:00,0.999774215,0.99999334,0.999746907,0.9999573740000001
2018-01-01 00:29:10,0.999878782,0.999878782,0.999750237,0.999836156
2018-01-01 00:29:20,0.999846146,0.999900095,0.999834158,0.99987412
2018-01-01 00:29:30,0.999846146,0.999876118,0.9998168409999999,0.9998687909999999
2018-01-01 00:29:40,0.9998594670000001,0.9999120840000001,0.9998121790000001,0.9998121790000001
2018-01-01 00:29:50,0.9998534729999999,0.9998534729999999,0.999798858,0.999801522
2018-01-01 00:30:00,0.999820837,0.999980685,0.999820837,0.9998901040000001
2018-01-01 00:30:10,0.9999300659999999,0.999965366,0.9999300659999999,0.9999587059999999
2018-01-01 00:30:20,0.999952712,0.9999593720000001,0.999920742,0.9999247379999999
2018-01-01 00:30:30,0.999904091,0.9999134159999999,0.9998714559999999,0.9998714559999999
2018-01-01 00:30:40,0.999854805,0.999854805,0.999783539,0.999794862
2018-01-01 00:30:50,0.999783539,0.999783539,0.999549095,0.999549095
2018-01-01 00:31:00,0.99952978,0.9996223590000001,0.9995244520000001,0.9995797329999999
2018-01-01 00:31:10,0.999567078,0.9995690759999999,0.99939391,0.99939391
2018-01-01 00:31:20,0.999401236,0.999426545,0.999276688,0.999276688
2018-01-01 00:31:30,0.9993079909999999,0.9994025679999999,0.99928801,0.999337963
2018-01-01 00:31:40,0.999325308,0.9993819209999999,0.99932331,0.9993659359999999
2018-01-01 00:31:50,0.999363938,0.999363938,0.9992607029999999,0.9992607029999999
2018-01-01 00:32:00,0.999296669,0.999422549,0.999252044,0.999422549
2018-01-01 00:32:10,0.999419885,0.999446526,0.9993919109999999,0.9994039
2018-01-01 00:32:20,0.9994824920000001,0.999489152,0.999454519,0.999473168
2018-01-01 00:32:30,0.999473168,0.9994784959999999,0.9994185529999999,0.9994398659999999
2018-01-01 00:32:40,0.999459847,0.999505137,0.999393243,0.999393243
2018-01-01 00:32:50,0.999374595,0.9993772590000001,0.999325308,0.9993772590000001
2018-01-01 00:33:00,0.9993905790000001,0.999517126,0.9993905790000001,0.999517126
2018-01-01 00:33:10,0.9995191240000001,0.9995870590000001,0.999401236,0.999401236
2018-01-01 00:33:20,0.9994238809999999,0.999501141,0.9994132240000001,0.999443862
2018-01-01 00:33:30,0.9994212170000001,0.9994212170000001,0.9993333000000001,0.9993579440000001
2018-01-01 00:33:40,0.9993466209999999,0.9993466209999999,0.999220075,0.999220075
2018-01-01 00:33:50,0.9992154129999999,0.9992154129999999,0.9990682190000001,0.9990682190000001
2018-01-01 00:34:00,0.999048904,0.999058895,0.998904375,0.998909037
2018-01-01 00:34:10,0.998905041,0.9989070390000001,0.9988437659999999,0.998899047
2018-01-01 00:34:20,0.998935012,0.99916879,0.998935012,0.9991135090000001
2018-01-01 00:34:30,0.999154804,0.999243386,0.999150141,0.999180779
2018-01-01 00:34:40,0.99915547,0.99915547,0.999032253,0.99904624
2018-01-01 00:34:50,0.9990435759999999,0.999327972,0.9990435759999999,0.999327972
2018-01-01 00:35:00,0.999342625,0.999357278,0.99924272,0.9993026629999999
2018-01-01 00:35:10,0.999322644,0.999322644,0.9991887709999999,0.9992000940000001
2018-01-01 00:35:20,0.999180779,0.9992054220000001,0.9991681240000001,0.999183443
2018-01-01 00:35:30,0.999185441,0.999265365,0.999178115,0.9992174109999999
2018-01-01 00:35:40,0.99920409,0.999305993,0.9991894370000001,0.999305993
2018-01-01 00:35:50,0.999339295,0.9993659359999999,0.999290674,0.999290674
2018-01-01 00:36:00,0.9992733570000001,0.9994085620000001,0.9992733570000001,0.9993865829999999
2018-01-01 00:36:10,0.999379923,0.999425213,0.9993626059999999,0.9993626059999999
2018-01-01 00:36:20,0.999385917,0.999385917,0.999350617,0.999372596
2018-01-01 00:36:30,0.9993632720000001,0.9993885809999999,0.9992840140000001,0.9992840140000001
2018-01-01 00:36:40,0.9992680290000001,0.999350617,0.999256707,0.9992613690000001
2018-01-01 00:36:50,0.999256707,0.999256707,0.999170122,0.999170122
2018-01-01 00:37:00,0.999170122,0.9992500459999999,0.999166126,0.9992500459999999
2018-01-01 00:37:10,0.9991734520000001,0.9992500459999999,0.9991734520000001,0.9992500459999999
2018-01-01 00:37:20,0.999327306,0.99940723,0.999327306,0.9993905790000001
2018-01-01 00:37:30,0.999377925,0.99939391,0.999339295,0.999339295
2018-01-01 00:37:40,0.9993306359999999,0.999405232,0.99928468,0.999405232
2018-01-01 00:37:50,0.9994045659999999,0.999463177,0.999389247,0.99945252
2018-01-01 00:38:00,0.9994398659999999,0.999473168,0.999415223,0.999467839
2018-01-01 00:38:10,0.999475832,0.999514462,0.9994611790000001,0.999505137
2018-01-01 00:38:20,0.999470503,0.9994918159999999,0.999385251,0.99944919
2018-01-01 00:38:30,0.999463177,0.9994764979999999,0.9994451940000001,0.999447192
2018-01-01 00:38:40,0.9994498559999999,0.999562416,0.9994498559999999,0.999527782
2018-01-01 00:38:50,0.9995404370000001,0.9995504270000001,0.9994531870000001,0.9994531870000001
2018-01-01 00:39:00,0.999451188,0.999451188,0.999385251,0.9994372020000001
2018-01-01 00:39:10,0.9994372020000001,0.999467839,0.999411892,0.999467839
2018-01-01 00:39:20,0.999486488,0.999562416,0.9994784959999999,0.999562416
2018-01-01 00:39:30,0.999517792,0.999615033,0.9995064690000001,0.999510465
2018-01-01 00:39:40,0.999609038,0.9996563270000001,0.9995324440000001,0.9996563270000001
2018-01-01 00:39:50,0.999702949,0.999741579,0.9996077059999999,0.999741579
2018-01-01 00:40:00,0.999720932,0.9997535679999999,0.999686964,0.9997535679999999
2018-01-01 00:40:10,0.9997402470000001,0.999745575,0.999660323,0.999660323
2018-01-01 00:40:20,0.999657659,0.99968763,0.999595718,0.999611702
2018-01-01 00:40:30,0.9995850609999999,0.9995903890000001,0.999537107,0.9995903890000001
2018-01-01 00:40:40,0.999633016,0.999776879,0.999633016,0.999760228
2018-01-01 00:40:50,0.999760228,0.999760228,0.999652331,0.999660323
2018-01-01 00:41:00,0.999656993,0.999694957,0.999651664,0.999693625
2018-01-01 00:41:10,0.9996656509999999,0.9996656509999999,0.9995111309999999,0.9995111309999999
2018-01-01 00:41:20,0.999479828,0.999573073,0.9994658409999999,0.999573073
2018-01-01 00:41:30,0.9995963840000001,0.999674976,0.9995610840000001,0.999674976
2018-01-01 00:41:40,0.999667649,0.9996982870000001,0.999667649,0.9996962890000001
2018-01-01 00:41:50,0.9996803040000001,0.9996803040000001,0.9995364409999999,0.999586393
2018-01-01 00:42:00,0.9995497609999999,0.9995637479999999,0.99948782,0.9995224540000001
2018-01-01 00:42:10,0.999509799,0.999545765,0.999473168,0.999473834
2018-01-01 00:42:20,0.9994212170000001,0.9994212170000001,0.9991454790000001,0.999208752
2018-01-01 00:42:30,0.999224071,0.999234728,0.9991261640000001,0.99916213
2018-01-01 00:42:40,0.9991521390000001,0.999156136,0.998974308,0.998974308
2018-01-01 00:42:50,0.9988684090000001,0.998899713,0.9988331090000001,0.99888839
2018-01-01 00:43:00,0.9989256879999999,0.999066221,0.9989256879999999,0.999066221
2018-01-01 00:43:10,0.999066221,0.999152805,0.999066221,0.999127496
2018-01-01 00:43:20,0.9991308259999999,0.9991308259999999,0.998971644,0.998971644
2018-01-01 00:43:30,0.998956326,0.999140151,0.998956326,0.999140151
2018-01-01 00:43:40,0.99909153,0.99909153,0.998913033,0.998950331
2018-01-01 00:43:50,0.998919028,0.9991574679999999,0.998899713,0.9991574679999999
2018-01-01 00:44:00,0.999179447,0.999275356,0.999179447,0.999244052
2018-01-01 00:44:10,0.99923606,0.999341293,0.99923606,0.999292672
2018-01-01 00:44:20,0.999305993,0.9994318729999999,0.999305993,0.999409894
2018-01-01 00:44:30,0.999396574,0.999497145,0.999396574,0.9994764979999999
2018-01-01 00:44:40,0.9994645090000001,0.9994645090000001,0.9990209309999999,0.9990209309999999
2018-01-01 00:44:50,0.998937677,0.9990995229999999,0.998858419,0.9990995229999999
2018-01-01 00:45:00,0.999102853,0.9991867729999999,0.9990529,0.9991867729999999
2018-01-01 00:45:10,0.9991947659999999,0.9992953370000001,0.999077544,0.999183443
2018-01-01 00:45:20,0.999212082,0.999324642,0.999212082,0.9992500459999999
2018-01-01 00:45:30,0.999280684,0.9993366309999999,0.999280684,0.9993366309999999
2018-01-01 00:45:40,0.999314652,0.9995078009999999,0.999276022,0.9995078009999999
2018-01-01 00:45:50,0.99948449,0.99951979,0.999425213,0.999425213
2018-01-01 00:46:00,0.9993819209999999,0.999414557,0.999380589,0.999414557
2018-01-01 00:46:10,0.9994451940000001,0.9994451940000001,0.999343957,0.99936527
2018-01-01 00:46:20,0.999359276,0.9993712640000001,0.9993239759999999,0.9993466209999999
2018-01-01 00:46:30,0.999369932,0.999379923,0.999353281,0.9993579440000001
2018-01-01 00:46:40,0.999363938,0.99939391,0.999363938,0.999373262
2018-01-01 00:46:50,0.999369266,0.9993739290000001,0.999298001,0.9993186479999999
2018-01-01 00:47:00,0.9993333000000001,0.9994032340000001,0.9992999990000001,0.999380589
2018-01-01 00:47:10,0.99939724,0.99943587,0.999389247,0.99943587
2018-01-01 00:47:20,0.999431207,0.999447858,0.999421883,0.999443196
2018-01-01 00:47:30,0.9994372020000001,0.9994372020000001,0.999416555,0.999416555
2018-01-01 00:47:40,0.999421883,0.9994372020000001,0.9994078959999999,0.9994372020000001
2018-01-01 00:47:50,0.9994365359999999,0.9994365359999999,0.99931998,0.99931998
2018-01-01 00:48:00,0.999349285,0.99939391,0.999335965,0.999335965
2018-01-01 00:48:10,0.999331302,0.999331302,0.9992773540000001,0.9992773540000001
2018-01-01 00:48:20,0.9992613690000001,0.999331302,0.9992613690000001,0.999331302
2018-01-01 00:48:30,0.999337963,0.9994212170000001,0.999337963,0.9994212170000001
2018-01-01 00:48:40,0.999414557,0.999422549,0.9993705979999999,0.9993705979999999
2018-01-01 00:48:50,0.9993705979999999,0.999375927,0.999276022,0.999290674
2018-01-01 00:49:00,0.999303995,0.9993712640000001,0.9992946709999999,0.9993705979999999
2018-01-01 00:49:10,0.9993739290000001,0.999379923,0.99937193,0.999375261
2018-01-01 00:49:20,0.999375261,0.999375261,0.999266697,0.9992773540000001
2018-01-01 00:49:30,0.999293338,0.999321978,0.999232729,0.99928468
2018-01-01 00:49:40,0.999282016,0.999282016,0.999251378,0.999251378
2018-01-01 00:49:50,0.999251378,0.999268695,0.9992340609999999,0.999267363
2018-01-01 00:50:00,0.999280684,0.99929134,0.9992500459999999,0.99929134
2018-01-01 00:50:10,0.999272025,0.999409894,0.999272025,0.999385251
2018-01-01 00:50:20,0.999375261,0.999375261,0.999311321,0.999324642
2018-01-01 00:50:30,0.999324642,0.999324642,0.99927802,0.999293338
2018-01-01 00:50:40,0.999308657,0.999308657,0.99924272,0.99924605
2018-01-01 00:50:50,0.999264699,0.9992920059999999,0.999256707,0.9992920059999999
2018-01-01 00:51:00,0.9993126529999999,0.999411892,0.999299333,0.999411892
2018-01-01 00:51:10,0.9994365359999999,0.9994365359999999,0.999353948,0.999353948
2018-01-01 00:51:20,0.9993765929999999,0.999447192,0.999355946,0.999433205
2018-01-01 00:51:30,0.99943587,0.9994904840000001,0.99943587,0.9994764979999999
2018-01-01 00:51:40,0.9994605129999999,0.99960038,0.999457849,0.99960038
2018-01-01 00:51:50,0.999617031,0.999683634,0.999617031,0.999646336
2018-01-01 00:52:00,0.9996376779999999,0.9996430059999999,0.9996030440000001,0.9996430059999999
2018-01-01 00:52:10,0.9996450040000001,0.9996962890000001,0.9996403420000001,0.9996962890000001
2018-01-01 00:52:20,0.999649,0.9998008559999999,0.999649,0.9998008559999999
2018-01-01 00:52:30,0.999799524,0.999799524,0.999661655,0.9996962890000001
2018-01-01 00:52:40,0.9996476679999999,0.999702283,0.9996476679999999,0.9996902940000001
2018-01-01 00:52:50,0.9996769740000001,0.9996962890000001,0.9996689809999999,0.99967431
2018-01-01 00:53:00,0.99969096,0.99969096,0.999651664,0.9996643190000001
2018-01-01 00:53:10,0.99969096,0.999702283,0.999636346,0.999636346
2018-01-01 00:53:20,0.999623025,0.999623025,0.999309323,0.999446526
2018-01-01 00:53:30,0.999463843,0.999507135,0.999459181,0.999507135
2018-01-01 00:53:40,0.999517792,0.999647002,0.999517792,0.999647002
2018-01-01 00:53:50,0.99968763,0.999752236,0.999676308,0.999676308
2018-01-01 00:54:00,0.999686964,0.999686964,0.99951313,0.99951313
2018-01-01 00:54:10,0.999475832,0.999475832,0.9992607029999999,0.999409894
2018-01-01 00:54:20,0.999441864,0.999458515,0.9992840140000001,0.999298001
2018-01-01 00:54:30,0.999317982,0.999383253,0.9992633670000001,0.9992633670000001
2018-01-01 00:54:40,0.9992633670000001,0.999313986,0.999235394,0.999296003
2018-01-01 00:54:50,0.999238058,0.999299333,0.999220075,0.999299333
2018-01-01 00:55:00,0.999306659,0.9994025679999999,0.999306659,0.9993792570000001
2018-01-01 00:55:10,0.99937193,0.99937193,0.999144813,0.999144813
2018-01-01 00:55:20,0.999139485,0.999169456,0.999054232,0.999054232
2018-01-01 00:55:30,0.9990262590000001,0.9990262590000001,0.9988943840000001,0.998980303
2018-01-01 00:55:40,0.998994955,0.9990149359999999,0.9989310159999999,0.9989583240000001
2018-01-01 00:55:50,0.998998952,0.999035584,0.9989536609999999,0.9989536609999999
2018-01-01 00:56:00,0.9989097029999999,0.999114175,0.9989097029999999,0.998929684
2018-01-01 00:56:10,0.998945003,0.9989649840000001,0.998945003,0.9989523290000001
2018-01-01 00:56:20,0.9989516629999999,0.998963652,0.998937677,0.9989629859999999
2018-01-01 00:56:30,0.9989523290000001,0.9989583240000001,0.998877068,0.998877068
2018-01-01 00:56:40,0.998925022,0.998961654,0.9989103690000001,0.998921692
2018-01-01 00:56:50,0.998861749,0.998919028,0.9988544220000001,0.9988544220000001
2018-01-01 00:57:00,0.998857087,0.9988650790000001,0.998789817,0.99879781
