,actual,predicted
2018-11-01 01:00:00,6367.03,6587.097934931518
2018-11-01 02:00:00,6364.4,6591.1036632210025
2018-11-01 03:00:00,6378.54,6765.101321339608
2018-11-01 04:00:00,6388.99,6751.034445673228
2018-11-01 05:00:00,6374.0,6611.139757186175
2018-11-01 06:00:00,6369.97,6572.016771599651
2018-11-01 07:00:00,6368.06,6603.512850522996
2018-11-01 08:00:00,6366.98,6623.556645423175
2018-11-01 09:00:00,6367.49,6418.784063681961
2018-11-01 10:00:00,6363.98,6622.735626384617
2018-11-01 11:00:00,6369.0,6392.0089063346395
2018-11-01 12:00:00,6367.23,6402.884613901378
2018-11-01 13:00:00,6367.6,6414.777590140701
2018-11-01 14:00:00,6372.89,6597.200319573284
2018-11-01 15:00:00,6373.94,6561.424508124591
2018-11-01 16:00:00,6379.68,6634.005572140218
2018-11-01 17:00:00,6406.0,6608.412632524968
2018-11-01 18:00:00,6415.97,6642.60726812482
2018-11-01 19:00:00,6401.29,6663.627342849971
2018-11-01 20:00:00,6410.0,6444.016053020955
2018-11-01 21:00:00,6450.27,6591.775135070086
2018-11-01 22:00:00,6443.74,6580.36011363566
2018-11-01 23:00:00,6431.34,6432.686238706113
2018-11-02 00:00:00,6431.97,6646.431900233031
2018-11-02 01:00:00,6425.43,6584.88702133298
2018-11-02 02:00:00,6431.82,6407.789115831257
2018-11-02 03:00:00,6425.97,6722.737235784532
2018-11-02 04:00:00,6425.2,6429.646605134011
2018-11-02 05:00:00,6414.39,6616.848634198309
2018-11-02 06:00:00,6405.02,6598.437934353949
2018-11-02 07:00:00,6410.0,6627.256075233222
2018-11-02 08:00:00,6421.36,6432.80672107637
2018-11-02 09:00:00,6415.96,6575.181110635401
2018-11-02 10:00:00,6424.91,6569.356968015433
2018-11-02 11:00:00,6429.91,6600.2218186855325
