date,close_BTC,volume_BTC,close_ETH,volume_ETH,close_BNB,volume_BNB,close_XRP,volume_XRP,close,volume,ma_5,ma_6,ma_10,ma_20,rsi_6,rsi_12,stochastic_5,9_kstochastic,9_dstochastic,macd_hist,williams_12,%b_bands,midlle_bands,target
1548900360.0,3474.76,19.605321,109.61,102.41362,6.1448,1550.61,0.33051,232422.2,3474.76,19.605321,3473.521999999939,3473.603333333285,3473.55100000002,3473.542499999973,52.718664053721334,52.718664053721334,6.381197570026671,66.69522880189008,66.97717412268355,0.06414509357224253,-7.099697885193469,0.8292099394229524,3472.7439999999565,0
1548900420.0,3474.14,9.558705,109.55,136.30725,6.1449,1308.16,0.33059,108613.2,3474.14,9.558705,3473.593999999939,3473.624999999952,3473.50500000002,3473.423499999973,50.356919425866536,50.356919425866536,14.43064107967173,72.54278563131987,67.17354408975386,0.1035819258398698,-16.465256797585553,0.7132242145439381,3472.8039999999573,0
1548900480.0,3472.55,74.774372,109.54,119.61302,6.1434,643.25,0.33061,134719.9,3472.55,74.774372,3473.3639999999377,3473.419999999952,3473.38500000002,3473.262999999973,44.812480065769826,44.812480065769826,4.491828396323456,71.76214229089497,70.33338557470188,0.05157689617034933,-54.5824847250492,0.4552069952700573,3472.8293333332904,0
1548900540.0,3473.17,12.398817,109.52,46.57514000000001,6.1471,2057.21,0.33094,118841.2,3473.17,12.398817,3473.4699999999384,3473.331666666619,3473.437000000021,3473.075999999973,47.25135236938544,47.25135236938544,-8.420724094882686,61.944844585295115,68.74992416917023,0.048767286570651436,-43.27731092436662,0.5300202504602738,3472.9959999999573,0
1548900600.0,3471.88,5.981798,109.48,98.31703,6.1467,1160.87,0.33095,93227.5,3471.88,5.981798,3473.299999999939,3473.2049999999517,3473.3360000000202,3472.894999999973,42.994007641912624,42.994007641912624,-16.774927492749867,46.4870616275154,60.06468283456874,-0.01420518122866954,-69.87179487179014,0.2057212460548856,3473.1726666666227,1
1548900660.0,3470.9,18.167315,109.35,1459.10034,6.1448,689.9,0.33101,161413.9,3470.9,18.167315,3472.527999999939,3472.8999999999523,3473.02500000002,3472.6899999999723,40.04235507776871,40.04235507776871,-13.64726373299699,35.65815715335668,48.03002112205596,-0.09886014072332727,-85.89743589743017,-0.07350687510589272,3473.2099999999573,0
1548900720.0,3472.62,31.254365000000004,109.4,141.01336,6.1442,218.3,0.33114,70156.8,3472.62,31.254365000000004,3472.2239999999388,3472.543333333285,3472.90900000002,3472.658999999972,46.92891495611497,46.92891495611497,-9.423035352843158,27.20396228566466,36.44972702217914,-0.06329070515521018,-64.68842729970291,0.3786949510775289,3473.0779999999572,0
1548900780.0,3472.0,5.477472,109.37,86.80735,6.138,1084.1,0.33108000000000004,84971.6,3472.0,5.477472,3472.1139999999377,3472.186666666619,3472.739000000021,3472.650499999972,44.92581927819128,44.92581927819128,-2.8674158217032755,25.2263973184841,29.36283891916871,-0.06363771304153197,-73.88724035608077,0.2500734862531192,3472.96133333329,0
1548900840.0,3470.02,8.277791,109.3,151.76773,6.1379,2401.39,0.33097,132606.0,3470.02,8.277791,3471.4839999999385,3471.7649999999517,3472.477000000021,3472.6179999999717,39.17501558553013,39.17501558553013,-3.1603718123461135,20.570288431834665,24.33354934532804,-0.1531931767674809,-99.71346704871088,-0.07145551396505079,3472.7859999999573,0
1548900900.0,3470.06,7.289810000000001,109.28,159.95254,6.1373,1528.08,0.33094,64433.4,3470.06,7.289810000000001,3471.1199999999385,3471.246666666619,3472.21000000002,3472.6594999999725,39.3439375936165,39.3439375936165,-9.242994573936649,9.086297149691427,18.294327633336962,-0.19934899550228835,-99.1404011461326,0.04260859728591378,3472.597333333289,0
1548900960.0,3469.11,9.21321,109.22,100.81007,6.1386,1525.58,0.33044,127061.8,3469.11,9.21321,3470.7619999999383,3470.7849999999517,3471.6450000000195,3472.597999999973,36.7346136293869,36.7346136293869,-9.053274814699927,1.2483805687152063,10.301655383413996,-0.2626939528521555,-97.40099009900942,-0.00030928021251093343,3472.270666666623,0
1548901020.0,3468.51,13.607724,109.14,221.43474,6.1397,2491.95,0.32995,171351.3,3468.51,13.607724,3469.939999999939,3470.386666666618,3471.0820000000194,3472.293499999972,35.1490764610048,35.1490764610048,-2.6225060160331166,1.1921777610536477,3.842285159820322,-0.3172283536782817,-99.88207547169554,0.02066911960560076,3471.9193333332896,1
1548901080.0,3468.0,16.654244,109.16,143.79544,6.1364,1889.51,0.33019,89553.3,3468.0,16.654244,3469.139999999939,3469.616666666618,3470.6270000000195,3472.005999999972,33.81312739468744,33.81312739468744,0.051507953754134084,1.0902147617769906,1.1769243638488438,-0.35879585785224344,-99.44629014396256,0.04788269759949301,3471.53933333329,1
1548901140.0,3467.81,15.310311,109.13,63.84754,6.1364,855.56,0.33017,100148.9,3467.81,15.310310999999999,3468.6979999999394,3468.918333333285,3470.0910000000194,3471.7639999999724,33.305252412658604,33.305252412658604,2.4786332435407226,2.2389054505182897,1.5070993244498716,-0.3740328866081883,-93.95491803278551,0.10165728458433533,3471.21733333329,1
1548901200.0,3468.65,8.698079,109.15,162.79386,6.1399,1466.92,0.33017,107305.9,3468.65,8.698079,3468.415999999939,3468.689999999952,3469.76800000002,3471.551999999972,37.75644358197157,37.75644358197157,9.57821892333038,7.083477055838452,3.470865756044806,-0.3209344521894857,-85.34836065573505,0.2376945278125125,3470.94533333329,0
1548901260.0,3468.89,9.099402,109.22,206.39884,6.1377,1282.97,0.33016,64325.6,3468.89,9.099402,3468.371999999939,3468.4949999999517,3469.56700000002,3471.295999999972,39.008914400701855,39.008914400701855,11.808259639509833,17.188494288052574,8.836958931469999,-0.2538714629497991,-82.8893442622947,0.2905337831147595,3470.553999999956,1
1548901320.0,3468.28,7.124255000000002,109.25,68.79276,6.1367,1076.01,0.32994,94161.9,3468.28,7.1242550000000024,3468.3259999999377,3468.356666666618,3469.133000000019,3471.0209999999724,36.97254821152181,36.97254821152181,5.789085938599443,21.942304768970537,15.404758704287415,-0.22124990676552114,-89.13934426229122,0.2399870413747595,3470.1633333332893,1
1548901380.0,3468.6,41.945287,109.35,235.83605,6.1362,1380.92,0.33018000000000003,137883.0,3468.6,41.945287,3468.4459999999376,3468.371666666617,3468.7930000000188,3470.7659999999732,38.77807453399203,38.77807453399203,4.123796671058727,34.37444230356618,24.501747120196658,-0.1672193879247399,-69.94991652754672,0.31213769586119744,3469.899999999956,1
1548901440.0,3469.75,7.291138,109.38,93.96061,6.1351,862.45,0.33051,130028.8,3469.75,7.291138,3468.833999999937,3468.6633333332843,3468.7660000000187,3470.6214999999734,44.8882137840308,44.8882137840308,8.921061114972836,46.932377966862965,34.41637501313345,-0.06104782153949584,-37.74574049803497,0.5130595623459773,3469.671999999956,0
1548901500.0,3470.43,15.814406,109.38,46.38493,6.1348,3739.21,0.33045,108400.9,3470.43,15.814406,3469.1899999999378,3469.0999999999517,3468.8030000000194,3470.506499999973,48.18146606281213,48.18146606281213,16.08727043970876,66.28186628186613,49.19622885076532,0.0520862716438788,-27.0161290322608,0.6536627429266281,3469.57533333329,0
1548901560.0,3470.58,6.6963149999999985,109.41,19.48495,6.14,521.07,0.33048,81249.3,3470.58,6.696314999999999,3469.527999999937,3469.4216666666166,3468.9500000000207,3470.2974999999733,48.906754961470355,48.906754961470355,14.856947139772403,75.80567580567596,63.00664001813524,0.13921495537465978,-19.48051948051863,0.6869070003212987,3469.553999999956,1
1548901620.0,3469.41,6.892828,109.41,36.60563,6.1358,446.62,0.33024000000000003,87635.3,3469.41,6.892828,3469.7539999999376,3469.508333333284,3469.040000000019,3470.0609999999733,43.76160076973342,43.76160076973342,5.05494425146793,74.17027417027359,72.08593875260544,0.14149473376365165,-36.363636363636964,0.5158945575151622,3469.339999999956,1
1548901680.0,3469.41,6.600992999999999,109.43,128.93965,6.1386,1241.39,0.33041,41879.5,3469.41,6.600992999999999,3469.915999999938,3469.6966666666167,3469.181000000019,3469.903999999973,43.76160076973342,43.76160076973342,-10.08111203551124,69.26406926406865,73.08000641333962,0.14449940823339014,-36.363636363636964,0.5719464263602602,3469.167333333289,1
1548901740.0,3471.72,5.630368,109.51,149.50784,6.1404,2520.55,0.33044,68017.5,3471.72,5.630368,3470.3099999999376,3470.2166666666176,3469.5720000000188,3469.831499999973,54.679107845858056,54.679107845858056,-6.764156190761696,73.15126574385668,72.19520305939987,0.2593914771018633,-7.818930041154548,1.0856981044141736,3469.280666666623,0
1548901800.0,3470.12,7.842956,109.44,129.1394,6.1426,2398.38,0.32986,75527.3,3470.12,7.842956,3470.2479999999377,3470.278333333284,3469.7190000000187,3469.743499999973,47.76281835181921,47.76281835181921,-9.817978122486618,75.35020991810931,72.58851497534509,0.2530291118146057,-29.766803840879067,0.6999735938906296,3469.284666666624,0
1548901860.0,3470.79,16.3049,109.42,406.29703,6.1421,1416.53,0.32995,69266.3,3470.79,16.3049,3470.2899999999377,3470.3383333332845,3469.9090000000188,3469.737999999973,50.58171354546471,50.58171354546471,0.8114310991611546,80.61271147690734,76.371395712958,0.2769671873360441,-20.576131687242906,0.8144572896779878,3469.3966666666233,0
1548901920.0,3470.17,15.917324,109.4,61.68897,6.142,1628.97,0.32933,186653.2,3470.17,15.917323999999999,3470.4419999999377,3470.269999999952,3470.098000000019,3469.615499999973,48.000372598990076,48.000372598990076,-6.8507961348335655,63.9637989656496,73.30890678688897,0.25685792863070245,-29.080932784635138,0.6510892372728602,3469.50733333329,0
1548901980.0,3468.56,36.812464,109.33,83.8659,6.1429,2044.45,0.32827,437563.8,3468.56,36.812464,3470.2719999999376,3470.1283333332844,3470.0940000000187,3469.443499999973,42.005537409447854,42.005537409447854,-4.252117644137448,51.68368596022786,65.42006546759515,0.16044676626618834,-51.165980795610935,0.26626876873200744,3469.544666666623,1
1548902040.0,3469.03,10.212792,109.29,162.97646,6.1439,992.82,0.32844,138610.5,3469.03,10.212792,3469.7339999999376,3470.064999999952,3470.022000000019,3469.3939999999725,44.19657660748511,44.19657660748511,-2.5935145101824597,39.13763461788135,51.595039847919814,0.11857733962841464,-44.718792866938,0.3446295500434856,3469.625999999956,0
1548902100.0,3469.04,9.052343,109.29,87.87464,6.1439,1093.18,0.32811,46742.5,3469.04,9.052342999999999,3469.5179999999377,3469.618333333284,3469.883000000019,3469.342999999973,44.24484196144029,44.24484196144029,-0.379552978970402,39.04761904761885,43.28964654190958,0.09176421487986652,-58.03571428571523,0.33675202750255195,3469.6519999999573,0
1548902160.0,3469.01,9.04941,109.3,97.34416,6.1439,676.88,0.32848,89681.1,3469.01,9.04941,3469.1619999999384,3469.4333333332843,3469.7260000000188,3469.337999999972,44.121550965340575,44.121550965340575,4.6868671540132425,41.72619047619195,39.97048138056428,0.07387309361194537,-58.57142857142498,0.32548999423610764,3469.659999999957,0
1548902220.0,3468.87,9.653256,109.31,186.51171,6.1439,825.93,0.32863000000000003,36546.3,3468.87,9.653255999999999,3468.9019999999377,3469.113333333284,3469.672000000019,3469.355999999972,43.51219485805859,43.51219485805859,5.900346669045128,40.77380952380914,40.515873015873545,0.05714741594610595,-61.07142857143086,0.26527031566103704,3469.69933333329,0
1548902280.0,3468.18,10.000823,109.29,47.69955,6.1439,1134.96,0.32839,62185.2,3468.18,10.000823,3468.8259999999377,3468.7816666666167,3469.5490000000195,3469.364999999972,40.54042971751751,40.54042971751751,0.15830089934372182,35.81601731601592,39.438672438672576,0.015194727222911819,-73.39285714286059,0.096253792935514,3469.67133333329,0
1548902340.0,3468.8,19.092673,109.29,49.36873,6.1449,921.55,0.32826,38182.3,3468.8,19.092673,3468.779999999938,3468.8216666666167,3469.25700000002,3469.414499999972,44.2264606933694,44.2264606933694,-0.07259360296134787,35.716694935991114,37.43550725860563,0.021878143394115646,-62.321428571425685,0.2869458003672869,3469.6079999999574,0
1548902400.0,3468.36,9.592702,109.25,58.02626,6.1449,1305.68,0.32853000000000004,123113.4,3468.36,9.592702000000001,3468.643999999937,3468.7099999999505,3469.081000000019,3469.3999999999724,42.225855719906136,42.225855719906136,-2.5830185806465806,35.24986775568261,35.59419333589678,0.00879909168687365,-70.17857142856964,0.21357746130718525,3469.469999999957,0
1548902460.0,3467.7,5.615854,109.09,414.0988,6.1432,1493.95,0.32813000000000003,75498.2,3467.7,5.615854,3468.3819999999378,3468.4866666666167,3468.772000000019,3469.340499999972,39.35041500418387,39.35041500418387,-2.850604047791564,35.44330901761596,35.46995723643013,-0.027321518375112874,-81.63636363636795,0.11100861567045243,3469.2779999999575,0
1548902520.0,3468.64,9.530317,109.05,197.39363,6.1433,1829.49,0.32798,54550.0,3468.64,9.530317,3468.3359999999384,3468.4249999999506,3468.619000000019,3469.358499999972,45.08599903588984,45.08599903588984,5.604890296966944,41.979450929145,37.55754256748142,0.0004766538095775097,-54.73321858864581,0.3569947756915476,3469.226666666624,0
1548902580.0,3465.93,6.3024559999999985,109.07,65.11241,6.1416,1330.07,0.32786,82562.0,3465.93,6.302455999999999,3467.8859999999377,3467.9349999999517,3468.3560000000193,3469.2249999999717,34.8527601639747,34.8527601639747,-2.58056122367519,34.7499858520926,37.39091526628474,-0.10767050081991024,-86.25827814569651,-0.08414023473171738,3468.994666666624,1
1548902640.0,3465.33,8.205085,109.04,79.3289,6.1395,879.28,0.32764,43028.8,3465.33,8.205085,3467.1919999999377,3467.4599999999505,3467.986000000021,3469.0039999999717,33.063447668860626,33.063447668860626,-8.371462406331794,27.18626812028252,34.63856830050693,-0.1979470628488028,-95.2471482889736,-0.08145487103496273,3468.5686666666234,1
1548902700.0,3464.57,15.059841,108.97,152.28651000000005,6.1396,2213.62,0.32753000000000004,94788.4,3464.57,15.059841,3466.433999999938,3466.7549999999505,3467.53900000002,3468.7109999999725,30.89949655301935,30.89949655301935,-15.156604260910587,15.107357142705624,25.681203705027148,-0.2800853401163225,-78.29036635006392,-0.0513061029254357,3468.198666666623,1
1548902760.0,3468.98,16.480309,109.12,405.1598,6.15,1757.62,0.3281,96991.5,3468.98,16.480309,3466.6899999999378,3466.8583333332845,3467.53600000002,3468.630999999972,50.95729965813448,50.95729965813448,11.056583958578218,42.2963946343044,28.196673299097746,-0.10277056367266946,-18.453188602443195,0.6491417632199447,3468.0779999999572,0
1548902820.0,3468.55,9.807237,109.12,370.17996,6.15,852.13,0.32848,119721.0,3468.55,9.807236999999999,3466.6719999999377,3466.9999999999504,3467.50400000002,3468.587999999972,49.45005591817847,49.45005591817847,27.329561919986077,70.78223517274661,42.728662316585776,0.0028375495369299397,-21.739130434778453,0.6025941003166373,3467.969999999957,0
1548902880.0,3467.4,11.020024,109.19,84.26402,6.1498,1357.56,0.32882,82927.3,3467.4,11.020024000000001,3466.9659999999376,3466.7933333332844,3467.42600000002,3468.4874999999715,45.56808787122046,45.56808787122046,19.165316748604795,86.74334311430538,66.60732430711903,0.0221321823866637,-32.15926493108491,0.4126893183177415,3467.892666666625,0
1548902940.0,3468.37,6.687748,109.23,26.55597,6.1447,1165.43,0.32877,37075.3,3468.37,6.687748,3467.5739999999378,3467.199999999951,3467.3830000000207,3468.3199999999715,49.191207083164294,49.191207083164294,2.692476167419386,83.68617210975897,80.40391679893723,0.08662566527105509,-12.479740680712686,0.5941332577244087,3467.848666666624,0
1548903000.0,3466.44,29.12416,109.2,40.80462,6.1497,1171.23,0.32893,73047.3,3466.44,29.124159999999996,3467.9479999999376,3467.384999999949,3467.1910000000207,3468.135999999972,43.05100598008519,43.05100598008519,-8.994335997748152,72.44008714596838,80.9565341233445,0.03749822904600053,-43.76012965963997,0.2773874894376571,3467.675333333291,1
1548903060.0,3466.47,9.209856,109.2,33.563590000000005,6.1497,883.3,0.32862,69888.0,3466.47,9.209856,3467.4459999999376,3467.701666666617,3467.06800000002,3467.919999999972,43.16975315525843,43.16975315525843,-14.890232632136753,67.37472766884288,74.50032897485698,0.010845447131640151,-42.8104575163431,0.3108059361970695,3467.505999999957,1
1548903120.0,3466.65,8.894001,109.14,59.93324000000001,6.1497,1688.63,0.32884,83621.2,3466.65,8.894001,3467.0659999999384,3467.3133333332844,3466.8690000000206,3467.743999999972,43.92526348335818,43.92526348335818,-20.06332431419581,58.00653594771161,65.94045025417454,0.00728970219073255,-39.86928104575028,0.3672200707092299,3467.3579999999574,1
1548903180.0,3466.76,4.5987269999999985,109.14,20.28171,6.1497,944.18,0.32896,36941.2,3466.76,4.598726999999999,3466.937999999938,3467.014999999951,3466.9520000000207,3467.653999999972,44.41161445479861,44.41161445479861,-13.333845535422876,59.74945533769062,61.71023965141527,0.015611916201476284,-38.07189542483327,0.4047921074393777,3467.263333333291,1
1548903240.0,3467.75,7.777672,109.19,30.80767,6.1404,1927.11,0.32899,38582.2,3467.75,7.777672,3466.8139999999376,3467.0733333332832,3467.194000000021,3467.589999999972,48.722226137770484,48.722226137770484,7.539068368161516,66.55026559118659,61.43541895886318,0.07391203464277185,-21.895424836602448,0.6100114228692467,3467.193333333291,1
1548903300.0,3467.69,11.899758,109.23,139.03002,6.1498,1261.31,0.32932,73140.4,3467.69,11.899758,3467.0639999999376,3466.95999999995,3467.506000000021,3467.522499999973,48.47687380872143,48.47687380872143,10.714983087382926,63.92891482865922,63.409545252512395,0.11152209506021626,-27.496159754222788,0.6096262069325921,3467.148666666624,1
1548903360.0,3467.38,6.362597,109.25,24.79619,6.1498,1298.42,0.32945,55957.5,3467.38,6.362597,3467.2459999999382,3467.1166666666168,3467.346000000021,3467.4409999999725,47.1556040320322,47.1556040320322,4.797682592412919,55.97057908531468,62.14991983505374,0.12169932926237248,-32.25806451612655,0.5514582903861476,3467.127333333291,1
1548903420.0,3468.03,10.959947,109.19,79.24452,6.1498,1155.69,0.32951,43003.0,3468.03,10.959947,3467.5219999999376,3467.376666666616,3467.294000000021,3467.398999999973,50.219356992426356,50.219356992426356,-3.140325167499782,49.18230088495695,56.36059826631053,0.15973281591760935,-22.76295133437744,0.6988222273104756,3467.0866666666248,1
1548903480.0,3468.45,9.894309,109.24,69.3119,6.1498,1308.51,0.32953000000000005,43558.6,3468.45,9.894309,3467.859999999938,3467.6766666666167,3467.3990000000194,3467.412499999973,52.14980938178428,52.14980938178428,-0.008153640400877293,51.982872150307216,52.3785840401932,0.20299536432089726,-36.000000000004704,0.7513555676525852,3467.254666666624,1
1548903540.0,3470.68,13.554776,109.31,368.32197,6.1498,1182.63,0.32963000000000003,123438.7,3470.68,13.554776,3468.4459999999376,3468.3299999999485,3467.6300000000188,3467.506499999973,60.8343064124804,60.8343064124804,13.983207883926148,71.43885724578867,57.53467676035118,0.3350862130023975,-3.5714285714302774,1.0684309045955542,3467.6113333332905,0
1548903600.0,3470.47,5.321492,109.29,103.87705,6.1419,1333.45,0.32966,50129.3,3470.47,5.321492,3469.0019999999386,3468.783333333284,3468.033000000019,3467.6119999999732,59.73482545269494,59.73482545269494,14.77718035454883,83.0298110314307,68.81718014250912,0.4010944749258207,-7.983193277313613,0.988029852122046,3468.004666666624,0
1548903660.0,3470.39,5.909573,109.26,100.31078,6.1369,5910.6,0.32961,38016.1,3470.39,5.909573,3469.6039999999384,3469.233333333283,3468.425000000019,3467.7464999999734,59.2951686108396,59.2951686108396,10.919008424820037,92.6395898421834,82.3694193731345,0.4266513761395975,-9.663865546219732,0.9153600291998164,3468.098666666624,0
1548903720.0,3469.61,9.428526,109.28,389.51276,6.1313,1880.4,0.32963000000000003,50525.1,3469.61,9.428526,3469.919999999939,3469.60499999995,3468.7210000000177,3467.7949999999732,55.04148050327113,55.04148050327113,-4.787140955201849,84.39573820395782,86.68837969252422,0.39006769395645774,-26.105263157890143,0.7524341176739034,3468.1693333332896,1
1548903780.0,3469.18,12.146392,109.28,74.29131,6.1315,1324.72,0.32963000000000003,44292.6,3469.18,12.146392,3470.0659999999384,3469.7966666666166,3468.963000000019,3467.957499999973,52.793039296115076,52.793039296115076,-17.751490335521954,74.32403721234826,83.7864550861634,0.330661952135339,-35.15789473684364,0.6557407219468906,3468.2879999999573,1
1548903840.0,3469.99,5.3114,109.29,334.57402,6.1364,1645.48,0.32964,29168.1,3469.99,5.3114,3469.927999999939,3470.0533333332837,3469.1870000000176,3468.1904999999733,56.405663196659745,56.405663196659745,-11.461754132809595,69.68085885341543,76.1335447565741,0.31831723288444946,-19.63470319634945,0.7667805120415304,3468.3959999999565,0
1548903900.0,3469.89,9.542112,109.3,80.78452,6.1345,2201.91,0.32977,50781.2,3469.89,9.542112,3469.8119999999385,3469.921666666616,3469.4070000000183,3468.4564999999725,55.837539832354295,55.837539832354295,-0.3718607274894694,69.97483580492438,71.32657729022962,0.2927718571666869,-21.917808219178365,0.7195243295700395,3468.625999999956,0
1548903960.0,3469.34,9.164652,109.27,94.22202,6.1408,868.76,0.32961,30386.4,3469.34,9.164652,3469.6019999999385,3469.7333333332826,3469.6030000000183,3468.4744999999725,52.69393502136237,52.69393502136237,7.8266505373714015,66.21047122276532,68.62205529370196,0.2374276331806661,-34.553775743702545,0.5985054602192608,3468.8173333332893,0
1548904020.0,3467.86,4.953213,109.3,148.4654,6.1368,775.3,0.32956,93292.9,3467.86,4.953213,3469.2519999999386,3469.311666666616,3469.5860000000184,3468.4399999999723,45.30281042242773,45.30281042242773,-10.675522862834313,41.67681498829013,59.28737400532685,0.11955254130041952,-84.94318181817606,0.28819088884691524,3468.897999999956,1
1548904080.0,3467.87,11.135111,109.23,45.24431,6.1371,2890.48,0.32958000000000004,40131.1,3467.87,11.135111,3468.9899999999384,3469.021666666616,3469.528000000019,3468.463499999973,45.358579677010134,45.358579677010134,-19.507603143815484,20.58462939610461,42.8239718690536,0.03767197365994923,-85.14285714285765,0.2546873722821738,3468.971999999956,1
1548904140.0,3468.0,6.391856,109.26,89.27163,6.1373,644.74,0.32956,43394.8,3468.0,6.391856,3468.591999999939,3468.824999999949,3469.260000000019,3468.4449999999733,46.127576204484384,46.127576204484384,-13.768861475502089,10.65424061743362,24.305228333943024,-0.01139256186733446,-81.42857142856882,0.2766293477632409,3468.9886666666225,1
1548904200.0,3468.86,4.0316269999999985,109.23,37.19747,6.1397,659.21,0.32938,56195.6,3468.86,4.031626999999999,3468.385999999939,3468.6366666666163,3469.099000000019,3468.5659999999725,51.03679120740068,51.03679120740068,9.135890497267123,26.34049425451021,19.19312142268305,-0.0015298203123469273,-56.85714285713662,0.4508936768314386,3469.0666666666225,1
1548904260.0,3468.9,4.85786,109.24,94.50798,6.1385,952.05,0.32929,43029.0,3468.9,4.85786,3468.29799999994,3468.4716666666163,3468.950000000019,3468.687499999973,51.25926753758565,51.25926753758565,21.17530380457733,41.76072217474083,26.2518190155618,0.006824278766483359,-53.7313432835754,0.4297233210850252,3469.167999999956,0
1548904320.0,3468.9,6.453015,109.24,63.49461,6.1389999999999985,6976.91,0.32898,42237.7,3468.9,6.453015,3468.5059999999394,3468.398333333283,3468.879000000019,3468.7999999999724,51.25926753758565,51.25926753758565,19.285873953924266,54.43121693122484,40.84414445349221,0.011886899216503162,-50.63694267515143,0.4102176276787948,3469.2259999999565,0
1548904380.0,3468.89,8.503551,109.24,148.03211000000005,6.1488,506.69,0.32884,74849.3,3468.89,8.503551,3468.7099999999396,3468.569999999949,3468.850000000019,3468.906499999973,51.19182654683778,51.19182654683778,9.84393123021988,57.68972496501018,51.293888023658866,0.01407470246612986,-49.51768488746386,0.39727655334060985,3469.25533333329,0
1548904440.0,3467.7,5.470742,109.24,69.90116,6.1499,1024.51,0.32884,26636.4,3467.7,5.4707419999999995,3468.6499999999396,3468.541666666616,3468.6210000000187,3468.903999999973,43.805742629572194,43.805742629572194,-11.25420320409981,44.19766147293976,52.1062011230585,-0.042833022142442265,-86.52482269504631,0.11523432633624522,3469.0566666666227,1
1548904500.0,3468.0,5.616122,109.24,81.37688,6.1492,1303.41,0.32877,58683.2,3468.0,5.616122,3468.4779999999396,3468.541666666616,3468.432000000019,3468.919499999972,45.92399259266728,45.92399259266728,-16.586260616118864,35.73806551333808,45.87515065042959,-0.06384057995448685,-74.531835205995,0.2317681157329555,3468.891999999956,0
