date,close_WAV,volume_WAV,close_ETH,volume_ETH,close_BNB,volume_BNB,close_XRP,volume_XRP,close,volume,ma_5,ma_6,ma_10,ma_20,rsi_6,rsi_12,stochastic_5,9_kstochastic,9_dstochastic,macd_hist,williams_12,%b_bands,midlle_bands,target
1549330800.0,0.0007875,631.47,0.031054000000000002,88.235,0.0020546999999999996,1055.96,8.648e-05,6129.0,0.0007875,631.47,0.0007872199999999871,0.0007873333333333239,0.000787289999999999,0.0007879949999999951,44.80104824904835,44.80104824904835,7.537361923325321,55.175438596489236,45.79744816586956,-5.29381432783699e-09,-38.095238095235885,-inf,0.0007876266666666778,0
1549330860.0,0.0007875,424.72,0.031052,60.011,0.0020546999999999996,1199.6,8.641e-05,17019.0,0.0007875,424.72,0.0007872199999999871,0.0007872666666666572,0.0007872999999999989,0.0007878949999999953,44.80104824904835,44.80104824904835,8.486029889538763,59.64912280701517,51.28654970760187,1.790233870663298e-08,-38.095238095235885,-inf,0.0007875400000000113,0
1549330920.0,0.0007872999999999999,435.77,0.031042,30.293000000000003,0.0020545000000000003,1124.9,8.648e-05,5243.0,0.0007872999999999999,435.77,0.0007873399999999869,0.000787233333333324,0.0007872899999999989,0.0007877999999999953,43.15850877184759,43.15850877184759,5.185185185183762,64.91228070174931,59.91228070175206,2.6199052963112472e-08,-42.105263157901646,-inf,0.0007874666666666778,0
1549330980.0,0.0007875,575.63,0.031041000000000003,37.076,0.0020537,1059.21,8.644e-05,8696.0,0.0007875,575.63,0.000787359999999987,0.0007873666666666572,0.0007873399999999989,0.0007877199999999952,45.31754690564151,45.31754690564151,-2.339181286550513,58.77192982455662,61.11111111110785,4.3697002502511645e-08,-50.0,inf,0.0007874333333333445,0
1549331040.0,0.0007874,327.92,0.031055000000000003,75.274,0.002053,1127.9,8.648e-05,10952.0,0.0007874,327.92,0.0007874399999999868,0.0007873666666666572,0.0007873699999999988,0.0007876499999999953,44.409259956900485,44.409259956900485,-10.58479532163723,51.34952766531191,58.344579397206765,5.188577278312022e-08,-53.84615384615609,inf,0.0007873866666666779,0
1549331100.0,0.0007875,307.53,0.03105,77.637,0.0020539,785.63,8.647e-05,3594.0,0.0007875,307.53,0.0007874399999999868,0.0007874499999999904,0.000787329999999999,0.0007875799999999954,45.583804626109476,45.583804626109476,-9.356725146196702,48.717948717945795,52.94646873593893,6.322226086328333e-08,-50.0,inf,0.0007873400000000113,0
1549331160.0,0.0007874,661.36,0.031061000000000002,30.127,0.0020548000000000003,500.16,8.648e-05,6159.0,0.0007874,661.36,0.0007874199999999868,0.0007874333333333238,0.000787319999999999,0.0007875099999999954,44.56968010724157,44.56968010724157,-4.959318586320229,47.435897435893764,49.16779127305131,6.635606222030065e-08,-53.84615384615609,inf,0.0007873400000000113,0
1549331220.0,0.0007881,722.55,0.03107,59.751999999999995,0.0020546999999999996,295.94,8.647e-05,6315.0,0.0007881,722.55,0.0007875799999999867,0.0007875333333333237,0.000787459999999999,0.0007874949999999954,52.53081858817168,52.53081858817168,3.595137914913444,50.67873303167135,48.94419306183779,1.0258713356472962e-07,-44.117647058823344,inf,0.0007873866666666779,0
1549331280.0,0.0007872999999999999,965.61,0.031058999999999996,16.933,0.002055,664.87,8.647e-05,1255.0,0.0007872999999999999,965.61,0.0007875399999999865,0.0007875333333333239,0.0007874499999999989,0.0007874599999999954,44.6398988559446,44.6398988559446,0.3584229390668199,42.61421690263807,46.90961579006855,8.619688408777653e-08,-67.64705882353316,-inf,0.0007874066666666779,0
1549331340.0,0.0007878999999999999,232.41,0.031052999999999997,20.659000000000002,0.0020535,2226.75,8.647e-05,5799.0,0.0007878999999999999,232.41,0.0007876399999999867,0.0007875999999999906,0.0007875399999999989,0.0007874499999999954,50.62985701775561,50.62985701775561,0.31868474364865307,42.28336495888275,45.192104964398204,1.0365161601966301e-07,-50.00000000000319,inf,0.0007874600000000111,0
1549331400.0,0.0007884,697.9,0.031056,73.21300000000001,0.0020554,1782.6,8.647e-05,24675.0,0.0007884,697.9,0.0007878199999999866,0.0007877666666666573,0.0007876299999999989,0.0007874599999999956,54.999515919400054,54.999515919400054,2.8206326944048854,44.086021505372024,42.994534455631765,1.3751741317716352e-07,-35.29411764705995,inf,0.0007874933333333444,0
1549331460.0,0.0007876000000000001,188.49,0.031063,62.483999999999995,0.0020556,2241.75,8.645e-05,8028.0,0.0007876000000000001,188.49,0.0007878599999999868,0.000787783333333324,0.0007876399999999988,0.0007874699999999955,47.7216613568778,47.7216613568778,1.1018186645436359,47.311827956986725,44.56040480708131,1.1755729330836227e-07,-64.51612903225569,inf,0.0007875000000000111,0
1549331520.0,0.0007877000000000001,381.78,0.031061000000000002,67.325,0.0020556999999999997,2310.25,8.652e-05,29148.0,0.0007877000000000001,381.78,0.0007877799999999869,0.000787833333333324,0.0007876799999999989,0.0007874849999999954,48.63660206015272,48.63660206015272,-2.9114562591242787,45.16129032258042,45.519713261647205,1.065617921016778e-07,-61.29032258064099,inf,0.0007875666666666779,0
1549331580.0,0.000789,376.68,0.031062,46.361999999999995,0.0020457,8789.9,8.652e-05,10871.0,0.000789,376.68,0.000788119999999987,0.000787983333333324,0.0007878299999999989,0.0007875849999999955,58.74487787750946,58.74487787750946,3.58422939068182,51.61290322580634,48.02867383512531,1.597992814865573e-07,-19.354838709677757,inf,0.0007876733333333445,0
1549331640.0,0.0007885,343.31,0.031081,87.18299999999999,0.0020399999999999997,1098.73,8.649e-05,5834.0,0.0007885,343.31,0.0007882399999999869,0.0007881833333333241,0.0007879399999999988,0.0007876549999999956,54.31723743127902,54.31723743127902,10.984202840833326,61.290322580644634,52.688172043011285,1.6546903124225655e-07,-35.483870967740806,inf,0.0007877733333333444,0
1549331700.0,0.0007872,876.45,0.031072000000000002,32.065,0.0020440000000000002,2472.14,8.65e-05,4845.0,0.0007872,876.45,0.000787999999999987,0.0007880666666666573,0.0007879099999999988,0.0007876199999999955,44.85180791951366,44.85180791951366,0.0178922884229209,52.09080047789607,54.99800876144983,1.0077068472510289e-07,-77.41935483870753,-inf,0.0007877533333333444,0
1549331760.0,0.0007876000000000001,355.09,0.03108,29.185,0.0020404,3856.51,8.649e-05,5284.0,0.0007876000000000001,355.09,0.000787999999999987,0.0007879333333333242,0.0007879299999999986,0.0007876249999999955,47.862420286275515,47.862420286275515,-14.00966183574841,34.54241338112291,49.30784547988869,7.485344854856456e-08,-64.51612903225569,-inf,0.000787760000000011,0
1549331820.0,0.0007869,378.62,0.031083,71.283,0.0020436,2132.12,8.65e-05,9830.0,0.0007869,378.62,0.0007878399999999869,0.0007878166666666574,0.0007878099999999987,0.0007876349999999954,43.397525207032,43.397525207032,-19.24798711755188,14.319088319088493,33.65076739270331,2.2092799643704856e-08,-87.09677419354816,-inf,0.0007877333333333444,0
1549331880.0,0.0007871,401.54,0.031081,39.918,0.0020448,2108.36,8.646e-05,4572.0,0.0007871,401.54,0.0007874599999999869,0.0007877166666666573,0.0007877899999999988,0.0007876199999999953,44.97687558402475,44.97687558402475,-6.768921095008157,14.461538461538588,21.10768005391748,-2.4781092150033548e-09,-89.28571428571234,-inf,0.0007877066666666778,0
1549331940.0,0.000787,391.33,0.031052999999999997,45.997,0.0020440000000000002,638.07,8.648e-05,7180.0,0.000787,391.33,0.000787159999999987,0.0007873833333333241,0.0007876999999999988,0.0007876199999999953,44.31112654593918,44.31112654593918,-4.601449275361954,7.905982905983613,12.228869895537713,-2.205120895638329e-08,-92.30769230768813,-inf,0.0007876800000000111,0
1549332000.0,0.0007874,583.57,0.03106,39.47,0.0020439,1622.81,8.645e-05,5247.0,0.0007874,583.57,0.0007871999999999868,0.0007871999999999906,0.0007875999999999989,0.0007876149999999953,47.64915211748855,47.64915211748855,6.062801932366208,18.528693528692713,13.632071632072453,-1.3285842804743332e-08,-66.66666666666907,-inf,0.0007876733333333445,0
1549332060.0,0.0007869,375.85,0.031054000000000002,17.559,0.0020440000000000002,1515.33,8.645e-05,11318.0,0.0007869,375.85,0.0007870599999999868,0.0007871499999999907,0.000787529999999999,0.0007875849999999954,44.09144452476671,44.09144452476671,6.722222222221177,21.57909140667623,16.00458928045167,-2.986495924600981e-08,-80.64516129032224,-inf,0.0007876400000000111,0
1549332120.0,0.0007865,631.24,0.031019,522.831,0.0020422,1224.76,8.641e-05,41296.0,0.0007865,631.24,0.0007869799999999868,0.0007869666666666573,0.000787409999999999,0.0007875449999999952,41.426616379633124,41.426616379633124,0.8333333333318578,21.100164203609634,20.402649712993675,-5.744512147401585e-08,-93.10344827586194,-inf,0.0007875333333333445,1
1549332180.0,0.0007878999999999999,758.42,0.030951,1317.8120000000001,0.0020442,2059.51,8.635e-05,42145.0,0.0007878999999999999,758.42,0.0007871399999999869,0.0007871333333333239,0.0007872999999999989,0.0007875649999999953,52.29431819802501,52.29431819802501,10.271604938270148,30.52873563218091,24.40266374748974,-3.860937200173308e-09,-44.827586206899255,inf,0.0007875733333333445,0
1549332240.0,0.0007866,246.32,0.030964,66.884,0.0020414,2068.27,8.635e-05,8389.0,0.0007866,246.32,0.0007870599999999868,0.0007870499999999906,0.0007871099999999991,0.0007875249999999952,44.1101279109445,44.1101279109445,3.2469135802470888,27.63218390804366,26.42036124794555,-3.005642271078104e-08,-89.65517241379104,-inf,0.0007874866666666778,0
1549332300.0,0.000788,268.84,0.030992000000000002,83.531,0.0020410999999999997,1703.94,8.635e-05,14580.0,0.000788,268.84,0.0007871799999999868,0.0007872166666666572,0.000787189999999999,0.0007875499999999952,52.69606746417024,52.69606746417024,16.11111111111171,47.99999999999741,35.38697318007481,2.331856090160907e-08,-41.37931034482836,inf,0.0007874600000000112,0
1549332360.0,0.0007874,297.7,0.031014999999999997,54.638999999999996,0.0020399000000000003,2112.96,8.632e-05,2311.0,0.0007874,297.7,0.0007872799999999868,0.0007872166666666572,0.0007871699999999991,0.0007875499999999952,49.20714905858931,49.20714905858931,1.0246913580261605,41.33333333333132,38.98850574712495,2.9706213606396995e-08,-56.000000000001215,-inf,0.0007874466666666779,0
1549332420.0,0.000787,299.49,0.031005,42.12,0.0020426,2889.02,8.636e-05,14527.0,0.000787,299.49,0.0007873799999999868,0.000787233333333324,0.0007871799999999991,0.0007874949999999952,46.97426573100497,46.97426573100497,0.6790123456798298,48.999999999998714,46.11111111110997,1.4681228635751462e-08,-71.99999999999723,-inf,0.0007874000000000112,0
1549332480.0,0.0007867999999999999,365.08,0.03102,87.93299999999999,0.0020422,2105.9,8.637e-05,16274.0,0.0007867999999999999,365.08,0.0007871599999999867,0.0007872833333333239,0.0007871499999999992,0.0007874699999999952,45.853877391504916,45.853877391504916,-11.111111111111832,34.66666666666516,41.66666666666588,-4.069643468948765e-09,-80.00000000000173,-inf,0.0007872533333333447,0
1549332540.0,0.000788,497.42,0.031034,83.85600000000001,0.0020437999999999997,1065.78,8.639e-05,9433.0,0.000788,497.42,0.0007874399999999867,0.0007872999999999905,0.0007872499999999992,0.0007874749999999952,53.084286040950936,53.084286040950936,-0.37037037037045906,48.33333333333287,43.99999999999972,4.328957729379188e-08,-32.000000000000696,inf,0.0007872200000000114,0
1549332600.0,0.0007869,477.85,0.031037000000000002,75.605,0.0020433,2618.91,8.641e-05,26071.0,0.0007869,477.85,0.0007872199999999867,0.0007873499999999905,0.0007871999999999992,0.0007873999999999951,46.901573979609914,46.901573979609914,0.9259259259249859,46.66666666666521,43.22222222222189,2.0555876728540994e-08,-69.99999999999838,-inf,0.0007872000000000114,0
1549332660.0,0.0007869,507.51,0.031023000000000002,56.023,0.0020433,1877.83,8.636e-05,17300.0,0.0007869,507.51,0.0007871199999999869,0.0007871666666666573,0.0007871999999999992,0.0007873649999999951,46.901573979609914,46.901573979609914,-3.4920634920652844,48.33333333333287,47.77777777777779,6.086952177979362e-09,-69.99999999999838,-inf,0.0007871533333333447,0
1549332720.0,0.0007872999999999999,542.88,0.031020999999999996,52.733000000000004,0.0020429000000000003,1955.45,8.634e-05,12020.0,0.0007872999999999999,542.88,0.0007871799999999868,0.0007871499999999907,0.000787279999999999,0.0007873449999999952,49.38760532089159,49.38760532089159,-9.452584452588017,36.66666666666467,43.888888888888395,1.6993573773164884e-08,-50.000000000002714,inf,0.0007871800000000113,0
1549332780.0,0.0007866,2630.32,0.031029,167.303,0.0020427,2330.62,8.63e-05,32919.0,0.0007866,2630.32,0.0007871399999999869,0.000787083333333324,0.0007871499999999992,0.000787224999999995,45.38315959133474,45.38315959133474,-1.6058016058027533,37.33333333333149,40.77777777777715,-9.202300294289456e-09,-67.99999999999793,-inf,0.000787146666666678,0
1549332840.0,0.0007852,684.3,0.031023000000000002,271.931,0.0020444000000000005,1810.96,8.634e-05,10272.0,0.0007852,684.3,0.0007865799999999869,0.0007868166666666573,0.0007870099999999991,0.000787059999999995,38.63586380714379,38.63586380714379,-1.9119769119753478,27.333333333330945,33.777777777776514,-9.24307877100865e-08,-100.0,-inf,0.000787026666666678,0
1549332900.0,0.0007855000000000001,246.73,0.031042,127.473,0.002045,580.19,8.632e-05,13956.0,0.0007855000000000001,246.73,0.0007862999999999869,0.0007863999999999906,0.000786759999999999,0.000786974999999995,40.67139181833437,40.67139181833437,-8.28815628815235,15.11111111111083,26.592592592591902,-1.2704194498905985e-07,-87.49999999999619,-inf,0.0007869000000000113,0
1549332960.0,0.0007861000000000001,228.38,0.031066000000000003,36.188,0.0020445999999999997,2075.4,8.632e-05,5807.0,0.0007861000000000001,228.38,0.0007861399999999869,0.0007862666666666572,0.0007866299999999989,0.0007868999999999951,44.627526438914764,44.627526438914764,-2.1719761719740234,15.938697318008147,19.461047254150788,-1.1361620928672181e-07,-68.74999999999555,-inf,0.0007868466666666779,0
1549333020.0,0.0007853,361.38,0.03106,152.313,0.0020491,1558.97,8.63e-05,31770.0,0.0007853,361.38,0.0007857399999999868,0.0007859999999999906,0.0007864599999999989,0.000786819999999995,40.727905467059934,40.727905467059934,2.5215927389842783,18.237547892720833,16.42911877394742,-1.368665820302038e-07,-93.33333333333333,-inf,0.0007867666666666779,0
1549333080.0,0.000786,257.84,0.031038999999999997,164.92700000000002,0.0020539,1596.21,8.63e-05,3302.0,0.000786,257.84,0.0007856199999999869,0.0007857833333333239,0.0007863799999999989,0.000786764999999995,45.23709793142576,45.23709793142576,7.936943808796716,25.793103448275644,19.98978288633569,-1.1033872665963258e-07,-69.99999999999818,-inf,0.0007866400000000113,0
1549333140.0,0.0007855000000000001,399.29,0.031034,77.514,0.0020456,2228.01,8.632e-05,5429.0,0.0007855000000000001,399.29,0.0007856799999999869,0.0007855999999999905,0.0007861299999999988,0.0007866899999999951,42.7361723550308,42.7361723550308,-0.21832358674490493,19.63218390804563,21.22094508301485,-1.1023456294450921e-07,-86.20689655172013,-inf,0.0007865666666666779,0
1549333200.0,0.0007855000000000001,367.91,0.031043,146.32299999999998,0.0020469,621.83,8.632e-05,3186.0,0.0007855000000000001,367.91,0.0007856799999999869,0.0007856499999999905,0.0007859899999999988,0.0007865949999999952,42.7361723550308,42.7361723550308,1.7713365539462842,22.888888888890005,22.771392081737904,-1.0306676146746905e-07,-86.20689655172013,-inf,0.0007864000000000112,0
1549333260.0,0.0007855000000000001,367.02,0.031030000000000002,83.602,0.0020469,487.33,8.632e-05,4658.0,0.0007855000000000001,367.02,0.0007855599999999869,0.0007856499999999905,0.0007858499999999987,0.0007865249999999952,42.736172355030796,42.736172355030796,-4.674317546169007,16.68599033816661,19.735687711701562,-9.141354554902075e-08,-83.999999999996,-inf,0.0007862733333333444,0
1549333320.0,0.0007857000000000001,359.23,0.031038,55.838,0.002048,1245.0,8.629e-05,5659.0,0.0007857000000000001,359.23,0.000785639999999987,0.0007855833333333239,0.0007856899999999988,0.0007864849999999953,44.27527645788347,44.27527645788347,-0.46517809675595245,21.878972794307234,20.48461734045543,-6.749632707093552e-08,-75.99999999999618,-inf,0.0007861866666666778,0
1549333380.0,0.0007855000000000001,576.81,0.031041000000000003,55.794,0.0020528,2267.71,8.63e-05,4922.0,0.0007855000000000001,576.81,0.0007855399999999868,0.0007856166666666571,0.0007855799999999987,0.0007863649999999953,43.02978297039735,43.02978297039735,5.092592592592542,26.127338807378376,21.56410064661822,-5.5816406856416026e-08,-79.9999999999974,-inf,0.0007861000000000111,0
1549333440.0,0.0007856,513.35,0.031042,61.92100000000001,0.0020515999999999998,1078.29,8.632e-05,11144.0,0.0007856,513.35,0.0007855599999999869,0.0007855499999999904,0.0007856199999999987,0.0007863149999999954,43.8798509990259,43.8798509990259,8.922558922556746,32.094943240453865,26.700418280713972,-3.8043010148097095e-08,-74.99999999999886,-inf,0.0007859400000000111,1
1549333500.0,0.0007858,681.9,0.03105,73.393,0.0020510000000000003,1204.23,8.634e-05,4361.0,0.0007858,681.9,0.0007856199999999869,0.0007855999999999905,0.0007856499999999986,0.0007862049999999953,45.62728782646306,45.62728782646306,6.313131313128693,38.235294117645246,32.15252538849331,-1.2138969159436926e-08,-60.0,-inf,0.0007858666666666778,1
1549333560.0,0.0007864,177.57,0.031036,55.516000000000005,0.0020482,1690.5,8.627e-05,15441.0,0.0007864,177.57,0.0007857999999999869,0.0007857499999999904,0.0007856799999999987,0.0007861549999999953,50.59711117306136,50.59711117306136,11.5740740740722,57.59803921568371,42.64275885792842,3.7356561282242314e-08,-17.64705882353204,inf,0.0007858333333333444,0
1549333620.0,0.0007867999999999999,233.63,0.031038,74.535,0.0020508,1074.27,8.632e-05,18940.0,0.0007867999999999999,233.63,0.0007860199999999868,0.0007859666666666571,0.0007858299999999989,0.0007861449999999954,53.63941304960937,53.63941304960937,11.37278582930714,71.92028985507055,55.91787439613398,9.044750559460529e-08,-21.73913043478179,inf,0.0007858000000000112,0
1549333680.0,0.0007872999999999999,163.76,0.031048000000000003,132.924,0.0020506,614.64,8.631e-05,14606.0,0.0007872999999999999,163.76,0.0007863799999999869,0.0007862333333333238,0.0007859599999999987,0.0007861699999999954,57.188412929177645,57.188412929177645,13.285024154588783,87.1980676328475,72.23879890120139,1.4831648297415173e-07,-4.166666666669114,inf,0.0007858466666666778,0
1549333740.0,0.0007869,222.44,0.03105,210.016,0.0020515999999999998,713.02,8.627e-05,15499.0,0.0007869,222.44,0.0007866399999999869,0.0007864666666666572,0.0007860999999999988,0.0007861149999999954,53.65005394443347,53.65005394443347,3.0193236714976024,84.42028985507017,81.17954911433021,1.6305326203404347e-07,-20.833333333332014,inf,0.0007859600000000111,0
1549333800.0,0.0007869,453.66,0.031037000000000002,27.38,0.0020523000000000004,1760.35,8.627e-05,3899.0,0.0007869,453.66,0.000786859999999987,0.0007866833333333239,0.0007862399999999988,0.0007861149999999954,53.65005394443346,53.65005394443346,-2.958937198068085,82.69230769230442,84.77022172674151,1.6800737911825808e-07,-26.923076923079005,inf,0.0007860533333333444,0
1549333860.0,0.0007867999999999999,409.97,0.031045,64.11399999999999,0.0020521000000000003,821.49,8.632e-05,11896.0,0.0007867999999999999,409.97,0.0007869399999999871,0.0007868499999999905,0.0007863699999999989,0.0007861099999999955,52.70457569027618,52.70457569027618,-11.851851851853723,73.8247863247825,80.31246129071985,1.6123399258317218e-07,-30.769230769234937,inf,0.0007861000000000112,0
1549333920.0,0.0007859,487.24,0.031049,69.416,0.0020498,2010.72,8.635e-05,13591.0,0.0007859,487.24,0.000786759999999987,0.0007867666666666571,0.000786389999999999,0.0007860399999999953,45.015552673602535,45.015552673602535,-22.834138486313662,58.1025641025596,71.539886039883,1.0810075811441146e-07,-65.38461538461746,-inf,0.0007861400000000113,0
1549333980.0,0.0007867000000000001,303.75,0.031065,66.673,0.0020513000000000003,2522.86,8.636e-05,18430.0,0.0007867000000000001,303.75,0.0007866399999999871,0.0007867499999999906,0.000786509999999999,0.0007860449999999954,51.75340746013969,51.75340746013969,-13.697073032110271,55.07692307692025,62.33475783475493,1.089640263783318e-07,-34.61538461538253,inf,0.0007861866666666779,0
1549334040.0,0.0007859,461.42,0.031058999999999996,45.349,0.0020514,1734.52,8.635e-05,6622.0,0.0007859,461.42,0.000786439999999987,0.0007865166666666572,0.0007865399999999988,0.0007860799999999954,45.719876878795645,45.719876878795645,-12.871080799466904,40.695652173911405,51.291713117797904,6.755429379397372e-08,-65.38461538461746,-inf,0.0007862133333333447,0
1549334100.0,0.0007852,226.97,0.03106,56.50899999999999,0.0020524000000000002,2522.13,8.642e-05,33920.0,0.0007852,226.97,0.000786099999999987,0.0007862333333333238,0.0007864799999999988,0.0007860649999999953,41.194408103562445,41.194408103562445,-5.185185185184286,30.02898550724497,41.93385358602636,4.962247137485608e-09,-95.99999999999791,-inf,0.0007861933333333447,0
1549334160.0,0.0007861000000000001,1437.34,0.031065,28.415,0.0020510999999999997,3733.56,8.643e-05,10051.0,0.0007861000000000001,1437.34,0.0007859599999999871,0.0007860999999999904,0.0007864499999999988,0.0007860649999999953,48.28244053175318,48.28244053175318,2.042483660131115,21.19565217391141,30.640096618356747,8.585857700399374e-09,-59.99999999999653,-inf,0.0007862333333333447,0
1549334220.0,0.0007856,389.18,0.03107,78.52600000000001,0.0020472999999999997,2206.5,8.642e-05,9599.0,0.0007856,389.18,0.0007858999999999872,0.0007858999999999904,0.0007863299999999986,0.0007860799999999954,45.034803251088924,45.034803251088924,6.576797385621433,18.055555555554125,23.093397745570986,-1.2340619973103861e-08,-83.33333333333334,-inf,0.0007862266666666779,0
1549334280.0,0.0007855000000000001,306.0,0.031065,35.083,0.0020447,3602.89,8.646e-05,9415.0,0.0007855000000000001,306.0,0.000785659999999987,0.0007858333333333237,0.0007861499999999987,0.0007860549999999956,44.39167948466857,44.39167948466857,6.944444444445555,22.222222222221546,20.491143317229845,-2.9074264655743756e-08,-87.49999999999774,-inf,0.0007862266666666779,0
1549334340.0,0.0007858,196.73,0.031052999999999997,40.094,0.0020434999999999997,129.44,8.642e-05,4029.0,0.0007858,196.73,0.000785639999999987,0.0007856833333333236,0.0007860399999999986,0.0007860699999999955,46.84414730026172,46.84414730026172,-2.083333333333968,18.417874396134042,19.565217391304056,-2.294531894633299e-08,-75.0,-inf,0.0007862400000000112,0
