date,close,ma_5,ma_6,ma_10,ma_20,rsi_6,rsi_12,stochastic_5,9_kstochastic,9_dstochastic,macd_hist,williams_12,%b_bands,midlle_bands
1508922000.0,7.2e-05,7.289799999999998e-05,7.288166666666672e-05,7.2849e-05,7.386900000000003e-05,45.51978187647658,45.51978187647658,-22.22222222222221,3.9401103230890584,24.901497241922808,-3.9648217188654794e-07,-100.0,-inf,7.385400000000001e-05
1508925600.0,7.2e-05,7.289799999999998e-05,7.274833333333338e-05,7.276900000000001e-05,7.359400000000004e-05,45.51978187647658,45.51978187647658,-13.895850737955984,1.4802973661668755e-14,13.10743367480959,-3.956302128992959e-07,-100.0,-inf,7.349533333333336e-05
1508929200.0,6.991e-05,7.168199999999998e-05,7.240000000000004e-05,7.248e-05,7.324000000000004e-05,41.086735528211065,41.086735528211065,-1.3923698134224287,1.4802973661668755e-14,1.313370107696372,-4.832754850231026e-07,-100.0,-inf,7.317333333333336e-05
1508932800.0,6.902e-05,7.098599999999999e-05,7.123833333333339e-05,7.2102e-05,7.322650000000003e-05,39.33020108401872,39.33020108401872,0.05569479253688335,0.04775549188155651,0.015918497293871268,-5.662820484933398e-07,-99.85673352435538,-inf,7.279200000000003e-05
1508936400.0,6.802e-05,7.018999999999999e-05,7.049166666666671e-05,7.162399999999999e-05,7.316300000000003e-05,37.39568983451271,37.39568983451271,0.02784739626844883,0.04775549188155651,0.0318369945877185,-6.471123672961654e-07,-100.0,-inf,7.224466666666669e-05
1508940000.0,7.298e-05,7.038599999999999e-05,7.065500000000005e-05,7.164199999999999e-05,7.298700000000002e-05,50.421502161815425,50.421502161815425,22.222222222222236,20.792213877494262,6.962574953752468,-4.3363192617874147e-07,-37.76662484316189,inf,7.202800000000002e-05
1508943600.0,7.298e-05,7.058199999999998e-05,7.081833333333339e-05,7.174e-05,7.276700000000003e-05,50.42150216181541,50.42150216181541,33.277638540796474,53.94392291037843,24.92796409325143,-2.758505676997385e-07,-37.76662484316189,inf,7.204000000000002e-05
1508947200.0,7.099e-05,7.079799999999998e-05,7.065000000000005e-05,7.124e-05,7.257950000000003e-05,45.970847858004575,45.970847858004575,24.38971532774591,73.82344098266756,49.51985925684676,-2.5713240758072745e-07,-62.73525721455463,-inf,7.191933333333335e-05
1508950800.0,7.476e-05,7.194599999999998e-05,7.145833333333338e-05,7.1466e-05,7.258050000000002e-05,54.215937237945944,54.215937237945944,6.653225806451644,86.41231593038817,71.3932266078114,-5.1153856122556605e-08,-15.432873274780443,inf,7.205e-05
1508954400.0,7.5e-05,7.334199999999998e-05,7.245500000000005e-05,7.176599999999999e-05,7.251900000000003e-05,54.68997840600861,54.68997840600861,2.842170943040401e-14,86.5461847389558,82.26064721733718,9.792218102299627e-08,-0.0,inf,7.219666666666667e-05
1508958000.0,7.5e-05,7.374599999999997e-05,7.361833333333339e-05,7.2066e-05,7.245750000000002e-05,54.68997840600861,54.68997840600861,8.91577060931904,100.0,90.98616688978132,1.9159360852934575e-07,-0.0,inf,7.234333333333333e-05
1508961600.0,7.5e-05,7.414999999999996e-05,7.395500000000005e-05,7.236599999999999e-05,7.256750000000002e-05,54.68997840600861,54.68997840600861,4.457885304659527,100.0,95.51539491298526,2.4467123288898363e-07,-0.0,inf,7.254333333333333e-05
1508965200.0,7.5e-05,7.495199999999996e-05,7.429166666666672e-05,7.2875e-05,7.267750000000002e-05,54.68997840600861,54.68997840600861,0.0,100.0,100.0,2.6850319215832373e-07,-0.0,inf,7.247733333333334e-05
1508968800.0,7.5e-05,7.499999999999995e-05,7.496000000000007e-05,7.347299999999998e-05,7.278750000000001e-05,54.68997840600861,54.68997840600861,0.0,100.0,100.0,2.717322641059615e-07,-0.0,inf,7.264399999999999e-05
1508972400.0,6.8e-05,7.359999999999997e-05,7.38333333333334e-05,7.347099999999999e-05,7.25475e-05,38.046964936645296,38.046964936645296,-22.222222222222214,66.66666666666667,88.8888888888889,-7.781620414533551e-08,-100.0,-inf,7.237733333333332e-05
1508976000.0,6.501e-05,7.160199999999997e-05,7.216833333333339e-05,7.267399999999998e-05,7.215800000000001e-05,33.374964668175075,33.374964668175075,-33.333333333333314,33.333333333333336,66.66666666666667,-4.4927891547396575e-07,-100.0,-inf,7.191133333333333e-05
1508979600.0,6.559e-05,6.971999999999998e-05,7.060000000000008e-05,7.1935e-05,7.18375e-05,35.04129719997913,35.04129719997913,-32.04315426537647,1.9352686019352632,33.978422867311764,-6.457483073247402e-07,-94.19419419419421,-inf,7.148399999999998e-05
1508983200.0,6.559e-05,6.7838e-05,6.903166666666675e-05,7.139499999999999e-05,7.13175e-05,35.04129719997913,35.04129719997913,-9.17584250917583,3.8705372038705264,13.046379713046383,-7.462508041765034e-07,-94.19419419419421,-inf,7.119599999999997e-05
1508986800.0,6.459e-05,6.5756e-05,6.729666666666675e-05,7.037799999999998e-05,7.0922e-05,33.37231418267052,33.37231418267052,2.187573194109174,5.658415991749334,3.8214072658517146,-8.267982585438379e-07,-94.63636363636357,-inf,7.090066666666664e-05
1508990400.0,7e-05,6.615599999999998e-05,6.646333333333342e-05,6.987799999999998e-05,7.0822e-05,47.84501321231207,47.84501321231207,18.555931622385117,21.90496557163225,10.477972922417377,-5.79340788640271e-07,-45.45454545454547,-inf,7.103266666666665e-05
1508994000.0,7.181e-05,6.751599999999998e-05,6.709833333333342e-05,6.955899999999999e-05,7.08125e-05,51.6305861579789,51.6305861579789,29.824388050425263,43.63636363636368,23.733248399915094,-3.009289363331964e-07,-28.9999999999999,inf,7.095466666666664e-05
1508997600.0,6.626e-05,6.764999999999998e-05,6.730666666666676e-05,6.8685e-05,7.05255e-05,41.64826041976039,41.64826041976039,13.48919448265854,48.69696969696975,38.079432968321896,-3.697904806293076e-07,-79.45454545454537,-inf,7.050666666666665e-05
1509001200.0,7.488e-05,6.950799999999999e-05,6.885500000000009e-05,6.8673e-05,7.0774e-05,55.907301659688436,55.907301659688436,4.416515572284354,63.48484848484858,51.939393939394,2.3124785370685074e-08,-1.090909090909019,inf,7.076599999999998e-05
1509004800.0,7.024e-05,7.063799999999998e-05,6.963000000000009e-05,6.819700000000001e-05,7.083500000000001e-05,48.97039959340665,48.97039959340665,-10.650256009779064,58.72727272727281,56.96969696969705,5.998522176719683e-08,-43.27272727272718,-inf,7.046466666666666e-05
1509008400.0,7e-05,7.0638e-05,7.053166666666674e-05,6.8397e-05,7.093400000000001e-05,48.63426183110393,48.63426183110393,-1.1077364029309251,70.0606060606061,64.09090909090916,7.491816202615314e-08,-45.45454545454547,-inf,7.013133333333333e-05
1509012000.0,7e-05,7.027599999999999e-05,7.053166666666674e-05,6.8896e-05,7.0785e-05,48.63426183110392,48.63426183110392,-9.998705591382972,55.27272727272729,61.35353535353539,8.634593371941419e-08,-45.45454545454547,inf,6.9798e-05
1509015600.0,7e-05,7.102399999999999e-05,7.023000000000008e-05,6.933699999999999e-05,7.063599999999999e-05,48.63426183110393,48.63426183110393,-12.575470925258472,54.545454545454525,59.959595959595966,9.485067263642936e-08,-45.45454545454547,inf,6.946466666666667e-05
1509019200.0,6.461e-05,6.896999999999999e-05,6.995500000000007e-05,6.923899999999999e-05,7.0317e-05,40.78216710501547,40.78216710501547,-12.67938652704915,36.363636363636346,48.72727272727271,-1.598816490289593e-07,-94.45454545454537,-inf,6.8772e-05
1509022800.0,6.561e-05,6.804399999999999e-05,6.841000000000007e-05,6.934099999999999e-05,6.98595e-05,42.63272774171008,42.63272774171008,-10.141059405524883,21.390031207163048,37.433040705417966,-2.666526133125525e-07,-85.3636363636363,-inf,6.814600000000001e-05
1509026400.0,6.45e-05,6.694399999999999e-05,6.745333333333341e-05,6.879099999999999e-05,6.933449999999999e-05,41.097496365121444,41.097496365121444,-6.472499084463746,3.2082130253448704,20.320626865381413,-3.7363584491254736e-07,-95.45454545454547,-inf,6.791266666666666e-05
1509030000.0,6.45e-05,6.584399999999999e-05,6.653666666666675e-05,6.806e-05,6.880949999999999e-05,41.097496365121444,41.097496365121444,-1.8896447467875843,3.2082130253448704,9.268819085950922,-4.218730911063285e-07,-100.0,-inf,6.787866666666667e-05
1509033600.0,6.45e-05,6.4744e-05,6.562000000000008e-05,6.7884e-05,6.828449999999998e-05,41.097496365121444,41.097496365121444,-4.122861265718393,-7.697546304067751e-15,2.1388086835632367,-4.288989982837082e-07,-100.0,-inf,6.7806e-05
1509037200.0,6.45e-05,6.4722e-05,6.470333333333342e-05,6.684599999999999e-05,6.775949999999998e-05,41.09749636512144,41.09749636512144,-2.06143063285919,-7.697546304067751e-15,1.0694043417816108,-4.079460519463514e-07,-100.0,-inf,6.773333333333333e-05
1509040800.0,6.451e-05,6.4502e-05,6.468666666666676e-05,6.627300000000001e-05,6.723499999999999e-05,41.1231879418559,41.1231879418559,0.04062563477559042,0.060606060606103684,0.02020202020202198,-3.6842519028481106e-07,-99.90366088631977,-inf,6.7728e-05
1509044400.0,6.451e-05,6.450399999999999e-05,6.450333333333342e-05,6.572400000000001e-05,6.706049999999999e-05,41.1231879418559,41.1231879418559,0.060938452163379106,0.12121212121221507,0.06060606060609624,-3.183241738202573e-07,-99.82608695652159,-inf,6.736200000000001e-05
1509048000.0,6.45e-05,6.450399999999999e-05,6.450333333333342e-05,6.517400000000001e-05,6.703499999999998e-05,41.10239607380628,41.10239607380628,0.020312817387801718,0.12121212121221507,0.1010101010101705,-2.63406721730646e-07,-100.0,-inf,6.687466666666668e-05
1509051600.0,6.901e-05,6.540599999999999e-05,6.525500000000008e-05,6.507500000000002e-05,6.720599999999999e-05,52.714178710278205,52.714178710278205,18.28153564899453,27.54384798626125,9.26209074289522,1.1451967625302117e-08,-17.9999999999998,inf,6.705800000000001e-05
1509055200.0,6.901e-05,6.630799999999999e-05,6.600666666666675e-05,6.551500000000001e-05,6.7377e-05,52.714178710278205,52.714178710278205,27.42230347349179,54.966483851310294,27.543847986261245,2.0034442326281475e-07,-17.9999999999998,inf,6.666666666666667e-05
1509058800.0,6.901e-05,6.7208e-05,6.675833333333342e-05,6.585500000000001e-05,6.7598e-05,52.71417871027819,52.71417871027819,27.462929108267375,82.44972577696544,54.98668587151232,3.245460960175369e-07,-17.550274223034567,inf,6.658466666666667e-05
1509062400.0,7.45e-05,6.920599999999999e-05,6.842333333333342e-05,6.685500000000002e-05,6.782299999999999e-05,63.61913914776428,63.61913914776428,13.061141580337178,88.29981718464363,75.23867560430644,6.661988199425134e-07,-0.0,inf,6.688466666666666e-05
1509066000.0,6.452e-05,6.920999999999998e-05,6.842500000000009e-05,6.685700000000001e-05,6.745849999999998e-05,43.830608809430736,43.830608809430736,-16.37213081454403,60.88324192565516,77.21092829575473,3.8602110962744644e-07,-99.79999999999997,-inf,6.651933333333333e-05
1509069600.0,6.45e-05,6.830799999999998e-05,6.842500000000009e-05,6.685700000000001e-05,6.737049999999998e-05,43.80120551761604,43.80120551761604,-27.483241925655136,33.40000000000001,60.86101970343292,1.919329669128175e-07,-100.0,-inf,6.615266666666665e-05
1509073200.0,6.45e-05,6.740599999999998e-05,6.767333333333342e-05,6.685700000000001e-05,6.685149999999998e-05,43.80120551761604,43.80120551761604,-31.383302864107264,0.06666666666668182,31.449969530773938,6.317348107043262e-08,-100.0,-inf,6.614533333333332e-05
1509076800.0,6.45e-05,6.650399999999999e-05,6.692166666666675e-05,6.685600000000001e-05,6.656449999999999e-05,43.80120551761604,43.80120551761604,-11.111111111111105,4.496403249731884e-15,11.155555555555551,-1.7404734475353465e-08,-100.0,-inf,6.607133333333332e-05
1509080400.0,6.451e-05,6.450599999999998e-05,6.617166666666675e-05,6.685600000000001e-05,6.628999999999999e-05,43.82473907623394,43.82473907623394,0.08888888888896943,0.033333333333365744,0.03333333333333577,-6.24759771391144e-08,-99.8999999999999,-inf,6.607199999999997e-05
1509084000.0,6.451e-05,6.450399999999998e-05,6.450666666666674e-05,6.685700000000001e-05,6.601549999999999e-05,43.824739076233946,43.824739076233946,22.26666666666671,0.06666666666672699,0.033333333333350826,-8.275255061281723e-08,-99.8999999999999,-inf,6.607266666666664e-05
1509087600.0,6.451e-05,6.450599999999998e-05,6.450500000000009e-05,6.640700000000002e-05,6.574099999999999e-05,43.82473907623394,43.82473907623394,33.33333333333333,0.10000000000008824,0.06666666666671207,-8.579248305616129e-08,-99.8999999999999,-inf,6.60733333333333e-05
1509091200.0,7.189e-05,6.598399999999998e-05,6.573666666666676e-05,6.669500000000002e-05,6.610499999999999e-05,59.469085361861715,59.469085361861715,32.977064765299986,24.70000000000009,8.288888888888954,2.798198860345731e-07,-26.099999999999905,inf,6.656599999999996e-05
1509094800.0,7.189e-05,6.746199999999999e-05,6.696833333333343e-05,6.698300000000003e-05,6.641899999999999e-05,59.469085361861715,59.469085361861715,10.665239209959267,57.59893048128351,27.46631016042788,5.136649756993353e-07,-26.099999999999905,inf,6.705799999999997e-05
1509098400.0,7.189e-05,6.8938e-05,6.82000000000001e-05,6.672200000000003e-05,6.67885e-05,59.469085361861715,59.469085361861715,-0.4016064257027807,90.49786096256692,57.59893048128348,6.504002664951488e-07,-26.099999999999905,inf,6.754999999999996e-05
1509102000.0,6.45e-05,6.893599999999999e-05,6.819833333333343e-05,6.672000000000003e-05,6.67885e-05,44.10669057025041,44.10669057025041,-22.088711351645458,65.86452762923356,71.32043969102797,3.5907029307581273e-07,-100.0,-inf,6.754999999999996e-05
1509105600.0,6.45e-05,6.8934e-05,6.819666666666676e-05,6.672000000000003e-05,6.67885e-05,44.106690570250414,44.106690570250414,-32.931905876625954,32.93226381461678,63.098217468805736,1.568801208358156e-07,-100.0,-inf,6.724933333333329e-05
1509109200.0,6.45e-05,6.7456e-05,6.81950000000001e-05,6.672000000000003e-05,6.67885e-05,44.10669057025041,44.10669057025041,-32.93172690763055,0.0,32.93226381461677,2.145110782540186e-08,-100.0,-inf,6.694866666666661e-05
1509112800.0,6.9e-05,6.687799999999999e-05,6.771333333333342e-05,6.717000000000002e-05,6.7013e-05,53.284707607434534,53.284707607434534,2.5545574268204767,20.05347593582887,17.661913250148533,1.532357212410414e-07,-39.83957219251338,inf,6.694799999999996e-05
1509116400.0,6.500000000000001e-05,6.549999999999999e-05,6.656500000000009e-05,6.721900000000002e-05,6.70375e-05,46.04669032573197,46.04669032573197,8.786101884884065,22.281639928698798,14.111705288175875,4.283195457963239e-08,-93.3155080213902,-inf,6.631466666666662e-05
1509120000.0,6.452e-05,6.550399999999999e-05,6.533666666666675e-05,6.722000000000002e-05,6.703849999999999e-05,45.252318570429296,45.252318570429296,1.0623885918003886,22.36007130124783,21.565062388591816,-5.119377087102991e-08,-99.7647058823529,-inf,6.631466666666662e-05
1509123600.0,6.452e-05,6.550799999999998e-05,6.534000000000009e-05,6.722100000000001e-05,6.681399999999999e-05,45.252318570429296,45.252318570429296,-13.453368356814961,2.3850267379679937,15.67557932263819,-1.0716730240737116e-07,-99.7647058823529,-inf,6.631599999999995e-05
1509127200.0,6.452e-05,6.551199999999998e-05,6.534333333333342e-05,6.648400000000001e-05,6.658949999999999e-05,45.252318570429296,45.252318570429296,-8.733783509555932,0.23529411764709773,8.326797385620957,-1.35657516818981e-07,-99.7647058823529,-inf,6.63173333333333e-05
1509130800.0,6.6e-05,6.491199999999999e-05,6.559333333333341e-05,6.5895e-05,6.643899999999999e-05,48.66292070014682,48.66292070014682,2.8507117877310812,6.039215686274571,2.8865121806298695,-7.310115872838582e-08,-82.35294117647048,-inf,6.641733333333329e-05
1509134400.0,6.6e-05,6.5112e-05,6.509333333333341e-05,6.5306e-05,6.601400000000001e-05,48.66292070014681,48.66292070014681,5.771588258389333,11.843137254902045,6.039215686274552,-2.5092758532603168e-08,-82.35294117647048,-inf,6.651666666666664e-05
1509138000.0,6.454e-05,6.5116e-05,6.501666666666675e-05,6.531e-05,6.601500000000001e-05,45.42531620982952,45.42531620982952,2.1959730303612837,11.921568627451078,9.93464052287588,-5.926758535608614e-08,-99.52941176470581,-inf,6.651866666666663e-05
1509141600.0,6.75e-05,6.571200000000001e-05,6.551333333333342e-05,6.560999999999999e-05,6.616500000000001e-05,52.347384836616065,52.347384836616065,18.4582642737124,17.77851682486899,13.847740902407352,6.816808834682125e-08,-64.70588235294113,inf,6.671799999999997e-05
1509145200.0,6.749e-05,6.630600000000001e-05,6.600833333333342e-05,6.5909e-05,6.631450000000002e-05,52.323239555279045,52.323239555279045,27.408238627319925,23.596203145569216,17.765429532629742,1.5216610039204598e-07,-64.8235294117646,inf,6.642466666666663e-05
1509148800.0,6.749e-05,6.660400000000001e-05,6.650333333333343e-05,6.5758e-05,6.646400000000002e-05,52.323239555279045,52.323239555279045,30.972429315031363,35.139379662347885,25.504699877595346,2.0436765428789632e-07,-64.8235294117646,inf,6.613133333333329e-05
1509152400.0,6.45e-05,6.630400000000002e-05,6.625333333333343e-05,6.5708e-05,6.646350000000001e-05,45.10827711165717,45.10827711165717,-11.297791079670276,23.40007852375346,27.378553777223505,8.850941650444924e-08,-100.0,-inf,6.563866666666661e-05
1509156000.0,6.728e-05,6.685200000000002e-05,6.646666666666676e-05,6.5984e-05,6.660200000000001e-05,51.767688119801626,51.767688119801626,-12.665665665665657,42.58892815076569,33.709462112288996,1.4660191817737534e-07,-67.29411764705871,inf,6.582399999999994e-05
1509159600.0,6.728e-05,6.680800000000001e-05,6.692333333333342e-05,6.625999999999999e-05,6.674050000000001e-05,51.767688119801626,51.767688119801626,-2.2629602846994388,61.77777777777791,42.58892815076567,1.8136852792575036e-07,-67.29411764705871,inf,6.600933333333328e-05
1509163200.0,6.728e-05,6.676600000000002e-05,6.688666666666676e-05,6.653599999999999e-05,6.651000000000001e-05,51.767688119801626,51.767688119801626,19.918622636013936,92.66666666666686,65.67779086507012,1.990819186295733e-07,-7.333333333333138,inf,6.619466666666661e-05
1509166800.0,6.728e-05,6.672400000000002e-05,6.685166666666676e-05,6.6664e-05,6.627950000000001e-05,51.767688119801626,51.767688119801626,11.880712157476992,92.66666666666686,82.37037037037051,2.0454999690699663e-07,-7.333333333333138,inf,6.607999999999995e-05
1509170400.0,6.500000000000001e-05,6.682400000000002e-05,6.643666666666676e-05,6.6564e-05,6.593500000000001e-05,45.657310289919636,45.657310289919636,-19.886474095917777,67.33333333333358,84.2222222222224,9.111315435155645e-08,-83.33333333333296,-inf,6.607999999999995e-05
1509174000.0,6.500000000000001e-05,6.636800000000001e-05,6.65200000000001e-05,6.661000000000001e-05,6.596000000000003e-05,45.657310289919636,45.657310289919636,-30.992196209587533,42.01858045336336,67.3395268177879,1.4836901014207417e-08,-83.33333333333296,-inf,6.611199999999994e-05
1509177600.0,6.452e-05,6.581600000000001e-05,6.60600000000001e-05,6.631200000000001e-05,6.596100000000001e-05,44.3783524541087,44.3783524541087,-32.47330475006966,11.352657004831189,40.234856930509345,-5.709470226672729e-08,-99.33333333333323,-inf,6.611199999999994e-05
1509181200.0,6.452e-05,6.5264e-05,6.560000000000009e-05,6.601500000000001e-05,6.5962e-05,44.3783524541087,44.3783524541087,-11.071286340103576,6.036050075320946,19.802429177838466,-9.978886988295482e-08,-99.33333333333323,-inf,6.611199999999994e-05
1509184800.0,6.452e-05,6.4712e-05,6.514000000000008e-05,6.571800000000001e-05,6.5738e-05,44.3783524541087,44.3783524541087,-1.0263395072090336e-14,0.4619140664022119,5.950207048851417,-1.213514517063117e-07,-99.33110367892967,-inf,6.601333333333329e-05
1509188400.0,6.452e-05,6.461599999999999e-05,6.468000000000008e-05,6.572e-05,6.5714e-05,44.3783524541087,44.3783524541087,-1.0263395072090336e-14,0.23894862604543232,2.2456375892561646,-1.2795889852655688e-07,-99.33110367892967,-inf,6.591466666666662e-05
1509192000.0,6.452e-05,6.451999999999999e-05,6.460000000000007e-05,6.5444e-05,6.5714e-05,44.3783524541087,44.3783524541087,-1.0263395072090336e-14,-5.625129991434126e-15,0.23362089748251383,-1.2428434365239682e-07,-99.28571428571418,-inf,6.59133333333333e-05
1509195600.0,6.452e-05,6.451999999999999e-05,6.452000000000007e-05,6.516800000000001e-05,6.5714e-05,44.3783524541087,44.3783524541087,-1.0263395072090336e-14,-5.625129991434126e-15,0.079649542015108,-1.1383333502434805e-07,-100.0,-inf,6.571466666666664e-05
1509199200.0,6.452e-05,6.451999999999999e-05,6.452000000000007e-05,6.489200000000001e-05,6.5714e-05,44.3783524541087,44.3783524541087,-1.0263395072090336e-14,-5.625129991434126e-15,-3.798504720641126e-14,-9.920793634717417e-08,-100.0,-inf,6.551666666666664e-05
1509202800.0,6.453e-05,6.452199999999999e-05,6.452166666666674e-05,6.461700000000002e-05,6.56405e-05,44.432829773657154,44.432829773657154,0.07993605115902117,0.11990407673854153,0.039968025579477734,-8.183021955491345e-08,-99.64028776978436,-inf,6.531933333333331e-05
1509206400.0,6.553e-05,6.472399999999999e-05,6.469000000000007e-05,6.467000000000003e-05,6.561699999999999e-05,49.73465307759695,49.73465307759695,8.113509192645905,12.230215827338142,4.116706634692194,-1.535772553800013e-08,-63.6690647482012,inf,6.538799999999998e-05
1509210000.0,6.897e-05,6.5614e-05,6.543166666666674e-05,6.506700000000003e-05,6.58385e-05,62.861813390117014,62.861813390117014,26.258992805755415,45.56354916067147,19.30455635491602,1.98512052651967e-07,-0.0,inf,6.550066666666663e-05
1509213600.0,6.73e-05,6.617e-05,6.589500000000007e-05,6.534500000000003e-05,6.582849999999999e-05,55.310042451286364,55.310042451286364,24.913821751587513,66.26761512138609,41.35379336979853,2.521838247122265e-07,-37.52808988764051,inf,6.550199999999998e-05
1509217200.0,6.6e-05,6.646600000000001e-05,6.614166666666674e-05,6.549300000000003e-05,6.5754e-05,50.24941382489588,50.24941382489588,6.185171510529209,65.24344569288392,59.02486999164713,2.1615418342897319e-07,-66.74157303370772,inf,6.541666666666665e-05
1509220800.0,6.6e-05,6.676e-05,6.63883333333334e-05,6.564100000000003e-05,6.56795e-05,50.24941382489588,50.24941382489588,-19.544138416482397,42.99625468164802,58.16910516530598,1.8547915100558484e-07,-66.74157303370772,inf,6.533133333333331e-05
1509224400.0,6.6e-05,6.685400000000001e-05,6.663333333333341e-05,6.578900000000003e-05,6.57545e-05,50.24941382489588,50.24941382489588,-23.47566994744939,33.25842696629228,47.16604244694137,1.5932247407464282e-07,-66.74157303370772,inf,6.539799999999999e-05
1509228000.0,6.6e-05,6.626000000000002e-05,6.671166666666674e-05,6.593700000000003e-05,6.569050000000001e-05,50.24941382489588,50.24941382489588,-14.29868070317513,33.25842696629228,36.50436953807749,1.369856064897188e-07,-66.74157303370772,inf,6.546466666666666e-05
1509231600.0,6.463e-05,6.572600000000001e-05,6.598833333333341e-05,6.594800000000003e-05,6.5558e-05,44.48059367575359,44.48059367575359,-6.714854389273028,22.923035394945618,29.81329644251002,5.1593551774125875e-08,-97.52808988764052,-inf,6.5472e-05
1509235200.0,6.894e-05,6.631400000000002e-05,6.626166666666674e-05,6.639000000000002e-05,6.564099999999999e-05,60.02787926948927,60.02787926948927,20.70413436692506,44.93981165963777,33.707091340291846,2.0331583564425612e-07,-0.6741573033707421,inf,6.576666666666666e-05
1509238800.0,6.701e-05,6.651600000000001e-05,6.643000000000008e-05,6.663800000000002e-05,6.56275e-05,52.88596086171533,52.88596086171533,23.213831680650905,52.00775019185003,39.956865748811104,2.015614503330878e-07,-44.41964285714287,inf,6.593266666666666e-05
1509242400.0,6.494e-05,6.630400000000002e-05,6.625333333333342e-05,6.657900000000001e-05,6.56245e-05,46.49629753731946,46.49629753731946,7.627765064836012,53.62160661119844,50.189722820895376,9.228029417161167e-08,-90.82774049216992,-inf,6.596066666666667e-05
1509246000.0,6.494e-05,6.609200000000002e-05,6.607666666666674e-05,6.617600000000001e-05,6.562150000000001e-05,46.49629753731946,46.49629753731946,-19.85761505212305,22.88329519450804,42.83755066585213,1.7269785395435263e-08,-92.90617848970247,-inf,6.598866666666667e-05
1509249600.0,6.49e-05,6.614600000000003e-05,6.589333333333342e-05,6.593600000000001e-05,6.56405e-05,46.370740626664734,46.370740626664734,-22.425629290617852,6.788710907704143,27.764537571136838,-3.405622090397884e-08,-93.82151029748262,-inf,6.601400000000001e-05
1509253200.0,6.49e-05,6.533800000000003e-05,6.593833333333342e-05,6.582600000000002e-05,6.56595e-05,46.370740626664734,46.370740626664734,-7.627765064836019,6.483600305110758,12.051868802440943,-6.568851205273197e-08,-93.82151029748262,-inf,6.603933333333333e-05
1509256800.0,6.827e-05,6.559000000000003e-05,6.582666666666675e-05,6.605300000000003e-05,6.5847e-05,57.56684318709906,57.56684318709906,19.857615052123045,31.884057971014624,15.05212306127647,8.00978945060437e-08,-16.70480549199088,inf,6.628866666666665e-05
1509260400.0,6.827e-05,6.625600000000002e-05,6.603666666666675e-05,6.628000000000002e-05,6.60345e-05,57.566843187099046,57.566843187099046,32.545130943300265,57.58962623951188,31.985761505212384,1.7264003267923921e-07,-16.70480549199088,inf,6.647133333333333e-05
