,actual,predicted
2018-01-03 21:52:40,0.9857808509999999,0.999096572899873
2018-01-03 21:52:50,0.985776855,0.9989126952756294
2018-01-03 21:53:00,0.985850785,0.9986829966745564
2018-01-03 21:53:10,0.985798168,0.9987643009688087
2018-01-03 21:53:20,0.985710251,0.998552064630247
2018-01-03 21:53:30,0.985716246,0.9983934287064635
2018-01-03 21:53:40,0.985739557,0.9979103823621985
2018-01-03 21:53:50,0.985698263,0.9976592924895492
2018-01-03 21:54:00,0.9859893190000001,0.9977980633434999
2018-01-03 21:54:10,0.985966008,0.9980885201407546
2018-01-03 21:54:20,0.985824809,0.998184726729834
2018-01-03 21:56:20,0.985778853,0.998228874821915
2018-01-03 21:56:30,0.985769528,0.99821130254715
2018-01-03 21:56:40,0.985723572,0.9981124574102049
2018-01-03 21:56:50,0.985708919,0.9981734426157993
