,close,ma_5,ma_6,ma_10,ma_20,rsi_6,rsi_12,stochastic_5,9_kstochastic,9_dstochastic,macd_hist,williams_12,%b_bands,midlle_bands
20.08.2017 03:00:00,4124.69,4114.654000000001,4107.916666666664,4091.3259999999996,4056.0704999999966,53.37151608900259,53.37151608900259,-7.734615436540217,70.00011713187114,76.75367283083658,14.362457374902885,-12.869423673635598,0.7907845563077683,4070.8373333333307
20.08.2017 04:00:00,4094.62,4105.582000000001,4111.314999999998,4098.0509999999995,4059.127999999996,50.217811950270075,50.217811950270075,2.1559624332884795,63.421256838325995,69.30385038340765,12.781201545390932,-28.1652169489801,0.628590882281928,4070.8119999999976
20.08.2017 05:00:00,4093.0,4096.1860000000015,4103.484999999998,4098.722,4063.8279999999963,50.046238880094165,50.046238880094165,4.714277071046332,58.476001152856355,63.96579170768451,11.29123401919999,-32.8908639695272,0.601742033544144,4074.355999999998
20.08.2017 06:00:00,4117.41,4102.450000000002,4099.723333333331,4102.850999999999,4066.2884999999965,52.670234682403816,52.670234682403816,-0.7864033892106903,54.41708337264529,58.77144712127589,11.166034164901305,-23.90315480557593,0.7061695660272508,4079.355999999998
20.08.2017 07:00:00,4115.41,4109.026000000002,4104.609999999998,4106.793999999998,4072.0299999999966,52.427238848127736,52.427238848127736,-0.45745607905020336,62.746867102300065,58.54665054260058,10.643975337639176,-32.62571940749127,0.6798245495849908,4088.913333333331
20.08.2017 08:00:00,4155.87,4115.2620000000015,4116.833333333331,4114.957999999998,4081.943499999996,56.772121608493144,56.772121608493144,11.050026337272044,80.4656061406544,65.8765188718666,11.92170012418519,-0.6130063965889365,0.9426058967325114,4099.304666666665
20.08.2017 09:00:00,4184.73,4133.2840000000015,4126.839999999997,4119.432999999999,4086.4299999999957,59.606063941687296,59.606063941687296,8.212011088674927,85.79011795577412,76.33419706624287,13.742861588535888,-14.765213493219969,1.077505377971983,4109.795333333331
20.08.2017 10:00:00,4155.0,4145.684000000002,4136.903333333331,4120.9349999999995,4092.187999999996,55.564861647989495,55.564861647989495,4.20413312756871,84.39912375969355,83.5516159520407,12.984880554167727,-31.424408831110565,0.8020292144518412,4114.3759999999975
20.08.2017 11:00:00,4142.41,4150.684000000002,4145.1383333333315,4126.567,4097.1879999999965,53.898339698743534,53.898339698743534,-6.964203027420197,71.77705554932942,80.65543242159903,11.378786233311175,-38.4792110276813,0.6808190508018708,4118.795333333331
20.08.2017 12:00:00,4106.53,4148.908000000001,4143.324999999998,4128.967,4103.911999999996,49.355209453563596,49.355209453563596,-13.91137932821242,57.170607792595916,71.11559570053963,8.140673717220569,-58.584556763420466,0.38397508370571015,4120.831999999998
20.08.2017 13:00:00,4108.47,4139.428000000002,4142.168333333331,4127.344999999999,4109.335499999996,49.60256531723482,49.60256531723482,-10.66283138456172,48.47958459412012,59.14241597868183,5.7891255893464315,-57.49747842653796,0.37134864501282305,4123.114666666664
20.08.2017 14:00:00,4063.35,4115.152000000002,4126.748333333331,4124.217999999999,4111.1344999999965,44.195989065212196,44.195989065212196,-16.568294171118332,33.712503268706406,46.45423188514082,1.8322097863354354,-82.78045500392244,0.06853597025970089,4118.005999999998
20.08.2017 15:00:00,4096.32,4103.416000000002,4112.0133333333315,4124.549999999999,4111.635999999997,48.60436824981153,48.60436824981153,-6.771851843493721,31.805446598677637,37.99917815383473,0.768756536369468,-64.30572677350678,0.35109145160038613,4115.09533333333
20.08.2017 16:00:00,4125.0,4099.934000000002,4107.0133333333315,4125.308999999999,4114.079999999996,52.14579692440642,52.14579692440642,12.65163561912248,34.892973215286354,33.47030769422347,1.4366880462810756,-48.234898576711814,0.5596966192121393,4117.68933333333
20.08.2017 17:00:00,4131.46,4104.920000000002,4105.188333333331,4126.914,4116.8539999999975,52.932501119397756,52.932501119397756,23.77733165699894,47.61477828831861,38.10439936742754,2.1323701036947216,-44.61503978482566,0.5897462924662737,4120.95133333333
20.08.2017 18:00:00,4129.0,4109.026000000002,4108.933333333332,4124.227,4119.592499999997,52.578028294723175,52.578028294723175,16.30307877514639,58.68890360305121,47.065551702218734,2.381437286367335,-45.993499943964984,0.5661560424744294,4121.238666666663
20.08.2017 19:00:00,4154.56,4127.268000000002,4116.614999999998,4121.209999999999,4120.321499999997,55.88377305740507,55.88377305740507,2.943372191777712,73.35002907865356,59.88457032334114,3.679363571020956,-31.670962680712492,0.7484064793586964,4125.234666666663
20.08.2017 20:00:00,4164.6,4140.924000000002,4133.489999999998,4122.169999999999,4121.552499999998,57.14741570858452,57.14741570858452,-0.6920930288689391,82.4191693761815,71.48603401929545,4.851745315819402,-26.04505211251796,0.7911444013270538,4130.007999999996
20.08.2017 21:00:00,4140.93,4144.110000000002,4140.924999999998,4122.021999999999,4124.294499999998,53.27319892460262,53.27319892460262,-5.351259409166332,80.54165891628821,78.77028579037444,4.252851343304918,-36.715882208988845,0.5789560931361416,4131.575999999996
20.08.2017 22:00:00,4150.0,4147.818000000002,4145.091666666664,4126.368999999999,4127.667999999998,54.544839083308474,54.544839083308474,-11.05619437834639,72.18642086086459,78.38241638444478,4.096989463853634,-29.31723631617562,0.6360588632907836,4133.881999999997
20.08.2017 23:00:00,4169.98,4156.014000000002,4151.5116666666645,4132.519999999999,4129.932499999997,57.3015019924645,57.3015019924645,-4.269023180870988,73.45898773956826,75.39568917224038,4.759199165249324,-13.019006444245107,0.788081390877329,4134.822666666663
21.08.2017 00:00:00,4086.29,4142.360000000002,4144.393333333332,4134.8139999999985,4129.515999999998,44.99293364074603,44.99293364074603,-8.378877403008858,57.26112283311611,67.63551047784968,0.9048432304701892,-81.2872175544497,0.1460491780891532,4128.2599999999975
21.08.2017 01:00:00,4108.28,4131.096000000002,4136.679999999998,4136.009999999998,4130.279999999997,48.14481641596686,48.14481641596686,-7.6633685459330465,46.014805913932854,58.911638828872434,-0.6303031224463691,-63.056187073725425,0.3552111504769577,4125.14533333333
21.08.2017 02:00:00,4094.6,4121.830000000002,4125.0133333333315,4132.969999999998,4129.1394999999975,46.36495192692195,46.36495192692195,-12.396980737854545,25.82354882944942,43.03315919216615,-2.3060772629267756,-74.16368950958115,0.26946384473670787,4121.957999999997
21.08.2017 03:00:00,4079.94,4107.818000000001,4114.848333333331,4127.817999999998,4127.365999999997,44.467743472852185,44.467743472852185,-1.7317334113934848,30.21394522673417,34.017433323372174,-4.046013967544307,-72.13828773649097,0.17841679016900452,4120.185333333331
21.08.2017 04:00:00,4084.76,4090.7740000000013,4103.974999999998,4123.393999999998,4123.810499999998,45.26083112414483,45.26083112414483,0.17554046485941655,28.27999515326484,28.105829736482836,-4.804492066355359,-68.85803729413342,0.23899253306067542,4118.604666666664
21.08.2017 05:00:00,4104.68,4094.452000000001,4093.091666666664,4118.405999999999,4119.807999999998,48.53226326820391,48.53226326820391,10.796244674173622,36.1762111658338,31.556717181944293,-4.149459914130609,-55.30148359874747,0.35719510258184295,4121.359999999998
21.08.2017 06:00:00,4016.9,4076.1760000000017,4081.5266666666644,4103.6359999999995,4112.9029999999975,37.80902181786348,37.80902181786348,0.2019831058945556,28.109397156868386,30.8552011586557,-7.801401520291988,-96.63846329750737,-0.1379218562490027,4116.065333333331
21.08.2017 07:00:00,3982.96,4053.848000000002,4060.6399999999976,4087.838999999999,4104.930499999998,34.623588202670014,34.623588202670014,-6.25392442212398,22.244063851527894,28.843224058076718,-11.499881016486983,-87.28820848026145,-0.10658954005256105,4106.595999999998
21.08.2017 08:00:00,4043.63,4046.586000000002,4052.144999999998,4077.201999999999,4101.785499999998,43.747151264466645,43.747151264466645,-6.576373491550665,19.518471253832008,23.290644087409458,-10.474303731533963,-58.651819264961915,0.22946470844830183,4100.740666666664
21.08.2017 09:00:00,4036.3,4036.8940000000016,4044.8716666666646,4063.834,4098.176999999998,42.966974812216534,42.966974812216534,8.49430339259056,34.92260164582303,25.56171225039434,-9.672494900086631,-62.01081477408112,0.2327683031951547,4094.5606666666645
21.08.2017 10:00:00,4074.0,4030.7580000000016,4043.078333333331,4062.6049999999996,4098.709499999998,48.09418513067026,48.09418513067026,18.960495933490755,55.30508822237787,36.58205370734433,-6.857017409375702,-44.7346714324993,0.42731998039872715,4089.189999999998
21.08.2017 11:00:00,4088.1,4044.998000000001,4040.3149999999973,4060.5869999999995,4098.298499999999,49.90797011035564,49.90797011035564,15.715062133345441,70.33026584040459,53.51931856953519,-3.97412646775123,-38.273302172119905,0.5207909892648155,4084.089999999998
21.08.2017 12:00:00,4023.11,4053.028000000001,4041.349999999997,4053.4379999999996,4093.203999999999,42.53086298053482,42.53086298053482,2.230883629470796,69.06575081639615,64.90036829305956,-4.990836530020417,-58.06160510167241,0.2228117606524266,4076.2353333333313
21.08.2017 13:00:00,4000.0,4044.302000000001,4044.1899999999973,4045.4439999999995,4086.6309999999985,40.252379747127144,40.252379747127144,-18.841207429039756,54.43587914631103,64.61063193437062,-6.483198776807091,-71.13836244271025,0.14859830801837134,4066.2353333333313
21.08.2017 14:00:00,3951.49,4027.3400000000015,4028.8333333333303,4032.1169999999993,4077.7554999999984,35.90424089932448,35.90424089932448,-28.609944473363814,28.968160617583877,50.82326352676372,-9.44182552133173,-90.24194932219876,-0.03781285446636052,4051.6693333333315
21.08.2017 15:00:00,3989.17,4010.374000000002,4020.9783333333307,4020.565999999999,4069.4859999999985,41.215965332668794,41.215965332668794,-10.0503217355093,28.23599760064401,37.21334578817967,-9.048448962356947,-59.883871636684134,0.20840451867611887,4045.1946666666645
21.08.2017 16:00:00,4022.0,3997.1540000000023,4012.311666666664,4021.0759999999987,4062.3559999999984,45.457164111057814,45.457164111057814,16.10964203973734,38.80210399564808,32.00208740462535,-6.696947707623362,-42.86380838820061,0.40356234731882223,4039.4426666666645
21.08.2017 17:00:00,4029.05,3998.342000000002,4002.4699999999975,4025.684999999999,4056.761999999998,46.352288428768254,46.352288428768254,27.853873070698626,57.62868863305556,41.55559674311591,-4.4003161449296115,-39.20887552491056,0.4648022399099096,4035.072666666665
21.08.2017 18:00:00,4016.2,4001.582000000002,4001.318333333331,4022.941999999999,4050.071999999998,44.90569735799072,44.90569735799072,19.911131738964855,62.73842605720342,53.056406228635716,-3.1935838003563326,-40.78716043781552,0.4113690952321325,4030.8233333333314
21.08.2017 19:00:00,3918.8,3995.0440000000017,3987.7849999999976,4011.191999999999,4037.512999999998,35.788545966449156,35.788545966449156,-9.851693261624774,43.22955065313153,54.5322217811302,-6.838115820118659,-96.02449951794918,-0.03548750556617288,4019.759333333331
21.08.2017 20:00:00,4027.05,4002.6200000000013,4000.3783333333304,4006.4969999999994,4034.5509999999986,48.34166756057928,48.34166756057928,-10.148219509485308,46.47115247688391,50.81304306240631,-3.5418335133908734,-34.63392502693798,0.5751972127314978,4014.583999999998
21.08.2017 21:00:00,4025.04,4003.2280000000014,4006.3566666666643,4000.191,4030.3889999999983,48.153424383545754,48.153424383545754,-1.9963497150683125,55.70069705498935,48.46713339500162,-1.1707754503080565,-35.77383315374579,0.5596838666906667,4015.1266666666647
21.08.2017 22:00:00,4039.1,4005.238000000001,4009.2066666666638,4001.7899999999995,4027.6139999999987,49.63095100400449,49.63095100400449,15.97562564844111,81.11571086195961,61.09585346461099,1.2725353448048615,-27.800147450802474,0.623409176833977,4018.8693333333313
21.08.2017 23:00:00,4041.1,4010.2180000000008,4011.214999999997,4005.899999999999,4025.6719999999987,49.849886668772875,49.849886668772875,6.556109147148874,82.86759884930626,73.22800225541845,3.0731273298998616,-18.519218651543735,0.6369629723622349,4018.700666666665
22.08.2017 00:00:00,4016.0,4029.658000000001,4011.1816666666637,4012.3509999999997,4022.233999999999,47.08387883558784,47.08387883558784,-5.702165879581756,75.25979239239591,79.74770070122064,3.059634392733358,-34.33522369250148,0.4917068566158001,4017.3473333333313
22.08.2017 01:00:00,3790.0,3982.248000000001,3989.714999999997,3992.4339999999997,4006.4999999999986,30.613055469385724,30.613055469385724,-20.072900184471038,48.52555268153253,68.88431464107828,-7.8671174960395085,-99.9821772296285,-0.2747359520118521,3998.413999999998
22.08.2017 02:00:00,3700.0,3917.2400000000007,3935.2066666666638,3960.2339999999995,3990.654999999999,26.61948398589436,26.61948398589436,-26.084048947446142,22.328981335283306,48.70477546973729,-18.879929210302326,-97.10893269029141,-0.20828040206318862,3972.540666666665
22.08.2017 03:00:00,3849.98,3879.416000000001,3906.029999999997,3942.3269999999998,3984.0059999999985,40.53999682980687,40.53999682980687,-12.719396395115162,15.037044579010471,28.630526198608816,-17.83600035925968,-57.797756343048796,0.2217815111134082,3960.998666666665
22.08.2017 04:00:00,3862.39,3843.6740000000013,3876.5783333333306,3926.946,3974.943999999998,41.52841888437129,41.52841888437129,9.193671051549472,30.182777661284774,22.51626785852623,-15.569315773828876,-54.5449779828056,0.28090727433490686,3951.824666666665
22.08.2017 05:00:00,3500.8,3740.634000000001,3786.5283333333305,3885.1459999999997,3948.168999999998,27.29240033130663,27.29240033130663,6.934369791100689,31.89970173082492,25.706507990373435,-30.670468281266686,-91.95816048167097,-0.19286081080327377,3921.7786666666652
22.08.2017 06:00:00,3626.99,3708.0320000000006,3721.6933333333304,3845.1399999999994,3925.8184999999985,35.59062935660246,35.59062935660246,0.7848374650554533,29.11706895501955,30.399849449043128,-32.84757377253715,-66.1456546704649,0.09551052484537849,3897.633333333332
22.08.2017 07:00:00,3803.0,3728.6320000000005,3723.859999999997,3822.9359999999992,3911.563499999998,45.01675201114106,45.01675201114106,7.936922806912882,34.91471630563968,31.977162330494764,-24.004834170492956,-39.89470387328668,0.3789783772470777,3883.033333333332
22.08.2017 08:00:00,3798.08,3718.2520000000013,3740.2066666666638,3798.834,3900.311999999998,44.819300008182815,44.819300008182815,20.856643046034236,53.234203364451055,39.08866287503681,-17.039789177155143,-40.62849557786096,0.3924814954704956,3867.635333333332
22.08.2017 09:00:00,3794.12,3704.598000000001,3730.896666666664,3774.136,3890.0179999999978,44.64954632601483,44.64954632601483,16.867642709842983,63.276261414779185,50.475060361623356,-11.528095658463798,-41.21910841325001,0.40684633725932856,3852.829999999999
22.08.2017 10:00:00,3904.56,3785.3500000000013,3737.9249999999975,3762.9919999999997,3887.6714999999976,50.30284063262229,50.30284063262229,6.640900523447101,74.65125953463729,63.72057477128923,-1.6496158192781678,-21.313725184411222,0.5837752223713686,3851.880666666665
22.08.2017 11:00:00,3844.08,3828.7680000000023,3795.1383333333306,3768.4,3880.4169999999976,47.44498186188126,47.44498186188126,-1.0783559542735333,82.1008655679045,73.34279550577372,2.3985174815228163,-29.71972082865146,0.5073251672982751,3839.682666666665
22.08.2017 12:00:00,3866.48,3841.464000000002,3835.053333333331,3785.0480000000002,3872.6409999999973,48.609515096107636,48.609515096107636,-4.03131240863074,90.65877393605102,82.47029967953101,6.462143129845089,-24.27272727272727,0.5657813713170402,3829.1119999999987
22.08.2017 13:00:00,3934.01,3868.6500000000015,3856.888333333331,3793.451,3867.888999999997,52.058436556123155,52.058436556123155,-5.9632681902332365,88.49837592214278,87.08600514203283,12.535513407656232,-9.508235613095588,0.7090245816021113,3822.105999999999
22.08.2017 14:00:00,3920.99,3894.0240000000013,3877.3733333333307,3799.311,3863.1284999999975,51.34298436870829,51.34298436870829,-3.7625813831777606,89.47714748100732,89.54476577973377,15.747555449665363,-11.714566528841612,0.7160140190414457,3814.0986666666654
22.08.2017 15:00:00,3849.0,3882.912000000001,3886.5199999999973,3834.131,3859.6384999999973,47.45919445130469,47.45919445130469,-9.761838108706634,80.21805776725937,86.06452705680321,14.069813728290235,-23.913780248085118,0.6027579550300769,3802.965333333332
22.08.2017 16:00:00,3858.23,3885.742000000001,3878.7983333333304,3857.255,3851.197499999997,48.002286047314044,48.002286047314044,-13.726859607825908,66.23573222672235,78.6436458249964,13.169068997163421,-22.349691588151543,0.612440548496911,3807.5139999999988
22.08.2017 17:00:00,3905.84,3893.6140000000014,3889.0916666666635,3867.5389999999998,3845.237499999997,50.825830030221965,50.825830030221965,-6.681098915987022,58.43698278160648,68.29692425852946,14.65148788606647,-14.281840981495247,0.689933727604054,3821.2366666666658
22.08.2017 18:00:00,3943.0,3895.412000000001,3901.844999999997,3882.031,3840.4324999999967,52.97230678796504,52.97230678796504,8.525516855492263,62.81206841442594,62.494927807584986,17.10185651898631,-14.771528070915943,0.7505527583878151,3827.437999999999
22.08.2017 19:00:00,4043.76,3919.9660000000017,3920.136666666663,3906.995,3840.565499999996,58.28894885884017,58.28894885884017,14.929413407519085,73.56358780350081,64.9375463331778,23.131178330582216,-16.45733383645075,0.9012986238702803,3839.5293333333325
22.08.2017 20:00:00,3984.24,3947.0140000000015,3930.6783333333296,3914.9629999999997,3838.9774999999963,54.37813199861512,54.37813199861512,5.195567671498779,72.62817721364598,69.66794447719097,23.453640116702,-33.99109206742967,0.7981430918047262,3871.7586666666657
22.08.2017 21:00:00,3960.29,3967.4260000000017,3949.2266666666633,3926.584,3847.491999999996,52.84179635388069,52.84179635388069,-6.853594080058393,65.81134765154148,70.66770422289615,21.70854698702752,-43.82220066098662,0.736089931085044,3893.9786666666655
22.08.2017 22:00:00,3946.67,3975.592000000002,3963.966666666663,3934.602999999999,3859.8254999999963,51.94303291036153,51.94303291036153,-15.458562346858066,55.63451883064484,64.69134789861083,19.148952446284174,-49.73114053017193,0.6611733270240782,3903.5566666666655
22.08.2017 23:00:00,4002.0,3987.392000000002,3979.9933333333297,3941.401999999999,3867.4264999999964,55.271329800107,55.271329800107,-11.117549836998279,57.49609551062349,59.647320664270005,19.470797792619944,-32.33231659381774,0.8276337728353721,3917.1513333333323
23.08.2017 00:00:00,4040.0,3986.640000000002,3996.159999999996,3953.302999999999,3876.306999999996,57.45086575639132,57.45086575639132,1.563207226932363,65.31500821340586,59.48187418489147,20.795812323929496,-20.383006823684713,0.9250774164886234,3933.543333333332
23.08.2017 01:00:00,4036.0,3996.992000000003,3994.8666666666627,3972.0029999999992,3903.0669999999964,57.135261140620685,57.135261140620685,11.456336226923938,72.7653393217657,65.19214768193176,20.655307487006517,-21.64082890475135,0.8496796325084054,3942.3059999999987
23.08.2017 02:00:00,4100.0,4024.9340000000025,4014.159999999996,3996.179999999999,3926.717499999996,60.841843639073836,60.841843639073836,18.905507499898334,82.79905432085914,73.62646728534364,22.81813685522672,-1.5156756076852025,0.9870605814211065,3959.367333333332
23.08.2017 03:00:00,4083.72,4052.3440000000032,4034.731666666663,4013.9679999999994,3940.753499999996,59.43395840379245,59.43395840379245,10.412592855621057,82.10919697390831,79.22453020551113,22.47551553340663,-13.924886763965787,0.8718437566303866,3973.8499999999985
23.08.2017 04:00:00,4100.41,4072.026000000003,4060.354999999996,4029.709,3955.8699999999963,60.44450951145317,60.44450951145317,5.195502473023922,86.23844949229782,83.71556692902185,22.06594416213316,-10.046626839574506,0.8638160323526849,3984.943333333332
23.08.2017 05:00:00,4083.6,4080.746000000003,4073.954999999996,4033.6929999999993,3970.3439999999964,58.85424451348111,58.85424451348111,-6.874867092144683,78.93875812261422,82.42880152960687,19.973479205534282,-18.557692307692268,0.771178051900313,3995.7839999999987
23.08.2017 06:00:00,4053.18,4084.182000000003,4076.1516666666625,4040.5869999999995,3977.7749999999965,55.98378717792942,55.98378717792942,-16.92596315130008,73.40363847213166,79.52694869568131,16.177662711035797,-40.65981846839504,0.6524970779998269,4009.395999999999
