date,open,high,low,close,volume
1549541640.0,3409.5,3409.63,3408.48,3408.51,7.632942
1549541700.0,3408.49,3409.7,3407.97,3409.53,13.021003
1549541760.0,3409.51,3412.23,3408.95,3411.18,55.415047
1549541820.0,3411.92,3412.19,3411.17,3411.98,7.297826
1549541880.0,3411.71,3413.09,3411.33,3411.74,15.294855
1549541940.0,3412.0,3412.65,3411.26,3411.29,13.797608
1549542000.0,3411.3,3412.16,3410.51,3411.44,16.469865
1549542060.0,3411.06,3411.34,3409.65,3409.65,16.331804
1549542120.0,3409.65,3409.93,3407.18,3409.27,18.435497
1549542180.0,3409.29,3409.29,3407.0,3409.02,21.858589
1549542240.0,3409.6,3409.93,3408.61,3408.61,17.220735
1549542300.0,3408.62,3410.52,3408.62,3410.21,15.554856
1549542360.0,3409.69,3413.16,3409.39,3410.47,26.373523
1549542420.0,3410.5,3412.11,3409.92,3411.21,11.391012
1549542480.0,3410.15,3411.62,3409.77,3409.95,10.43239
1549542540.0,3410.84,3412.2,3409.95,3410.85,11.577636
1549542600.0,3411.32,3411.91,3409.99,3410.76,11.594095
1549542660.0,3410.74,3411.0,3409.58,3409.99,15.701078
1549542720.0,3410.78,3410.78,3409.3,3409.49,11.16711
1549542780.0,3410.38,3411.02,3409.19,3410.53,12.305133
1549542840.0,3410.53,3411.02,3409.63,3409.95,9.463018
1549542900.0,3409.95,3410.68,3409.0,3409.01,16.702519
1549542960.0,3410.0,3410.47,3408.57,3408.83,37.130768
1549543020.0,3409.35,3410.03,3407.2,3409.0,11.370445
1549543080.0,3409.0,3409.88,3408.07,3408.97,12.402346
1549543140.0,3408.97,3409.97,3408.86,3409.85,8.800534
1549543200.0,3409.3,3410.0,3409.02,3409.13,15.450535
1549543260.0,3410.0,3410.79,3409.15,3409.81,9.545252
1549543320.0,3409.93,3409.94,3404.16,3405.58,45.791676
1549543380.0,3405.58,3406.54,3403.88,3405.84,18.030091
1549543440.0,3405.8,3407.0,3400.43,3402.58,31.809094
1549543500.0,3402.55,3403.49,3400.23,3403.25,18.696097
1549543560.0,3403.23,3406.39,3401.98,3406.39,10.513246
1549543620.0,3405.84,3407.28,3404.64,3405.89,9.746817
1549543680.0,3405.87,3406.29,3403.56,3404.1,11.988234
1549543740.0,3403.98,3405.52,3402.6,3405.46,18.415699
1549543800.0,3403.71,3405.35,3402.38,3403.73,14.792684
