date,open,high,low,close,volume
1542355200.0,0.015,0.01799,0.013880000000000002,0.015215000000000001,508.50699999999995
1542355260.0,0.015215000000000001,0.017,0.015019999999999999,0.016013999999999997,2024.0020000000002
1542355320.0,0.016,0.016013999999999997,0.015189,0.015189,321.194
1542355380.0,0.015189,0.01519,0.014006000000000001,0.0145,1112.849
1542355440.0,0.014447999999999999,0.016,0.014214,0.015997,833.78
1542355500.0,0.0156,0.016,0.015365,0.015857,1018.942
1542355560.0,0.015726,0.015911,0.015424,0.015766,552.113
1542355620.0,0.015767,0.016499,0.015767,0.016499,1406.797
1542355680.0,0.016499,0.016801,0.015805,0.015997,987.341
1542355740.0,0.015997,0.016567,0.015851,0.016538999999999998,873.222
1542355800.0,0.016538999999999998,0.01659,0.016045,0.016198,802.5939999999997
1542355860.0,0.016171,0.016399,0.016113,0.016280000000000003,532.895
1542355920.0,0.016280000000000003,0.016442,0.016165000000000002,0.0164,666.426
1542355980.0,0.016398,0.017344,0.016349000000000002,0.017249,1937.82
1542356040.0,0.017249,0.017971,0.016999,0.017863999999999998,1269.7160000000001
1542356100.0,0.017863,0.0208,0.017769,0.019,2299.88
1542356160.0,0.019165,0.022080000000000002,0.019029,0.022080000000000002,2387.1820000000002
1542356220.0,0.022080000000000002,0.0248,0.022000000000000002,0.023061,3559.854000000001
1542356280.0,0.023061,0.023267,0.020588,0.021813,2300.221
1542356340.0,0.021813,0.022885,0.020692,0.020692,1490.797
1542356400.0,0.020692,0.021776,0.020503,0.020983,2406.433
1542356460.0,0.020982,0.022675999999999998,0.0207,0.022368,1827.411
1542356520.0,0.022340000000000002,0.022577,0.021253,0.021523,1023.291
1542356580.0,0.021523,0.022046,0.0212,0.022046,1186.184
1542356640.0,0.022046,0.023405000000000002,0.021787,0.022353,2027.0479999999998
1542356700.0,0.022497,0.022681,0.021606,0.0226,1303.4189999999999
1542356760.0,0.022601,0.023247999999999998,0.02222,0.022997,1744.6689999999999
1542356820.0,0.023031,0.0236,0.022822,0.023201,2498.745
1542356880.0,0.023201,0.023344,0.022375,0.022678999999999998,2754.1279999999997
1542356940.0,0.022625,0.023,0.022375,0.0224,966.128
1542357000.0,0.022399000000000002,0.022456999999999998,0.0216,0.021877,1195.837
1542357060.0,0.021877,0.022945,0.021877,0.022945,1421.671
1542357120.0,0.022903,0.023196,0.022299,0.022309,1183.545
1542357180.0,0.022308,0.022401,0.021999,0.022101,1207.2830000000001
1542357240.0,0.022165,0.0222,0.021734,0.021734,1168.775
1542357300.0,0.021734,0.021884999999999998,0.0212,0.0214,1991.003
1542357360.0,0.021499,0.021925999999999998,0.021499,0.021669,1174.922
1542357420.0,0.0217,0.022162,0.0217,0.022162,1093.979
1542357480.0,0.022156,0.022581,0.021741999999999997,0.021806,1424.144
1542357540.0,0.021822,0.022069,0.0217,0.022000000000000002,633.749
1542357600.0,0.022000000000000002,0.022009,0.021700999999999998,0.021813,495.142
1542357660.0,0.021813,0.0219,0.021669,0.021674000000000002,1067.704
1542357720.0,0.021674000000000002,0.021796,0.02122,0.02122,805.169
1542357780.0,0.021272,0.0218,0.020808,0.020981,2438.069
1542357840.0,0.0211,0.021231,0.020606,0.021175,1073.6960000000001
1542357900.0,0.021175,0.021175,0.02072,0.020736,904.423
1542357960.0,0.020748,0.020799,0.0196,0.0196,2673.117
1542358020.0,0.019602,0.020499,0.019500999999999998,0.020272,2750.179
1542358080.0,0.020272,0.0205,0.02,0.020136,1254.3110000000001
1542358140.0,0.020124,0.020472,0.020124,0.02043,694.9910000000001
1542358200.0,0.020429,0.0217,0.020339,0.0215,2883.013
1542358260.0,0.021696,0.021788,0.020977000000000003,0.020977000000000003,1090.526
1542358320.0,0.021067,0.021536000000000003,0.020697999999999998,0.021535,960.946
1542358380.0,0.02147,0.022203,0.021435,0.0222,2189.177
1542358440.0,0.0222,0.0224,0.02166,0.021802000000000002,1409.406
1542358500.0,0.021800999999999997,0.022109999999999998,0.02166,0.0221,863.4169999999997
1542358560.0,0.022109999999999998,0.0227,0.0221,0.02265,1580.257
1542358620.0,0.02265,0.022777000000000002,0.022000000000000002,0.02221,1315.003
1542358680.0,0.02221,0.022628,0.022171,0.022171,1461.484
1542358740.0,0.022193,0.022226,0.021558,0.0219,1606.975
1542358800.0,0.0219,0.022228,0.0218,0.021963999999999997,705.7189999999997
1542358860.0,0.022000000000000002,0.0223,0.021934,0.0223,639.63
1542358920.0,0.02226,0.0229,0.022174,0.0228,1467.2520000000006
1542358980.0,0.0228,0.0229,0.022209,0.022343000000000002,620.628
1542359040.0,0.022399000000000002,0.0229,0.022399000000000002,0.022896,781.883
1542359100.0,0.022881,0.022896,0.0225,0.02251,1210.278
1542359160.0,0.0226,0.02264,0.022074,0.022182,691.367
1542359220.0,0.022159,0.022478,0.0221,0.0221,478.602
1542359280.0,0.022143,0.02241,0.02205,0.02226,682.683
1542359340.0,0.022344,0.022344,0.021838999999999997,0.021994,957.355
1542359400.0,0.021953,0.021994,0.0215,0.021816,2167.598
1542359460.0,0.02189,0.022152,0.0218,0.022035,1029.358
1542359520.0,0.022152,0.022599,0.022098,0.022382,1684.215
1542359580.0,0.022499,0.022640999999999998,0.022244999999999997,0.022497,674.482
1542359640.0,0.022441,0.022497,0.022244999999999997,0.022277,428.774
1542359700.0,0.022277,0.022343000000000002,0.022050999999999998,0.022163,438.162
1542359760.0,0.022175,0.0225,0.022175,0.0224,789.7560000000003
1542359820.0,0.0224,0.023299,0.022365,0.023219999999999998,2761.445
1542359880.0,0.023297,0.0245,0.023101,0.023106,2949.853
1542359940.0,0.023106,0.024054,0.023101,0.0238,2195.5460000000007
1542360000.0,0.0238,0.023847999999999998,0.023013,0.023329,1252.448
1542360060.0,0.023329,0.02415,0.023278,0.023895,1232.046
1542360120.0,0.023894,0.024925,0.023775,0.024669,2389.22
1542360180.0,0.02465,0.02495,0.024112,0.024781,1882.469
1542360240.0,0.024883000000000002,0.026418,0.024881999999999998,0.02615,4974.27
1542360300.0,0.02615,0.0262,0.025099,0.025802,2143.054
1542360360.0,0.025802,0.026005,0.025601,0.025941000000000002,1810.129
1542360420.0,0.025941000000000002,0.0274,0.025924000000000003,0.027099,4704.153
1542360480.0,0.027001,0.027786,0.026781,0.027693000000000002,2690.2990000000004
1542360540.0,0.027694999999999997,0.0296,0.027693000000000002,0.029514,3525.497000000001
1542360600.0,0.029514,0.0296,0.02659,0.027124000000000002,4299.875
1542360660.0,0.027123,0.027837999999999998,0.026849,0.027837999999999998,3247.147
1542360720.0,0.027801,0.028636,0.027638999999999997,0.028616000000000006,3393.382
1542360780.0,0.028616000000000006,0.0288,0.027150999999999998,0.027869,3934.1220000000003
1542360840.0,0.027859,0.028283,0.027729000000000004,0.028181,2433.4339999999997
1542360900.0,0.028181,0.028206000000000002,0.0267,0.026998,3451.002
1542360960.0,0.027000000000000003,0.027957,0.026927999999999997,0.027817,1389.7120000000002
1542361020.0,0.027817,0.027999999999999997,0.027000000000000003,0.027014999999999997,1704.264
1542361080.0,0.027099,0.027099,0.026222000000000002,0.026756,2313.363
1542361140.0,0.026757,0.0274,0.0267,0.027213,1282.593
1542361200.0,0.027213,0.027999999999999997,0.027000000000000003,0.0279,1558.906
1542361260.0,0.027902999999999997,0.0281,0.027212,0.0277,984.946
1542361320.0,0.0277,0.027899,0.027505,0.027561000000000002,864.8660000000001
1542361380.0,0.02756,0.02756,0.02688,0.027000000000000003,1304.143
1542361440.0,0.026937,0.0275,0.026937,0.027292,1025.249
1542361500.0,0.027293,0.02745,0.027293,0.027407,450.21
1542361560.0,0.027317,0.027747000000000004,0.0273,0.027464999999999996,1285.944
1542361620.0,0.027460000000000002,0.0276,0.027160000000000004,0.0272,551.09
1542361680.0,0.027167,0.027299,0.02534,0.025555,3329.2940000000012
1542361740.0,0.025586,0.026497000000000003,0.025547,0.0262,1961.695
1542361800.0,0.026188999999999997,0.0262,0.026137999999999998,0.026151999999999998,33.99
1542361860.0,0.026097,0.0262,0.026001,0.026131,235.09
1542361920.0,0.02652,0.026569,0.02645,0.026501,173.717
1542361980.0,0.026079,0.026079,0.026000000000000002,0.026000000000000002,115.814
1542362040.0,0.026231,0.026569,0.026231,0.026569,786.832
1542362100.0,0.027,0.027154,0.026932,0.027153,195.868
