,actual,predicted,compare,buy_sell
2018-01-03 22:26:20,0.981147256,0.9834882325244436,0.981965145,1
2018-01-03 22:26:30,0.979749252,0.983195454119388,0.981710054,1
2018-01-03 22:26:40,0.980912146,0.9823108874958444,0.981595497,1
2018-01-03 22:26:50,0.981568855,0.9813595932016794,0.981147256,0
2018-01-03 22:27:00,0.981935174,0.9796670620981064,0.979749252,0
2018-01-03 22:27:10,0.981979132,0.9796286014649256,0.980912146,0
2018-01-03 22:27:20,0.982088361,0.9794245047234768,0.981568855,0
2018-01-03 22:27:30,0.982338124,0.9790608356444174,0.981935174,0
2018-01-03 22:27:40,0.982300826,0.9789309744733564,0.981979132,0
2018-01-03 22:27:50,0.982714433,0.9792231072112556,0.982088361,0
2018-01-03 22:28:00,0.982352777,0.9802370626516594,0.982338124,0
2018-01-03 22:28:10,0.0,0.0,0.982300826,0
2018-01-03 22:28:20,0.982406725,0.9800694952171579,0.982714433,0
2018-01-03 22:28:30,0.98272842,0.9800922629515768,0.982352777,0
2018-01-03 22:28:40,0.0,0.0,0.0,0
2018-01-03 22:28:50,0.982554585,0.9796616418118229,0.982406725,0
2018-01-03 22:29:00,0.982822996,0.9793547307611604,0.98272842,0
2018-01-03 22:29:10,0.982611198,0.979681182083573,0.0,0
2018-01-03 22:29:20,0.0,0.0,0.982554585,0
2018-01-03 22:29:30,0.982769714,0.980177972538104,0.982822996,0
2018-01-03 22:29:40,0.982324137,0.9808732473629128,0.982611198,0
2018-01-03 22:29:50,0.982176278,0.9812020477961896,0.0,0
2018-01-03 22:30:00,0.982469332,0.9815267550751341,0.982769714,0
2018-01-03 22:30:10,0.982397401,0.9814220548415691,0.982324137,0
2018-01-03 22:30:20,0.982358771,0.9808905105556316,0.982176278,0
2018-01-03 22:30:30,0.982374756,0.9812040018233648,0.982469332,0
2018-01-03 22:30:40,0.982459342,0.9810333300351454,0.982397401,0
2018-01-03 22:30:50,0.982535936,0.9812006612925464,0.982358771,0
2018-01-03 22:31:00,0.98266115,0.9810304312995684,0.982374756,0
2018-01-03 22:31:10,0.982917573,0.9812637882446376,0.982459342,0
2018-01-03 22:31:20,0.983162673,0.9816332923387152,0.982535936,0
2018-01-03 22:31:30,0.983820048,0.981832775986965,0.98266115,0
2018-01-03 22:31:40,0.983844692,0.9820843408331544,0.982917573,0
2018-01-03 22:31:50,0.0,0.0,0.983162673,0
2018-01-03 22:32:00,0.983738792,0.9825620742840504,0.983820048,0
2018-01-03 22:32:10,0.0,0.0,0.983844692,0
2018-01-03 22:32:20,0.983600257,0.9835168950821296,0.0,0
2018-01-03 22:32:30,0.983352493,0.9843388778299462,0.983738792,1
2018-01-03 22:32:40,0.982856964,0.9849111598280964,0.0,1
2018-01-03 22:32:50,0.982838981,0.9853313001178908,0.983600257,1
2018-01-03 22:33:00,0.982803681,0.9853078308370756,0.983352493,1
2018-01-03 22:33:10,0.982404727,0.9845249452219088,0.982856964,1
2018-01-03 22:33:20,0.982322805,0.9841960522386404,0.982838981,1
2018-01-03 22:33:30,0.982230892,0.9840061955357132,0.982803681,1
2018-01-03 22:33:40,0.981628798,0.9836125463712612,0.982404727,1
2018-01-03 22:33:50,0.981734698,0.9833479398343152,0.982322805,1
2018-01-03 22:34:00,0.982028418,0.9831601890802466,0.982230892,1
2018-01-03 22:34:10,0.982367429,0.982738774918402,0.981628798,1
2018-01-03 22:34:20,0.981773327,0.9825490998230048,0.981734698,1
2018-01-03 22:34:30,0.981983128,0.9816090695612728,0.982028418,0
2018-01-03 22:34:40,0.982027752,0.9810898422821974,0.982367429,0
2018-01-03 22:34:50,0.981762005,0.9805745029758705,0.981773327,0
2018-01-03 22:35:00,0.981928513,0.9806136507490812,0.981983128,0
2018-01-03 22:35:10,0.981332413,0.9808244473240988,0.982027752,0
2018-01-03 22:35:20,0.981331747,0.9810320902145072,0.981762005,0
2018-01-03 22:35:30,0.981887885,0.981158227994644,0.981928513,0
2018-01-03 22:35:40,0.981797971,0.9805436043754698,0.981332413,0
2018-01-03 22:35:50,0.981734032,0.9801863862927388,0.981331747,0
2018-01-03 22:36:00,0.981294449,0.9802574603204988,0.981887885,0
2018-01-03 22:36:10,0.981516239,0.9798488983838624,0.981797971,0
2018-01-03 22:36:20,0.981270472,0.9793496165010276,0.981734032,0
2018-01-03 22:36:30,0.981674755,0.9786246693632032,0.981294449,0
2018-01-03 22:36:40,0.981341072,0.9786168890521412,0.981516239,0
2018-01-03 22:36:50,0.981247161,0.978483127248192,0.981270472,0
2018-01-03 22:37:00,0.981779322,0.9784204364161068,0.981674755,0
2018-01-03 22:37:10,0.982032415,0.9779460094446174,0.981341072,0
2018-01-03 22:37:20,0.982133652,0.9775779464237536,0.981247161,0
2018-01-03 22:37:30,0.982175612,0.9779257658802446,0.981779322,0
2018-01-03 22:37:40,0.982337458,0.9780715766453268,0.982032415,0
2018-01-03 22:37:50,0.98195249,0.9782958615084648,0.982133652,0
2018-01-03 22:38:00,0.981634126,0.9784332449856588,0.982175612,0
2018-01-03 22:38:10,0.98178132,0.9789358870443574,0.982337458,0
2018-01-03 22:38:20,0.981738694,0.9791562883003131,0.98195249,0
2018-01-03 22:38:30,0.981649445,0.9788395704430242,0.981634126,0
2018-01-03 22:38:40,0.981669426,0.9786180031444894,0.98178132,0
2018-01-03 22:38:50,0.981666762,0.9782787043989908,0.981738694,0
2018-01-03 22:39:00,0.981650111,0.9781463683887756,0.981649445,0
2018-01-03 22:39:10,0.981777324,0.9779728310432779,0.981669426,0
2018-01-03 22:39:20,0.982148304,0.9781261418501088,0.981666762,0
2018-01-03 22:39:30,0.982095688,0.978285806301154,0.981650111,0
2018-01-03 22:39:40,0.982067714,0.9784605350095116,0.981777324,0
2018-01-03 22:39:50,0.982172282,0.9785099292018072,0.982148304,0
2018-01-03 22:40:00,0.982320807,0.9784086694705136,0.982095688,0
2018-01-03 22:40:10,0.982424708,0.9783465946197386,0.982067714,0
2018-01-03 22:40:20,0.982512625,0.9785116763011716,0.982172282,0
2018-01-03 22:40:30,0.982517287,0.9788385148492552,0.982320807,0
2018-01-03 22:40:40,0.982799685,0.9791970583177112,0.982424708,0
2018-01-03 22:40:50,0.0,0.0,0.982512625,0
2018-01-03 22:41:00,0.982529942,0.9796191111618072,0.982517287,0
2018-01-03 22:41:10,0.0,0.0,0.982799685,0
2018-01-03 22:41:20,0.982554585,0.9800055409903802,0.0,0
2018-01-03 22:41:30,0.982477325,0.9806050235182876,0.982529942,0
2018-01-03 22:41:40,0.0,0.0,0.0,0
2018-01-03 22:41:50,0.982397401,0.9808912710371638,0.982554585,0
2018-01-03 22:42:00,0.98233546,0.9812079098777148,0.982477325,0
2018-01-03 22:42:10,0.982304822,0.9813175423273259,0.0,0
2018-01-03 22:42:20,0.982463338,0.9809741678897572,0.982397401,0
2018-01-03 22:42:30,0.982448019,0.9810491403676229,0.98233546,0
2018-01-03 22:42:40,0.982466002,0.9810271702220446,0.982304822,0
2018-01-03 22:42:50,0.982669143,0.9813161872557552,0.982463338,0
2018-01-03 22:43:00,0.982475993,0.9814048990417648,0.982448019,0
2018-01-03 22:43:10,0.98238741,0.981304239575745,0.982466002,0
2018-01-03 22:43:20,0.98230682,0.9813851326337152,0.982669143,0
2018-01-03 22:43:30,0.982475993,0.9813015547528838,0.982475993,0
2018-01-03 22:43:40,0.982286839,0.981264728587474,0.98238741,0
2018-01-03 22:43:50,0.982130987,0.9812708447449184,0.98230682,0
2018-01-03 22:44:00,0.982209579,0.9815434001037596,0.982475993,0
2018-01-03 22:44:10,0.0,0.0,0.982286839,0
2018-01-03 22:44:20,0.0,0.0,0.982130987,0
2018-01-03 22:44:30,0.0,0.0,0.982209579,0
2018-01-03 22:44:40,0.0,0.0,0.0,0
2018-01-03 22:44:50,0.0,0.0,0.0,0
2018-01-03 22:45:00,0.981977134,0.9816355615597284,0.0,0
2018-01-03 22:45:10,0.981734032,0.9813520949061569,0.0,0
2018-01-03 22:45:20,0.981608817,0.9812628138503896,0.0,0
2018-01-03 22:45:30,0.981398351,0.98082624942959,0.981977134,0
2018-01-03 22:45:40,0.981524231,0.9804059755534872,0.981734032,0
2018-01-03 22:45:50,0.9816974,0.980148647287556,0.981608817,0
2018-01-03 22:46:00,0.981819284,0.9796883001383292,0.981398351,0
2018-01-03 22:46:10,0.981802633,0.9795803095779506,0.981524231,0
2018-01-03 22:46:20,0.981894546,0.9794787804912576,0.9816974,0
2018-01-03 22:46:30,0.982038409,0.979364889868933,0.981819284,0
2018-01-03 22:46:40,0.982067048,0.9791913599448973,0.981802633,0
2018-01-03 22:46:50,0.98207171,0.9791693068535716,0.981894546,0
2018-01-03 22:47:00,0.982089693,0.9793110759779956,0.982038409,0
2018-01-03 22:47:10,0.981918523,0.97941476907557,0.982067048,0
2018-01-03 22:47:20,0.981805963,0.9794171518012896,0.98207171,0
2018-01-03 22:47:30,0.981660102,0.979397013010492,0.982089693,0
2018-01-03 22:47:40,0.981758675,0.9795545112678729,0.981918523,0
2018-01-03 22:47:50,0.981563527,0.9796072647629196,0.981805963,0
2018-01-03 22:48:00,0.981498256,0.9794835350287828,0.981660102,0
2018-01-03 22:48:10,0.981259816,0.9795617707669556,0.981758675,0
2018-01-03 22:48:20,0.981608817,0.9794253018757604,0.981563527,0
2018-01-03 22:48:30,0.981766001,0.9785435270314355,0.981498256,0
2018-01-03 22:48:40,0.981859246,0.9781791358878212,0.981259816,0
2018-01-03 22:48:50,0.98207171,0.9783806089243278,0.981608817,0
2018-01-03 22:49:00,0.982081035,0.9784527922423141,0.981766001,0
2018-01-03 22:49:10,0.982028418,0.9782025051971835,0.981859246,0
2018-01-03 22:49:20,0.981985126,0.9782352194363289,0.98207171,0
2018-01-03 22:49:30,0.981903204,0.978368211591058,0.982081035,0
2018-01-03 22:49:40,0.981970473,0.9786476392233104,0.982028418,0
2018-01-03 22:49:50,0.981993785,0.9787818589750942,0.981985126,0
2018-01-03 22:50:00,0.982012434,0.9788191042348044,0.981903204,0
2018-01-03 22:50:10,0.981955821,0.9789573739218209,0.981970473,0
2018-01-03 22:50:20,0.981884555,0.9788791447319968,0.981993785,0
2018-01-03 22:50:30,0.981756011,0.9789293587775176,0.982012434,0
2018-01-03 22:50:40,0.981646115,0.9789142923374228,0.981955821,0
2018-01-03 22:50:50,0.981363051,0.9789209345455256,0.981884555,0
2018-01-03 22:51:00,0.981588836,0.9789001653670512,0.981756011,0
2018-01-03 22:51:10,0.981568189,0.9788763612473526,0.981646115,0
2018-01-03 22:51:20,0.981544878,0.978550201544724,0.981363051,0
2018-01-03 22:51:30,0.981610149,0.978653939171068,0.981588836,0
2018-01-03 22:51:40,0.98153955,0.9782739839128776,0.981568189,0
2018-01-03 22:51:50,0.981538218,0.9778537541289876,0.981544878,0
2018-01-03 22:52:00,0.981583508,0.9776899637818672,0.981610149,0
2018-01-03 22:52:10,0.981646781,0.977529252904741,0.98153955,0
2018-01-03 22:52:20,0.981870568,0.9776810540989777,0.981538218,0
2018-01-03 22:52:30,0.981925849,0.9778322310173292,0.981583508,0
2018-01-03 22:52:40,0.981961815,0.9779160215012068,0.981646781,0
2018-01-03 22:52:50,0.982015764,0.9781312805574092,0.981870568,0
2018-01-03 22:53:00,0.981940502,0.9782092190005626,0.981925849,0
2018-01-03 22:53:10,0.981963813,0.9782799992257559,0.981961815,0
2018-01-03 22:53:20,0.981980464,0.9784089244195464,0.982015764,0
2018-01-03 22:53:30,0.98199112,0.9785157236170652,0.981940502,0
2018-01-03 22:53:40,0.982056392,0.9787212623048408,0.981963813,0
2018-01-03 22:53:50,0.98210701,0.9787824919821102,0.981980464,0
2018-01-03 22:54:00,0.98221624,0.9788368345430452,0.98199112,0
2018-01-03 22:54:10,0.982354775,0.9788505904403384,0.982056392,0
2018-01-03 22:54:20,0.982263528,0.9787725716707776,0.98210701,0
2018-01-03 22:54:30,0.98214897,0.9789621070680746,0.98221624,0
2018-01-03 22:54:40,0.982066382,0.9793481501075332,0.982354775,0
2018-01-03 22:54:50,0.981948494,0.9796413275252872,0.982263528,0
2018-01-03 22:55:00,0.982154965,0.9798347460932102,0.98214897,0
2018-01-03 22:55:10,0.982083033,0.9799580755049788,0.982066382,0
2018-01-03 22:55:20,0.982003109,0.9798832453445524,0.981948494,0
2018-01-03 22:55:30,0.982214908,0.979848322565756,0.982154965,0
2018-01-03 22:55:40,0.982260198,0.9796448924461788,0.982083033,0
2018-01-03 22:55:50,0.982210245,0.979480701340134,0.982003109,0
2018-01-03 22:56:00,0.98231015,0.9796926382008936,0.982214908,0
2018-01-03 22:56:10,0.982378086,0.9797823291832736,0.982260198,0
2018-01-03 22:56:20,0.981970473,0.9798154738671896,0.982210245,0
2018-01-03 22:56:30,0.982144974,0.9798517163564752,0.98231015,0
2018-01-03 22:56:40,0.982283509,0.9799932829186538,0.982378086,0
2018-01-03 22:56:50,0.982294832,0.9803457613067827,0.981970473,0
2018-01-03 22:57:00,0.982405393,0.9808869412691742,0.982144974,0
2018-01-03 22:57:10,0.982462006,0.9812560865137572,0.982283509,0
2018-01-03 22:57:20,0.982495308,0.98142919516071,0.982294832,0
2018-01-03 22:57:30,0.98245801,0.9815072523472484,0.982405393,0
2018-01-03 22:57:40,0.98242937,0.9803001655931398,0.982462006,0
2018-01-03 22:57:50,0.982490646,0.9805840033197896,0.982495308,0
2018-01-03 22:58:00,0.0,0.0,0.98245801,0
2018-01-03 22:58:10,0.982549257,0.980708927472682,0.98242937,0
2018-01-03 22:58:20,0.982845641,0.9807648224287542,0.982490646,0
2018-01-03 22:58:30,0.983381132,0.9809398842297691,0.0,0
2018-01-03 22:58:40,0.983462388,0.9810520478343312,0.982549257,0
2018-01-03 22:58:50,0.0,0.0,0.982845641,0
2018-01-03 22:59:00,0.0,0.0,0.983381132,0
2018-01-03 22:59:10,0.984086462,0.9813638103380758,0.983462388,0
2018-01-03 22:59:20,0.0,0.0,0.0,0
2018-01-03 22:59:30,0.0,0.0,0.0,0
2018-01-03 22:59:40,0.0,0.0,0.984086462,0
2018-01-03 22:59:50,0.983892646,0.9820816018772796,0.0,0
2018-01-03 23:00:00,0.983778088,0.9827721924501698,0.0,0
2018-01-03 23:00:10,0.983856014,0.9839094790485684,0.0,1
2018-01-03 23:00:20,0.0,0.0,0.983892646,0
2018-01-03 23:00:30,0.983738126,0.984734056688594,0.983778088,1
2018-01-03 23:00:40,0.983636223,0.9853560729566024,0.983856014,1
2018-01-03 23:00:50,0.98369883,0.9857791958008338,0.0,1
2018-01-03 23:01:00,0.983549639,0.9860546333061024,0.983738126,1
2018-01-03 23:01:10,0.983397117,0.9861199543914784,0.983636223,1
2018-01-03 23:01:20,0.98345706,0.9860228633388028,0.98369883,1
2018-01-03 23:01:30,0.983395119,0.9861017587139416,0.983549639,1
2018-01-03 23:01:40,0.983457726,0.986154198761376,0.983397117,1
2018-01-03 23:01:50,0.983538982,0.9862648614844756,0.98345706,1
2018-01-03 23:02:00,0.983434415,0.9863345070991624,0.983395119,1
2018-01-03 23:02:10,0.983463054,0.9864980638885216,0.983457726,1
2018-01-03 23:02:20,0.983517003,0.9865692261007072,0.983538982,1
2018-01-03 23:02:30,0.983636889,0.9864935071111192,0.983434415,1
2018-01-03 23:02:40,0.983562959,0.986501551975458,0.983463054,1
2018-01-03 23:02:50,0.983493026,0.9865562734674896,0.983517003,1
2018-01-03 23:03:00,0.983228611,0.9867015525066782,0.983636889,1
2018-01-03 23:03:10,0.98297352,0.9867119469184379,0.983562959,1
2018-01-03 23:03:20,0.983013482,0.9866740983375579,0.983493026,1
2018-01-03 23:03:30,0.0,0.0,0.983228611,0
2018-01-03 23:03:40,0.0,0.0,0.98297352,0
2018-01-03 23:03:50,0.0,0.0,0.983013482,0
2018-01-03 23:04:00,0.0,0.0,0.0,0
2018-01-03 23:04:10,0.0,0.0,0.0,0
2018-01-03 23:04:20,0.0,0.0,0.0,0
2018-01-03 23:04:30,0.0,0.0,0.0,0
2018-01-03 23:04:40,0.0,0.0,0.0,0
2018-01-03 23:04:50,0.982737744,0.9867248969323164,0.0,1
2018-01-03 23:05:00,0.982710437,0.9863702706858984,0.0,1
2018-01-03 23:05:10,0.98269645,0.9862001786447944,0.0,1
2018-01-03 23:05:20,0.982790361,0.9856725066155688,0.982737744,1
2018-01-03 23:05:30,0.982950209,0.985256891671104,0.982710437,1
2018-01-03 23:05:40,0.983105394,0.9850331738949412,0.98269645,1
2018-01-03 23:05:50,0.983127374,0.9848410479710004,0.982790361,1
2018-01-03 23:06:00,0.983227279,0.9848300135673196,0.982950209,1
2018-01-03 23:06:10,0.983273901,0.9846312528567378,0.983105394,1
2018-01-03 23:06:20,0.983447736,0.984559298730947,0.983127374,1
2018-01-03 23:06:30,0.983350495,0.984449952662441,0.983227279,1
2018-01-03 23:06:40,0.983449068,0.9847025521476844,0.983273901,1
2018-01-03 23:06:50,0.983240599,0.9850577651261226,0.983447736,1
2018-01-03 23:07:00,0.983235271,0.9851977784200509,0.983350495,1
2018-01-03 23:07:10,0.9830994,0.9854003354265028,0.983449068,1
2018-01-03 23:07:20,0.983034129,0.9853965635778004,0.983240599,1
2018-01-03 23:07:30,0.982971522,0.9854672761367266,0.983235271,1
2018-01-03 23:07:40,0.982940218,0.9853636751525866,0.9830994,1
2018-01-03 23:07:50,0.983000161,0.9851519111682258,0.983034129,1
2018-01-03 23:08:00,0.982956203,0.9851713073763102,0.982971522,1
2018-01-03 23:08:10,0.983078087,0.9849466614808948,0.982940218,1
2018-01-03 23:08:20,0.983170666,0.9849841468467144,0.983000161,1
2018-01-03 23:08:30,0.983350495,0.9846192065149444,0.982956203,1
2018-01-03 23:08:40,0.983277231,0.9844434339998456,0.983078087,1
2018-01-03 23:08:50,0.983234605,0.9843357154142054,0.983170666,1
2018-01-03 23:09:00,0.983252588,0.9844487381620832,0.983350495,1
2018-01-03 23:09:10,0.983632893,0.9844931874781926,0.983277231,1
2018-01-03 23:09:20,0.983788079,0.9845825261594264,0.983234605,1
2018-01-03 23:09:30,0.98396258,0.9848682070278842,0.983252588,1
2018-01-03 23:09:40,0.983720143,0.9854452457463424,0.983632893,1
2018-01-03 23:09:50,0.983728802,0.9859204637583237,0.983788079,1
2018-01-03 23:10:00,0.983882656,0.9862445057250662,0.98396258,1
2018-01-03 23:10:10,0.983884654,0.9863835804223844,0.983720143,1
2018-01-03 23:10:20,0.983822047,0.9866577161159832,0.983728802,1
2018-01-03 23:10:30,0.983689506,0.987086077638968,0.983882656,1
2018-01-03 23:10:40,0.983544977,0.9871932644987144,0.983884654,1
2018-01-03 23:10:50,0.983531656,0.9871263735559388,0.983822047,1
2018-01-03 23:11:00,0.983736794,0.986764008034776,0.983689506,1
2018-01-03 23:11:10,0.983842028,0.9867282907230356,0.983544977,1
2018-01-03 23:11:20,0.983892646,0.986812350562312,0.983531656,1
2018-01-03 23:11:30,0.984242314,0.9870517101601196,0.983736794,1
2018-01-03 23:11:40,0.984431467,0.9871533518784056,0.983842028,1
2018-01-03 23:11:50,0.98424631,0.987089548263642,0.983892646,1
2018-01-03 23:12:00,0.984173712,0.9874802698797838,0.984242314,1
2018-01-03 23:12:10,0.984321572,0.9880480143090205,0.984431467,1
2018-01-03 23:12:20,0.984478756,0.9884012252390616,0.98424631,1
2018-01-03 23:12:30,0.984763152,0.9886129534257844,0.984173712,1
2018-01-03 23:12:40,0.984667909,0.9890263847143221,0.984321572,1
2018-01-03 23:12:50,0.984597976,0.9894689500416336,0.984478756,1
2018-01-03 23:13:00,0.984670573,0.9898106288935123,0.984763152,1
2018-01-03 23:13:10,0.0,0.0,0.984667909,0
2018-01-03 23:13:20,0.98484574,0.989971747951025,0.984597976,1
2018-01-03 23:13:30,0.985091506,0.9902283227203292,0.984670573,1
2018-01-03 23:13:40,0.985308633,0.990542896648338,0.0,1
2018-01-03 23:13:50,0.985249356,0.9908999422912268,0.98484574,1
2018-01-03 23:14:00,0.0,0.0,0.985091506,0
2018-01-03 23:14:10,0.0,0.0,0.985308633,0
2018-01-03 23:14:20,0.985495789,0.9914400605480576,0.985249356,1
2018-01-03 23:14:30,0.985076188,0.9919937661913479,0.0,1
2018-01-03 23:14:40,0.0,0.0,0.0,0
2018-01-03 23:14:50,0.98507752,0.9923530819283634,0.985495789,1
2018-01-03 23:15:00,0.985123476,0.9930325979343688,0.985076188,1
2018-01-03 23:15:10,0.0,0.0,0.0,0
2018-01-03 23:15:20,0.98497495,0.9932909992563316,0.98507752,1
2018-01-03 23:15:30,0.984897691,0.9935036250033472,0.985123476,1
2018-01-03 23:15:40,0.984697881,0.9938199730972276,0.0,1
2018-01-03 23:15:50,0.984672571,0.9938103321820949,0.98497495,1
2018-01-03 23:16:00,0.984807776,0.9938428958092259,0.984897691,1
2018-01-03 23:16:10,0.984860393,0.9937137763477653,0.984697881,1
2018-01-03 23:16:20,0.98472652,0.9937891626812526,0.984672571,1
2018-01-03 23:16:30,0.984654588,0.9938321076234464,0.984807776,1
2018-01-03 23:16:40,0.984390173,0.9932513424581684,0.984860393,1
2018-01-03 23:16:50,0.984436795,0.9928215123589064,0.98472652,1
2018-01-03 23:17:00,0.984376186,0.9927116048786608,0.984654588,1
2018-01-03 23:17:10,0.984410154,0.992715563573572,0.984390173,1
2018-01-03 23:17:20,0.984282942,0.99296064992037,0.984436795,1
2018-01-03 23:17:30,0.984361534,0.9928693275261148,0.984376186,1
2018-01-03 23:17:40,0.984280278,0.9926089948779184,0.984410154,1
2018-01-03 23:17:50,0.984183703,0.9923677240354792,0.984282942,1
2018-01-03 23:18:00,0.984211676,0.992329373414552,0.984361534,1
2018-01-03 23:18:10,0.984234321,0.9923474555873822,0.984280278,1
2018-01-03 23:18:20,0.983988555,0.9921328216801776,0.984183703,1
2018-01-03 23:18:30,0.984077803,0.9920016731038132,0.984211676,1
2018-01-03 23:18:40,0.984092456,0.991558727099179,0.984234321,1
2018-01-03 23:18:50,0.983999877,0.9910468924689378,0.983988555,1
2018-01-03 23:19:00,0.983978564,0.9908391788563664,0.984077803,1
2018-01-03 23:19:10,0.984103113,0.9907190280129315,0.984092456,1
2018-01-03 23:19:20,0.984140411,0.9905360304867188,0.983999877,1
2018-01-03 23:19:30,0.984211676,0.9903799265909992,0.983978564,1
2018-01-03 23:19:40,0.98420435,0.9903373396251868,0.984103113,1
2018-01-03 23:19:50,0.984168384,0.990226325037498,0.984140411,1
2018-01-03 23:20:00,0.984440792,0.9900451977196,0.984211676,1
2018-01-03 23:20:10,0.98445278,0.9898595319596752,0.98420435,1
2018-01-03 23:20:20,0.984411486,0.9898135870007818,0.984168384,1
2018-01-03 23:20:30,0.0,0.0,0.984440792,0
2018-01-03 23:20:40,0.0,0.0,0.98445278,0
2018-01-03 23:20:50,0.0,0.0,0.984411486,0
2018-01-03 23:21:00,0.0,0.0,0.0,0
2018-01-03 23:21:10,0.0,0.0,0.0,0
2018-01-03 23:21:20,0.98449141,0.9900570318949038,0.0,1
2018-01-03 23:21:30,0.984621287,0.9903174658242228,0.0,1
2018-01-03 23:21:40,0.984731182,0.9905119378031318,0.0,1
2018-01-03 23:21:50,0.984817101,0.990764091127568,0.98449141,1
2018-01-03 23:22:00,0.984748499,0.990898496415891,0.984621287,1
2018-01-03 23:22:10,0.0,0.0,0.984731182,0
2018-01-03 23:22:20,0.984828423,0.9909885300951728,0.984817101,1
2018-01-03 23:22:30,0.984843076,0.991225629203098,0.984748499,1
2018-01-03 23:22:40,0.984836416,0.9913919607459702,0.0,1
2018-01-03 23:22:50,0.984819099,0.9917007197405631,0.984828423,1
2018-01-03 23:23:00,0.984713199,0.9920199264068162,0.984843076,1
2018-01-03 23:23:10,0.984657919,0.9921843580555272,0.984836416,1
2018-01-03 23:23:20,0.984713199,0.9923877654741632,0.984819099,1
2018-01-03 23:23:30,0.984704541,0.9921573823523998,0.984713199,1
2018-01-03 23:23:40,0.984360868,0.9922035054263708,0.984657919,1
2018-01-03 23:23:50,0.984277613,0.9922797212173272,0.984713199,1
2018-01-03 23:24:00,0.984161058,0.9924159652818928,0.984704541,1
2018-01-03 23:24:10,0.0,0.0,0.984360868,0
2018-01-03 23:24:20,0.0,0.0,0.984277613,0
2018-01-03 23:24:30,0.0,0.0,0.984161058,0
2018-01-03 23:24:40,0.0,0.0,0.0,0
2018-01-03 23:24:50,0.0,0.0,0.0,0
2018-01-03 23:25:00,0.0,0.0,0.0,0
2018-01-03 23:25:10,0.0,0.0,0.0,0
2018-01-03 23:25:20,0.0,0.0,0.0,0
2018-01-03 23:25:30,0.984065815,0.9921141789687208,0.0,1
2018-01-03 23:25:40,0.984005206,0.9919060095910978,0.0,1
2018-01-03 23:25:50,0.984179706,0.9917488841530216,0.0,1
2018-01-03 23:26:00,0.984236985,0.9915756550164574,0.984065815,1
2018-01-03 23:26:10,0.984272951,0.9911014812477744,0.984005206,1
2018-01-03 23:26:20,0.984262295,0.9908688472403732,0.984179706,1
2018-01-03 23:26:30,0.984232323,0.990513509406758,0.984236985,1
2018-01-03 23:26:40,0.984138412,0.990293657775515,0.984272951,1
2018-01-03 23:26:50,0.984027185,0.9901820232775068,0.984262295,1
2018-01-03 23:27:00,0.983935938,0.9902150688630832,0.984232323,1
2018-01-03 23:27:10,0.983944597,0.9905564456178206,0.984138412,1
2018-01-03 23:27:20,0.983912627,0.990490158869328,0.984027185,1
2018-01-03 23:27:30,0.983989221,0.99038468680376,0.983935938,1
2018-01-03 23:27:40,0.983975234,0.9903569864167384,0.983944597,1
2018-01-03 23:27:50,0.983907299,0.9902796303400396,0.983912627,1
2018-01-03 23:28:00,0.983880657,0.9902763404497824,0.983989221,1
2018-01-03 23:28:10,0.983807394,0.9899488461937416,0.983975234,1
2018-01-03 23:28:20,0.983816718,0.9895586659077376,0.983907299,1
2018-01-03 23:28:30,0.983764768,0.9894405895810888,0.983880657,1
2018-01-03 23:28:40,0.983817384,0.9893716311064321,0.983807394,1
2018-01-03 23:28:50,0.983794073,0.9894642928562216,0.983816718,1
2018-01-03 23:29:00,0.983767432,0.9892454278428108,0.983764768,1
2018-01-03 23:29:10,0.983598259,0.9889468703019771,0.983817384,1
2018-01-03 23:29:20,0.983516337,0.9886092199940596,0.983794073,1
2018-01-03 23:29:30,0.983380466,0.9883605713457092,0.983767432,1
2018-01-03 23:29:40,0.983333844,0.9881722862464078,0.983598259,1
2018-01-03 23:29:50,0.983263244,0.988127699851538,0.983516337,1
2018-01-03 23:30:00,0.983114053,0.9881562960526264,0.983380466,1
2018-01-03 23:30:10,0.98293822,0.9879880943014392,0.983333844,1
2018-01-03 23:30:20,0.982978182,0.9875937152144144,0.983263244,1
2018-01-03 23:30:30,0.983093406,0.9870898468683308,0.983114053,1
2018-01-03 23:30:40,0.983431751,0.986731992722688,0.98293822,1
2018-01-03 23:30:50,0.983409106,0.9868070856901651,0.982978182,1
2018-01-03 23:31:00,0.983518335,0.9868948754687141,0.983093406,1
2018-01-03 23:31:10,0.983474377,0.9866427631805949,0.983431751,1
2018-01-03 23:31:20,0.983436413,0.98585465722205,0.983409106,1
2018-01-03 23:31:30,0.983395119,0.9856715103934924,0.983518335,1
2018-01-03 23:31:40,0.983458392,0.9856781093824956,0.983474377,1
2018-01-03 23:31:50,0.983406442,0.9859861471856466,0.983436413,1
2018-01-03 23:32:00,0.983524996,0.9863218425932759,0.983395119,1
2018-01-03 23:32:10,0.983548973,0.9863890688114918,0.983458392,1
2018-01-03 23:32:20,0.98361491,0.9863519833314836,0.983406442,1
2018-01-03 23:32:30,0.983730134,0.9864538992072912,0.983524996,1
2018-01-03 23:32:40,0.983713483,0.9864440749384022,0.983548973,1
2018-01-03 23:32:50,0.983732132,0.9864243338506332,0.98361491,1
2018-01-03 23:33:00,0.0,0.0,0.983730134,0
